Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"H06",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19895,0,0,0,19895,0,19895,,,,,,,,,,,,,,,,,,1,1,6379,0,2820.1,2820.1,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20620,0,0,0,20620,0,20620,,,,,,,,,,,,,,,,,,1,1,6379,0,2700.4,2700.4,"Rare Event Detection Experiment",,,,0.078,0,,,,,,,,,,,,,
"H08",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20398,0,0,0,20398,0,20398,,,,,,,,,,,,,,,,,,1,1,6379,0,2675.1,2675.1,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA210421S",Ch2Unknown,"N2","Manual",0.42,One-Step RT-ddPCR Kit for Probes,8.4,,,0.86,0.16,6,16780,6,0,0,16780,0.421,16786,,,,,,,,1,,,2.2,0,50,,,79,21,1,1,891,1088.3,629.75,629.92,"Rare Event Detection Experiment",,,,0.62,0.27,,,,,,,1.6,0.4,,,65,35,
"A02",Rare Event Detection,"RED","AA210421S",Ch2Unknown,"N2","Manual",0.55,One-Step RT-ddPCR Kit for Probes,11,,,1.12,0.21,6,12901,6,0,0,12901,0.547,12907,,,,,,,,1,,,2.2,0,50,,,79,21,1,1,891,1102,637.29,637.51,"Rare Event Detection Experiment",,,,0.8,0.35,,,,,,,1.6,0.4,,,65,35,
"A03",Rare Event Detection,"RED","AA210421S-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,12,13345,12,0,0,13345,1.06,13357,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,891,1135.5,645.04,645.48,"Rare Event Detection Experiment",,,,1.39,0.78,,,,,,,1.41,0.59,,,60,40,
"A04",Rare Event Detection,"RED","AA210421S-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,2,0.6,10,10438,10,1,0,10437,1.13,10448,,,,,,,,1.1,,,2.1,0.1,52,,,74,31,1,1,891,1163.5,641.6,642.1,"Rare Event Detection Experiment",,,,1.52,0.81,,,,,,,1.58,0.62,,,63,41,
"A05",Rare Event Detection,"RED","AA210429S",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,19,17360,17,3,2,17357,1.15,17379,,,,,,,,1.1,,,1.7,0.4,51,,,67,35,1,1,891,1115.6,630.65,631.18,"Rare Event Detection Experiment",,,,1.6,1.01,,,,,,,1.39,0.72,,,59,43,
"A06",Rare Event Detection,"RED","AA210429S",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,2.5,1.2,27,18090,24,0,3,18090,1.56,18117,,,,,,,,0.89,,,1.38,0.4,47,,,61,33,1,1,891,1088.5,632.97,633.64,"Rare Event Detection Experiment",,,,2.11,1.44,,,,,,,1.14,0.64,,,54,40,
"A07",Rare Event Detection,"RED","AA210429S-",Ch2Unknown,"N2","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.6,1.3,29,18212,23,0,6,18212,1.48,18241,,,,,,,,0.79,,,1.23,0.36,44,,,58,31,1,1,891,1159.5,634.68,635.52,"Rare Event Detection Experiment",,,,2.24,1.55,,,,,,,1.01,0.57,,,51,37,
"A08",Rare Event Detection,"RED","AA210429S-",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.8,0.7,18,18345,18,1,0,18344,1.15,18363,,,,,,,,1.1,,,1.7,0.4,51,,,68,35,1,1,891,1200.4,632.24,632.79,"Rare Event Detection Experiment",,,,1.45,0.9,,,,,,,1.4,0.71,,,60,43,
"B01",Rare Event Detection,"RED","AA210422S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.8,18,15259,18,1,0,15258,1.39,15277,,,,,,,,1.1,,,1.7,0.4,51,,,68,35,1,1,891,1169.3,647.42,648.03,"Rare Event Detection Experiment",,,,1.74,1.09,,,,,,,1.4,0.71,,,60,43,
"B02",Rare Event Detection,"RED","AA210422S",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,2,0,0,1790,0,1,0,1789,0,1790,,,,,,,,,,,,,,,,,,1,1,891,0,444.73,444.73,"Rare Event Detection Experiment",,,,0.9,0,,,,,,,,,,,,,
"B03",Rare Event Detection,"RED","AA210422S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,743,0,0,0,743,0,743,,,,,,,,,,,,,,,,,,1,1,891,0,272,272,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"B04",Rare Event Detection,"RED","AA210422S-",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2.1,0.8,15,13395,14,1,1,13394,1.23,13410,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,891,1162.3,638.12,638.71,"Rare Event Detection Experiment",,,,1.69,1.01,,,,,,,1.37,0.63,,,59,41,
"B05",Rare Event Detection,"RED","AA210430S",Ch2Unknown,"N2","Manual",0.75,One-Step RT-ddPCR Kit for Probes,15,,,1.23,0.41,13,20488,12,0,1,20488,0.689,20501,,,,,,,,0.9,,,1.7,0.2,48,,,68,28,1,1,891,1091.1,630.05,630.34,"Rare Event Detection Experiment",,,,0.97,0.56,,,,,,,1.29,0.55,,,58,38,
"B06",Rare Event Detection,"RED","AA210430S",Ch2Unknown,"N2","Manual",0.71,One-Step RT-ddPCR Kit for Probes,14.2,,,1.2,0.38,12,19740,11,0,1,19740,0.655,19752,,,,,,,,0.9,,,1.7,0.2,48,,,69,27,1,1,891,1046.6,635.81,636.06,"Rare Event Detection Experiment",,,,0.94,0.53,,,,,,,1.3,0.53,,,58,37,
"B07",Rare Event Detection,"RED","AA210430S-",Ch2Unknown,"N2","Manual",0.92,One-Step RT-ddPCR Kit for Probes,18.4,,,1.44,0.54,16,20559,12,0,4,20559,0.686,20575,,,,,,,,0.7,,,1.3,0.2,43,,,61,24,1,1,891,1058.3,630.57,630.9,"Rare Event Detection Experiment",,,,1.16,0.71,,,,,,,1.04,0.46,,,52,33,
"B08",Rare Event Detection,"RED","AA210430S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,388,0,0,0,388,0,388,,,,,,,,,,,,,,,,,,1,1,891,0,368.89,368.89,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","AA210423S",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,3,0.3,3,3085,2,1,1,3084,0.762,3088,,,,,,,,1,,,2.7,0,50,,,93,7,1,1,891,1036.6,623.45,623.85,"Rare Event Detection Experiment",,,,2,0.6,,,,,,,1.8,0.2,,,71,29,
"C02",Rare Event Detection,"RED","AA210423S",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.6,0.5,11,14227,11,1,0,14226,0.909,14238,,,,,,,,1.1,,,2,0.2,52,,,73,31,1,1,891,1076.1,631.72,632.06,"Rare Event Detection Experiment",,,,1.21,0.66,,,,,,,1.55,0.63,,,63,42,
"C03",Rare Event Detection,"RED","AA210423S-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,13,13733,12,0,1,13733,1.03,13746,,,,,,,,0.9,,,1.7,0.2,48,,,68,28,1,1,891,1134.2,667.16,667.6,"Rare Event Detection Experiment",,,,1.45,0.83,,,,,,,1.29,0.55,,,58,38,
"C04",Rare Event Detection,"RED","AA210423S-",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.7,15,14069,14,1,1,14068,1.17,14084,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,891,1063.8,636.04,636.5,"Rare Event Detection Experiment",,,,1.61,0.96,,,,,,,1.37,0.63,,,59,41,
"C05",Rare Event Detection,"RED","AA210501S",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,9,13141,9,0,0,13141,0.805,13150,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,891,1218.5,635.84,636.23,"Rare Event Detection Experiment",,,,1.11,0.57,,,,,,,1.47,0.53,,,62,38,
"C06",Rare Event Detection,"RED","AA210501S",Ch2Unknown,"N2","Manual",0.72,One-Step RT-ddPCR Kit for Probes,14.4,,,1.19,0.4,13,21135,13,1,0,21134,0.723,21148,,,,,,,,1.1,,,1.9,0.3,52,,,71,33,1,1,891,1085.6,639.7,639.97,"Rare Event Detection Experiment",,,,0.94,0.54,,,,,,,1.49,0.66,,,61,42,
"C07",Rare Event Detection,"RED","AA210501S-",Ch2Unknown,"N2","Manual",0.4,One-Step RT-ddPCR Kit for Probes,8,,,0.87,0.14,5,14717,4,1,1,14716,0.32,14722,,,,,,,,1,,,2.3,0,50,,,82,18,1,1,891,1103.9,632.27,632.43,"Rare Event Detection Experiment",,,,0.61,0.25,,,,,,,1.6,0.4,,,66,34,
"C08",Rare Event Detection,"RED","AA210501S-",Ch2Unknown,"N2","Manual",0.78,One-Step RT-ddPCR Kit for Probes,15.6,,,1.26,0.44,14,21154,14,2,0,21152,0.778,21168,,,,,,,,1.1,,,2,0.3,53,,,71,35,1,1,891,1068.1,635.46,635.74,"Rare Event Detection Experiment",,,,1.01,0.59,,,,,,,1.56,0.72,,,62,44,
"D01",Rare Event Detection,"RED","AA210424S",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.9,0.6,13,13318,13,0,0,13318,1.15,13331,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,891,1169.2,639.15,639.67,"Rare Event Detection Experiment",,,,1.5,0.86,,,,,,,1.39,0.61,,,60,40,
"D02",Rare Event Detection,"RED","AA210424S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,1,773,0,0,1,773,0,774,,,,,,,,,,,,,,,,,,1,1,891,916.15,383.71,384.4,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"D03",Rare Event Detection,"RED","AA210424S-",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.3,0.8,15,12529,15,0,0,12529,1.41,12544,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,891,1172.8,649.27,649.9,"Rare Event Detection Experiment",,,,1.8,1.07,,,,,,,1.37,0.63,,,59,41,
"D04",Rare Event Detection,"RED","AA210424S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,247,0,0,0,247,0,247,,,,,,,,,,,,,,,,,,1,1,891,0,342.3,342.3,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"D05",Rare Event Detection,"RED","AA210502S",Ch2Unknown,"N2","Manual",0.72,One-Step RT-ddPCR Kit for Probes,14.4,,,1.26,0.36,10,16400,10,2,0,16398,0.717,16410,,,,,,,,1.2,,,2.2,0.2,55,,,76,33,1,1,891,1068.1,628.54,628.81,"Rare Event Detection Experiment",,,,0.97,0.51,,,,,,,1.7,0.7,,,65,44,
"D06",Rare Event Detection,"RED","AA210502S",Ch2Unknown,"N2","Manual",0.55,One-Step RT-ddPCR Kit for Probes,11,,,1,0.26,9,19155,9,0,0,19155,0.553,19164,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,891,1099.3,650.19,650.4,"Rare Event Detection Experiment",,,,0.76,0.39,,,,,,,1.47,0.53,,,62,38,
"D07",Rare Event Detection,"RED","AA210502S-",Ch2Unknown,"N2","Manual",0.57,One-Step RT-ddPCR Kit for Probes,11.4,,,1,0.28,10,20659,10,0,0,20659,0.569,20669,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,891,1155,631.61,631.86,"Rare Event Detection Experiment",,,,0.77,0.41,,,,,,,1.45,0.55,,,61,39,
"D08",Rare Event Detection,"RED","AA210502S-",Ch2Unknown,"N2","Manual",0.43,One-Step RT-ddPCR Kit for Probes,8.6,,,0.87,0.17,6,16548,6,1,0,16547,0.426,16554,,,,,,,,1.2,,,2.5,0,54,,,82,26,1,1,891,1124.4,641.52,641.69,"Rare Event Detection Experiment",,,,0.63,0.27,,,,,,,1.8,0.5,,,68,40,
"E01",Rare Event Detection,"RED","AA210425S",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.3,0.9,18,14243,15,0,3,14243,1.24,14261,,,,,,,,0.8,,,1.4,0.3,45,,,63,28,1,1,891,1128.8,632.98,633.61,"Rare Event Detection Experiment",,,,1.86,1.16,,,,,,,1.13,0.54,,,54,37,
"E02",Rare Event Detection,"RED","AA210425S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,1,959,1,0,0,959,1.23,960,,,,,,,,,,,,,,,,,,1,1,891,1026.1,452.69,453.28,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"E03",Rare Event Detection,"RED","AA210425S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,2,873,0,1,2,872,0,875,,,,,,,,,,,,,,,,,,1,1,891,955.02,588.73,589.57,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"E04",Rare Event Detection,"RED","AA210425S-",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,3.9,0.8,7,4125,6,0,1,4125,1.71,4132,,,,,,,,0.9,,,1.8,0,46,,,74,18,1,1,891,1183,657.47,658.37,"Rare Event Detection Experiment",,,,2.9,1.3,,,,,,,1.34,0.37,,,60,32,
"E05",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",55.8,One-Step RT-ddPCR Kit for Probes,1116,,,59.8,51.8,742,15271,741,24,1,15247,55.7,16013,,,,,,,,,,,,,,,,,,1,1,891,1412.3,595.05,632.92,"Rare Event Detection Experiment",,,,57.9,53.8,,,,,,,,,,,,,
"E06",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",67,One-Step RT-ddPCR Kit for Probes,1340,,,71.1,62.9,1030,17574,1029,8,1,17566,66.9,18604,,,,,,,,,,,,,,,,,,1,1,891,1554.6,637.37,688.15,"Rare Event Detection Experiment",,,,69.1,64.9,,,,,,,,,,,,,
"E07",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19721,0,0,0,19721,0,19721,,,,,,,,,,,,,,,,,,1,1,891,0,641.37,641.37,"Rare Event Detection Experiment",,,,0.082,0,,,,,,,,,,,,,
"E08",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0.05,One-Step RT-ddPCR Kit for Probes,1,,,0.26,0,1,21719,1,1,0,21718,0.0542,21720,,,,,,,,,,,,,,,,,,1,1,891,1025.8,608.78,608.79,"Rare Event Detection Experiment",,,,0.13,0.01,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210426S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,891,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"F02",Rare Event Detection,"RED","AA210426S",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,2,0.7,14,13525,14,1,0,13524,1.22,13539,,,,,,,,1.1,,,1.9,0.3,52,,,70,33,1,1,891,1127.7,653.19,653.68,"Rare Event Detection Experiment",,,,1.57,0.92,,,,,,,1.47,0.67,,,61,42,
"F03",Rare Event Detection,"RED","AA210426S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,1,865,0,0,1,865,0,866,,,,,,,,,,,,,,,,,,1,1,891,1556.5,435.33,436.62,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"F04",Rare Event Detection,"RED","AA210426S-",Ch2Unknown,"N2","Manual",0.7,One-Step RT-ddPCR Kit for Probes,14,,,1.4,0.3,8,12905,7,1,1,12904,0.638,12913,,,,,,,,1,,,2,0,50,,,75,25,1,1,891,1077.7,638.3,638.57,"Rare Event Detection Experiment",,,,1.02,0.5,,,,,,,1.5,0.5,,,63,37,
"F05",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17515,0,0,0,17515,0,17515,,,,,,,,,,,,,,,,,,1,1,1129,0,828.23,828.23,"Rare Event Detection Experiment",,,,0.092,0,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",115,One-Step RT-ddPCR Kit for Probes,2300,,,120,110,1850,18031,1849,63,1,17968,115,19881,,,,,,,,,,,,,,,,,,1,1,800,1246.7,542.91,608.4,"Rare Event Detection Experiment",,,,117.6,112.2,,,,,,,,,,,,,
"F07",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18545,0,0,0,18545,0,18545,,,,,,,,,,,,,,,,,,1,1,891,0,632.45,632.45,"Rare Event Detection Experiment",,,,0.087,0,,,,,,,,,,,,,
"F08",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19765,0,0,0,19765,0,19765,,,,,,,,,,,,,,,,,,1,1,891,0,630.46,630.46,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210427S",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.6,1.9,38,16635,35,2,3,16633,2.47,16673,,,,,,,,0.97,,,1.42,0.53,49,,,61,38,1,1,891,1149.2,645.23,646.38,"Rare Event Detection Experiment",,,,3.14,2.27,,,,,,,1.2,0.75,,,55,44,
"G02",Rare Event Detection,"RED","AA210427S",Ch2Unknown,"N2","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.7,1.8,32,14207,32,3,0,14204,2.65,14239,,,,,,,,1.1,,,1.6,0.6,52,,,64,40,1,1,891,1155.6,640.02,641.18,"Rare Event Detection Experiment",,,,3.14,2.21,,,,,,,1.36,0.83,,,58,46,
"G03",Rare Event Detection,"RED","AA210427S-",Ch2Unknown,"N2","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.8,2.6,42,13690,36,1,6,13689,3.09,13732,,,,,,,,0.88,,,1.27,0.49,47,,,58,36,1,1,891,1108.8,648.98,650.38,"Rare Event Detection Experiment",,,,4.2,3.1,,,,,,,1.08,0.68,,,52,41,
"G04",Rare Event Detection,"RED","AA210427S-",Ch2Unknown,"N2","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.9,2.7,44,13854,44,1,0,13853,3.73,13898,,,,,,,,1.02,,,1.45,0.6,51,,,61,40,1,1,891,1138.1,635.59,637.18,"Rare Event Detection Experiment",,,,4.3,3.2,,,,,,,1.24,0.81,,,56,45,
"G05",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",65.1,One-Step RT-ddPCR Kit for Probes,1302,,,68.9,61.3,1129,19836,1128,16,1,19820,65.1,20965,,,,,,,,,,,,,,,,,,1,1,891,1540,630.24,679.23,"Rare Event Detection Experiment",,,,67.1,63.2,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19988,0,0,0,19988,0,19988,,,,,,,,,,,,,,,,,,1,1,891,0,643.05,643.05,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"G07",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19779,0,0,0,19779,0,19779,,,,,,,,,,,,,,,,,,1,1,891,0,617.18,617.18,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19428,0,0,0,19428,0,19428,,,,,,,,,,,,,,,,,,1,1,891,0,623.85,623.85,"Rare Event Detection Experiment",,,,0.083,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","AA210428S",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,19,17316,19,1,0,17315,1.29,17335,,,,,,,,1.1,,,1.7,0.4,51,,,67,35,1,1,891,1094.8,631.2,631.71,"Rare Event Detection Experiment",,,,1.61,1.02,,,,,,,1.39,0.72,,,59,43,
"H02",Rare Event Detection,"RED","AA210428S",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,9,13157,9,1,0,13156,0.804,13166,,,,,,,,1.1,,,2.1,0.1,53,,,76,30,1,1,891,1154.1,639.03,639.38,"Rare Event Detection Experiment",,,,1.1,0.56,,,,,,,1.6,0.6,,,64,41,
"H03",Rare Event Detection,"RED","AA210428S-",Ch2Unknown,"N2","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,8.4,1.1,4,1317,3,0,1,1317,2.67,1321,,,,,,,,0.7,,,1.9,0,43,,,82,4,1,1,891,1075.5,637.61,638.94,"Rare Event Detection Experiment",,,,5.7,2,,,,,,,1.3,0.2,,,62,24,
"H04",Rare Event Detection,"RED","AA210428S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,1,775,1,1,0,774,1.52,776,,,,,,,,,,,,,,,,,,1,1,891,973.23,603.14,603.62,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",55.5,One-Step RT-ddPCR Kit for Probes,1110,,,59,52.1,981,20296,981,17,0,20279,55.5,21277,,,,,,,,,,,,,,,,,,1,1,891,1553.1,631.19,673.7,"Rare Event Detection Experiment",,,,57.3,53.8,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19895,0,0,0,19895,0,19895,,,,,,,,,,,,,,,,,,1,1,891,0,639.81,639.81,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20620,0,0,0,20620,0,20620,,,,,,,,,,,,,,,,,,1,1,891,0,629.88,629.88,"Rare Event Detection Experiment",,,,0.078,0,,,,,,,,,,,,,
"H08",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20398,0,0,0,20398,0,20398,,,,,,,,,,,,,,,,,,1,1,891,0,621.69,621.69,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
