Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G06",Rare Event Detection,"RED","26YC201215S",Ch1Unknown,"N1","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.3,2.4,44,15969,44,0,0,15969,3.24,16013,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,7131,12338,3612.2,3636.2,"Rare Event Detection Experiment",,,,3.75,2.77,,,,,,,1.21,0.79,,,55,45,
"G07",Rare Event Detection,"RED","26YC201215S-",Ch1Unknown,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,359,0,0,0,359,0,359,,,,,,,,,,,,,,,,,,1,1,7131,0,2335.2,2335.2,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","26YC201215S-",Ch1Unknown,"N1","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.7,2.9,35,9824,33,2,0,9824,3.94,9859,,,,,,,,1.1,,,1.6,0.6,51,,,63,40,1,1,7131,11683,3639.1,3667.6,"Rare Event Detection Experiment",,,,4.9,3.5,,,,,,,1.32,0.8,,,58,45,
"G09",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,15667,0,0,0,15667,0,15667,,,,,,,,,,,,,,,,,,1,1,7131,0,3384.7,3384.7,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16425,0,0,0,16425,0,16425,,,,,,,,,,,,,,,,,,1,1,7131,0,3275.5,3275.5,"Rare Event Detection Experiment",,,,0.098,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","26YC201112S",Ch1Unknown,"N1","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.1,2.2,44,16856,42,2,2,16854,2.93,16900,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,7131,12428,3605.7,3628.6,"Rare Event Detection Experiment",,,,3.55,2.63,,,,,,,1.21,0.79,,,55,45,
"H02",Rare Event Detection,"RED","26YC201112S",Ch1Unknown,"N1","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.3,28,16643,27,1,1,16642,1.91,16671,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,7131,12257,3438.9,3453.8,"Rare Event Detection Experiment",,,,2.37,1.63,,,,,,,1.27,0.73,,,57,43,
"H03",Rare Event Detection,"RED","26YC201112S-",Ch1Unknown,"N1","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.5,29,15043,28,1,0,15043,2.19,15072,,,,,,,,1,,,1.6,0.5,51,,,64,38,1,1,7131,12244,3847.8,3864,"Rare Event Detection Experiment",,,,2.71,1.87,,,,,,,1.31,0.76,,,57,44,
"H04",Rare Event Detection,"RED","26YC201112S-",Ch1Unknown,"N1","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.4,31,17884,31,0,0,17884,2.04,17915,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,7131,12547,3465.3,3481,"Rare Event Detection Experiment",,,,2.42,1.69,,,,,,,1.25,0.75,,,56,44,
"H05",Rare Event Detection,"RED","26YC201216S",Ch1Unknown,"N1","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,3.9,2.2,49,19419,46,3,0,19419,2.78,19468,,,,,,,,1.07,,,1.5,0.63,52,,,62,41,1,1,7131,12095,3603.2,3624.5,"Rare Event Detection Experiment",,,,3.41,2.56,,,,,,,1.28,0.85,,,57,46,
"H06",Rare Event Detection,"RED","26YC201216S",Ch1Unknown,"N1","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.9,2,37,15128,35,2,0,15128,2.72,15165,,,,,,,,1.06,,,1.55,0.57,51,,,63,40,1,1,7131,11896,3493.3,3513.8,"Rare Event Detection Experiment",,,,3.37,2.43,,,,,,,1.31,0.81,,,57,46,
"H07",Rare Event Detection,"RED","26YC201216S-",Ch1Unknown,"N1","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.4,3.1,51,14550,49,2,0,14550,3.95,14601,,,,,,,,1.04,,,1.45,0.63,51,,,61,41,1,1,7131,12046,3592.2,3621.7,"Rare Event Detection Experiment",,,,4.7,3.6,,,,,,,1.25,0.83,,,56,46,
"H08",Rare Event Detection,"RED","26YC201216S-",Ch1Unknown,"N1","Manual",4.7,One-Step RT-ddPCR Kit for Probes,94,,,5.9,3.6,68,17126,67,1,1,17125,4.59,17194,,,,,,,,1,,,1.34,0.66,50,,,58,42,1,1,7131,11842,3566.2,3598.9,"Rare Event Detection Experiment",,,,5.2,4.1,,,,,,,1.17,0.83,,,54.3,45.7,
"H09",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.3,0,0,11847,0,0,0,11847,0,11847,,,,,,,,,,,,,,,,,,1,1,7131,0,3346.3,3346.3,"Rare Event Detection Experiment",,,,0.14,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14800,0,0,0,14800,0,14800,,,,,,,,,,,,,,,,,,1,1,7131,0,3193.3,3193.3,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","26YC201026S",Ch2Unknown,"N2","Manual",0.85,One-Step RT-ddPCR Kit for Probes,17,,,1.43,0.45,12,16663,12,0,0,16663,0.847,16675,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,930,1326.2,680.89,681.36,"Rare Event Detection Experiment",,,,1.12,0.63,,,,,,,1.41,0.59,,,60,40,
"A02",Rare Event Detection,"RED","26YC201026S",Ch2Unknown,"N2","Manual",0.83,One-Step RT-ddPCR Kit for Probes,16.6,,,1.42,0.43,11,15617,11,0,0,15617,0.828,15628,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,930,1214,685.35,685.73,"Rare Event Detection Experiment",,,,1.1,0.6,,,,,,,1.43,0.57,,,61,39,
"A03",Rare Event Detection,"RED","26YC201026S-",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.5,11,13071,11,1,0,13070,0.99,13082,,,,,,,,1.1,,,2,0.2,52,,,73,31,1,1,930,1271.5,682.22,682.72,"Rare Event Detection Experiment",,,,1.32,0.72,,,,,,,1.55,0.63,,,63,42,
"A04",Rare Event Detection,"RED","26YC201026S-",Ch2Unknown,"N2","Manual",0.73,One-Step RT-ddPCR Kit for Probes,14.6,,,1.33,0.35,9,14444,9,0,0,14444,0.733,14453,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,930,1189.1,655.11,655.44,"Rare Event Detection Experiment",,,,1.01,0.51,,,,,,,1.47,0.53,,,62,38,
"A05",Rare Event Detection,"RED","26YC201113S",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.8,2,42,17524,42,0,0,17524,2.82,17566,,,,,,,,1,,,1.43,0.57,50,,,61,39,1,1,930,1137,658.21,659.35,"Rare Event Detection Experiment",,,,3.27,2.4,,,,,,,1.22,0.78,,,55,45,
"A06",Rare Event Detection,"RED","26YC201113S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.1,45,18543,45,0,0,18543,2.85,18588,,,,,,,,1,,,1.42,0.58,50,,,60,40,1,1,930,1230.4,653.96,655.35,"Rare Event Detection Experiment",,,,3.3,2.45,,,,,,,1.21,0.79,,,55,45,
"A07",Rare Event Detection,"RED","26YC201113S-",Ch2Unknown,"N2","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.4,2.3,37,13580,37,1,0,13579,3.2,13617,,,,,,,,1.03,,,1.5,0.56,51,,,62,39,1,1,930,1201.4,662.9,664.36,"Rare Event Detection Experiment",,,,3.8,2.7,,,,,,,1.26,0.79,,,56,45,
"A08",Rare Event Detection,"RED","26YC201113S-",Ch2Unknown,"N2","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.2,62,17632,62,0,0,17632,4.13,17694,,,,,,,,1,,,1.35,0.65,50,,,59,41,1,1,930,1260.8,669.82,671.89,"Rare Event Detection Experiment",,,,4.7,3.6,,,,,,,1.18,0.82,,,54.5,45.5,
"A09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",68.4,One-Step RT-ddPCR Kit for Probes,1368,,,72.9,64,904,15094,902,10,2,15084,68.3,15998,,,,,,,,,,,,,,,,,,1,1,930,1654.4,652.53,709.14,"Rare Event Detection Experiment",,,,70.7,66.2,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0.08,One-Step RT-ddPCR Kit for Probes,1.6,,,0.37,0,1,15016,1,0,0,15016,0.0783,15017,,,,,,,,,,,,,,,,,,1,1,930,1011.3,671.71,671.73,"Rare Event Detection Experiment",,,,0.2,0.02,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","26YC201027S",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,4.1,0,1,1387,1,0,0,1387,0.848,1388,,,,,,,,1,,,4.4,0,50,,,130,0,1,1,930,1085,696.09,696.37,"Rare Event Detection Experiment",,,,2.1,0.2,,,,,,,2.6,0,,,89,11,
"B02",Rare Event Detection,"RED","26YC201027S",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.5,12,13688,12,1,0,13687,1.03,13700,,,,,,,,1.1,,,1.9,0.2,52,,,72,32,1,1,930,1225.5,681.81,682.29,"Rare Event Detection Experiment",,,,1.36,0.76,,,,,,,1.52,0.65,,,62,42,
"B03",Rare Event Detection,"RED","26YC201027S-",Ch2Unknown,"N2","Manual",0.7,One-Step RT-ddPCR Kit for Probes,14,,,1.5,0.3,6,9509,5,0,1,9509,0.618,9515,,,,,,,,0.8,,,1.9,0,45,,,76,15,1,1,930,1191.3,663.62,663.95,"Rare Event Detection Experiment",,,,1.09,0.48,,,,,,,1.3,0.3,,,61,30,
"B04",Rare Event Detection,"RED","26YC201027S-",Ch2Unknown,"N2","Manual",0.71,One-Step RT-ddPCR Kit for Probes,14.2,,,1.26,0.35,10,16498,10,0,0,16498,0.713,16508,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,930,1226.8,665.92,666.26,"Rare Event Detection Experiment",,,,0.96,0.51,,,,,,,1.45,0.55,,,61,39,
"B05",Rare Event Detection,"RED","26YC201123S",Ch2Unknown,"N2","Manual",5.6,One-Step RT-ddPCR Kit for Probes,112,,,7.1,4.4,68,14240,68,5,0,14235,5.6,14308,,,,,,,,1.07,,,1.43,0.72,52,,,60,43,1,1,930,1179.6,665.2,667.64,"Rare Event Detection Experiment",,,,6.3,5,,,,,,,1.25,0.89,,,56,47.6,
"B06",Rare Event Detection,"RED","26YC201123S",Ch2Unknown,"N2","Manual",6.4,One-Step RT-ddPCR Kit for Probes,128,,,7.9,5.2,87,15928,87,2,0,15926,6.41,16015,,,,,,,,1.02,,,1.33,0.72,51,,,58,43,1,1,930,1168.7,650.98,653.79,"Rare Event Detection Experiment",,,,7.1,5.7,,,,,,,1.18,0.87,,,54.3,46.8,
"B07",Rare Event Detection,"RED","26YC201123S-",Ch2Unknown,"N2","Manual",6.7,One-Step RT-ddPCR Kit for Probes,134,,,8.3,5.3,77,13580,77,0,0,13580,6.65,13657,,,,,,,,1,,,1.32,0.68,50,,,58,42,1,1,930,1251,675.88,679.12,"Rare Event Detection Experiment",,,,7.4,5.9,,,,,,,1.16,0.84,,,54,46,
"B08",Rare Event Detection,"RED","26YC201123S-",Ch2Unknown,"N2","Manual",6.9,One-Step RT-ddPCR Kit for Probes,138,,,8.3,5.5,100,16998,100,1,0,16997,6.9,17098,,,,,,,,1.01,,,1.29,0.73,50,,,57,43,1,1,930,1266.8,682.15,685.57,"Rare Event Detection Experiment",,,,7.6,6.2,,,,,,,1.15,0.87,,,53.8,46.7,
"B09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",74,One-Step RT-ddPCR Kit for Probes,1480,,,78.8,69.3,942,14503,940,8,2,14495,73.9,15445,,,,,,,,,,,,,,,,,,1,1,930,1724.4,663.38,728.09,"Rare Event Detection Experiment",,,,76.5,71.6,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.25,0,0,14060,0,0,0,14060,0,14060,,,,,,,,,,,,,,,,,,1,1,930,0,671.56,671.56,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","26YC201028S",Ch2Unknown,"N2","Manual",0.71,One-Step RT-ddPCR Kit for Probes,14.2,,,1.23,0.37,11,18103,11,0,0,18103,0.715,18114,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,930,1225.4,674.4,674.73,"Rare Event Detection Experiment",,,,0.95,0.52,,,,,,,1.43,0.57,,,61,39,
"C02",Rare Event Detection,"RED","26YC201028S",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,13,14054,13,0,0,14054,1.09,14067,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,930,1222.9,683.23,683.73,"Rare Event Detection Experiment",,,,1.42,0.81,,,,,,,1.39,0.61,,,60,40,
"C03",Rare Event Detection,"RED","26YC201028S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.3,0.9,19,15041,19,0,0,15041,1.49,15060,,,,,,,,1,,,1.6,0.4,50,,,66,34,1,1,930,1247.8,681.82,682.54,"Rare Event Detection Experiment",,,,1.85,1.17,,,,,,,1.32,0.68,,,58,42,
"C04",Rare Event Detection,"RED","26YC201028S-",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,19,16867,19,1,0,16866,1.32,16886,,,,,,,,1.1,,,1.7,0.4,51,,,67,35,1,1,930,1189.3,668.06,668.65,"Rare Event Detection Experiment",,,,1.65,1.04,,,,,,,1.39,0.72,,,59,43,
"C05",Rare Event Detection,"RED","26YC201124S",Ch2Unknown,"N2","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,4.9,2.9,58,17643,58,1,0,17642,3.86,17701,,,,,,,,1.02,,,1.39,0.65,50,,,60,41,1,1,930,1190.8,667.99,669.71,"Rare Event Detection Experiment",,,,4.4,3.4,,,,,,,1.21,0.83,,,55,45.8,
"C06",Rare Event Detection,"RED","26YC201124S",Ch2Unknown,"N2","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.7,3.3,50,13402,50,2,0,13400,4.38,13452,,,,,,,,1.04,,,1.45,0.63,51,,,61,41,1,1,930,1154.3,646.67,648.56,"Rare Event Detection Experiment",,,,5,3.8,,,,,,,1.25,0.83,,,55.9,46,
"C07",Rare Event Detection,"RED","26YC201124S-",Ch2Unknown,"N2","Manual",5,One-Step RT-ddPCR Kit for Probes,100,,,9.3,2.2,8,1888,8,0,0,1888,4.97,1896,,,,,,,,1,,,2,0,50,,,75,25,1,1,930,1140.5,624.53,626.71,"Rare Event Detection Experiment",,,,7,3.4,,,,,,,1.5,0.5,,,63,37,
"C08",Rare Event Detection,"RED","26YC201124S-",Ch2Unknown,"N2","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,4.9,2.9,57,17372,57,0,0,17372,3.85,17429,,,,,,,,1,,,1.37,0.63,50,,,59,41,1,1,930,1201.4,675.21,676.93,"Rare Event Detection Experiment",,,,4.4,3.4,,,,,,,1.19,0.81,,,54.7,45.3,
"C09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",75.2,One-Step RT-ddPCR Kit for Probes,1504,,,79.8,70.6,1012,15337,1011,8,1,15329,75.1,16349,,,,,,,,,,,,,,,,,,1,1,930,1762.3,671.43,738.96,"Rare Event Detection Experiment",,,,77.5,72.8,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,1.5,0,0,2306,0,0,0,2306,0,2306,,,,,,,,,,,,,,,,,,1,1,930,0,483.25,483.25,"Rare Event Detection Experiment",,,,0.7,0,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","26YC201029S",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.8,19,18206,19,0,0,18206,1.23,18225,,,,,,,,1,,,1.6,0.4,50,,,66,34,1,1,930,1208,677.37,677.92,"Rare Event Detection Experiment",,,,1.53,0.97,,,,,,,1.32,0.68,,,58,42,
"D02",Rare Event Detection,"RED","26YC201029S",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.7,18,17444,18,0,0,17444,1.21,17462,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,930,1201.1,684.62,685.15,"Rare Event Detection Experiment",,,,1.52,0.95,,,,,,,1.33,0.67,,,58,42,
"D03",Rare Event Detection,"RED","26YC201029S-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.7,15,15426,15,0,0,15426,1.14,15441,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,930,1225.9,684.17,684.69,"Rare Event Detection Experiment",,,,1.46,0.87,,,,,,,1.37,0.63,,,59,41,
"D04",Rare Event Detection,"RED","26YC201029S-",Ch2Unknown,"N2","Manual",0.77,One-Step RT-ddPCR Kit for Probes,15.4,,,1.3,0.41,12,18341,12,0,0,18341,0.769,18353,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,930,1213.2,666.44,666.79,"Rare Event Detection Experiment",,,,1.01,0.57,,,,,,,1.41,0.59,,,60,40,
"D05",Rare Event Detection,"RED","26YC201125S",Ch2Unknown,"N2","Manual",5.8,One-Step RT-ddPCR Kit for Probes,116,,,7.3,4.6,69,13856,69,0,0,13856,5.84,13925,,,,,,,,1,,,1.34,0.66,50,,,58,42,1,1,930,1226.3,668.85,671.61,"Rare Event Detection Experiment",,,,6.6,5.2,,,,,,,1.17,0.83,,,54.3,45.7,
"D06",Rare Event Detection,"RED","26YC201125S",Ch2Unknown,"N2","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.6,3.2,50,13765,50,2,0,13763,4.27,13815,,,,,,,,1.04,,,1.45,0.63,51,,,61,41,1,1,930,1172.3,657.56,659.42,"Rare Event Detection Experiment",,,,4.9,3.7,,,,,,,1.25,0.83,,,55.9,46,
"D07",Rare Event Detection,"RED","26YC201125S-",Ch2Unknown,"N2","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,7,4.3,64,13674,64,0,0,13674,5.49,13738,,,,,,,,1,,,1.35,0.65,50,,,59,41,1,1,930,1243.6,680.98,683.6,"Rare Event Detection Experiment",,,,6.2,4.8,,,,,,,1.18,0.82,,,54.4,45.6,
"D08",Rare Event Detection,"RED","26YC201125S-",Ch2Unknown,"N2","Manual",5.9,One-Step RT-ddPCR Kit for Probes,118,,,7.2,4.7,82,16404,79,0,3,16404,5.65,16486,,,,,,,,0.96,,,1.26,0.66,49,,,57,41,1,1,930,1225.2,677.89,680.61,"Rare Event Detection Experiment",,,,6.5,5.2,,,,,,,1.11,0.81,,,53,45.1,
"D09",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"N2","Manual",72.4,One-Step RT-ddPCR Kit for Probes,1448,,,76.8,67.9,1015,15997,1014,6,1,15991,72.3,17012,,,,,,,,,,,,,,,,,,1,1,930,1773.2,675.12,740.63,"Rare Event Detection Experiment",,,,74.6,70.1,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14942,0,0,0,14942,0,14942,,,,,,,,,,,,,,,,,,1,1,930,0,674.39,674.39,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","26YC201030S",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,18,16684,18,0,0,16684,1.27,16702,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,930,1247.2,674.78,675.39,"Rare Event Detection Experiment",,,,1.59,0.99,,,,,,,1.33,0.67,,,58,42,
"E02",Rare Event Detection,"RED","26YC201030S",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,9,12750,8,0,1,12750,0.738,12759,,,,,,,,0.9,,,1.8,0,47,,,71,23,1,1,930,1235.9,680.52,680.91,"Rare Event Detection Experiment",,,,1.14,0.58,,,,,,,1.32,0.45,,,59,35,
"E03",Rare Event Detection,"RED","26YC201030S-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.6,0.5,11,14286,10,0,1,14286,0.823,14297,,,,,,,,0.9,,,1.7,0.1,48,,,69,26,1,1,930,1175.6,679.15,679.53,"Rare Event Detection Experiment",,,,1.21,0.66,,,,,,,1.31,0.51,,,59,37,
"E04",Rare Event Detection,"RED","26YC201030S-",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,0.8,15,12791,13,0,2,12791,1.19,12806,,,,,,,,0.9,,,1.5,0.2,46,,,65,28,1,1,930,1176,678.49,679.07,"Rare Event Detection Experiment",,,,1.77,1.05,,,,,,,1.2,0.54,,,56,37,
"E05",Rare Event Detection,"RED","26YC201130S",Ch2Unknown,"N2","Manual",7.9,One-Step RT-ddPCR Kit for Probes,158,,,9.5,6.4,102,15090,102,2,0,15088,7.93,15192,,,,,,,,1.02,,,1.3,0.74,50,,,57,44,1,1,930,1242.8,665.16,669.04,"Rare Event Detection Experiment",,,,8.7,7.1,,,,,,,1.16,0.88,,,54,47,
"E06",Rare Event Detection,"RED","26YC201130S",Ch2Unknown,"N2","Manual",9.6,One-Step RT-ddPCR Kit for Probes,192,,,11.3,7.9,122,14958,122,0,0,14958,9.56,15080,,,,,,,,1,,,1.25,0.75,50,,,56,44,1,1,930,1211.9,666.28,670.7,"Rare Event Detection Experiment",,,,10.4,8.7,,,,,,,1.13,0.87,,,53.2,46.8,
"E07",Rare Event Detection,"RED","26YC201130S-",Ch2Unknown,"N2","Manual",8.9,One-Step RT-ddPCR Kit for Probes,178,,,10.9,7.3,96,12588,96,1,0,12587,8.94,12684,,,,,,,,1.01,,,1.3,0.72,50,,,57,43,1,1,930,1204.3,668.21,672.26,"Rare Event Detection Experiment",,,,9.9,8.1,,,,,,,1.16,0.87,,,53.9,46.7,
"E08",Rare Event Detection,"RED","26YC201130S-",Ch2Unknown,"N2","Manual",8.8,One-Step RT-ddPCR Kit for Probes,176,,,10.4,7.3,123,16307,123,0,0,16307,8.84,16430,,,,,,,,1,,,1.25,0.75,50,,,56,44,1,1,930,1246.7,667.19,671.52,"Rare Event Detection Experiment",,,,9.6,8,,,,,,,1.13,0.87,,,53.2,46.8,
"E09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",65.2,One-Step RT-ddPCR Kit for Probes,1304,,,69.4,61,923,16193,923,5,0,16188,65.2,17116,,,,,,,,,,,,,,,,,,1,1,930,1734.7,667.02,724.59,"Rare Event Detection Experiment",,,,67.4,63.1,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15263,0,0,0,15263,0,15263,,,,,,,,,,,,,,,,,,1,1,930,0,661.22,661.22,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","26YC201109S",Ch2Unknown,"N2","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.3,1.6,29,14466,29,0,0,14466,2.36,14495,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1191.7,672.25,673.29,"Rare Event Detection Experiment",,,,2.82,1.95,,,,,,,1.26,0.74,,,57,43,
"F02",Rare Event Detection,"RED","26YC201109S",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.9,2,34,14161,34,0,0,14161,2.82,14195,,,,,,,,1,,,1.48,0.52,50,,,62,38,1,1,930,1281.3,687.7,689.12,"Rare Event Detection Experiment",,,,3.33,2.37,,,,,,,1.24,0.76,,,56,44,
"F03",Rare Event Detection,"RED","26YC201109S-",Ch2Unknown,"N2","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.9,1.2,21,12900,21,0,0,12900,1.91,12921,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,930,1252.4,691.21,692.13,"Rare Event Detection Experiment",,,,2.36,1.53,,,,,,,1.31,0.69,,,58,42,
"F04",Rare Event Detection,"RED","26YC201109S-",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,2.6,1.3,30,19169,30,0,0,19169,1.84,19199,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,930,1246.7,678.42,679.3,"Rare Event Detection Experiment",,,,2.2,1.52,,,,,,,1.26,0.74,,,56,44,
"F05",Rare Event Detection,"RED","26YC201214S",Ch2Unknown,"N2","Manual",4.6,One-Step RT-ddPCR Kit for Probes,92,,,5.7,3.6,69,17776,69,0,0,17776,4.56,17845,,,,,,,,1,,,1.34,0.66,50,,,58,42,1,1,930,1232,674.25,676.41,"Rare Event Detection Experiment",,,,5.1,4,,,,,,,1.17,0.83,,,54.2,45.8,
"F06",Rare Event Detection,"RED","26YC201214S",Ch2Unknown,"N2","Manual",5.1,One-Step RT-ddPCR Kit for Probes,102,,,6.4,4,72,16560,70,0,2,16560,4.96,16632,,,,,,,,0.97,,,1.29,0.65,49,,,58,41,1,1,930,1186.3,670.75,672.98,"Rare Event Detection Experiment",,,,5.7,4.5,,,,,,,1.14,0.81,,,53.5,45.1,
"F07",Rare Event Detection,"RED","26YC201214S-",Ch2Unknown,"N2","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.4,3.1,52,14724,52,0,0,14724,4.15,14776,,,,,,,,1,,,1.39,0.61,50,,,60,40,1,1,930,1268.6,682.83,684.89,"Rare Event Detection Experiment",,,,4.7,3.6,,,,,,,1.2,0.8,,,54.9,45.1,
