Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"C02",Rare Event Detection,"RED","AA210403S",Ch1Unknown,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14489,0,0,0,14489,0,14489,,,,,,,,,,,,,,,,,,1,1,5435,0,3760.1,3760.1,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"C03",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20411,0,0,0,20411,0,20411,,,,,,,,,,,,,,,,,,1,1,5000,0,2674.5,2674.5,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
"C04",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,18076,0,0,0,18076,0,18076,,,,,,,,,,,,,,,,,,1,1,5000,0,2722.8,2722.8,"Rare Event Detection Experiment",,,,0.089,0,,,,,,,,,,,,,
"C05",Rare Event Detection,"RED","AA210413S",Ch1Unknown,"N1","Manual",0.62,One-Step RT-ddPCR Kit for Probes,12.4,,,1.12,0.3,9,17063,9,0,0,17063,0.62,17072,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,5000,10205,2992.9,2996.7,"Rare Event Detection Experiment",,,,0.85,0.44,,,,,,,1.47,0.53,,,62,38,
"C06",Rare Event Detection,"RED","AA210413S",Ch1Unknown,"N1","Manual",1.05,One-Step RT-ddPCR Kit for Probes,21,,,1.62,0.64,18,20145,18,0,0,20145,1.05,20163,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,5000,10550,2934.3,2941.1,"Rare Event Detection Experiment",,,,1.32,0.82,,,,,,,1.33,0.67,,,58,42,
"C07",Rare Event Detection,"RED","AA210413S-",Ch1Unknown,"N1","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.5,1.1,23,15672,22,1,1,15671,1.65,15695,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,5000,10139,2990.3,3000.8,"Rare Event Detection Experiment",,,,2.11,1.39,,,,,,,1.29,0.71,,,57,43,
"C08",Rare Event Detection,"RED","AA210413S-",Ch1Unknown,"N1","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.4,1.1,27,19124,26,1,0,19124,1.6,19151,,,,,,,,1,,,1.6,0.5,51,,,65,37,1,1,5000,10401,3040.2,3050.6,"Rare Event Detection Experiment",,,,2,1.36,,,,,,,1.32,0.75,,,58,44,
"C09",Rare Event Detection,"RED","AA210420S",Ch1Unknown,"N1","Manual",0.74,One-Step RT-ddPCR Kit for Probes,14.8,,,1.24,0.39,12,19179,11,1,0,19179,0.675,19191,,,,,,,,1.1,,,2,0.2,52,,,73,31,1,1,5000,10248,2903.2,2907.8,"Rare Event Detection Experiment",,,,0.97,0.54,,,,,,,1.55,0.63,,,63,42,
"C10",Rare Event Detection,"RED","AA210420S",Ch1Unknown,"N1","Manual",0.85,One-Step RT-ddPCR Kit for Probes,17,,,1.38,0.48,14,19328,12,2,0,19328,0.73,19342,,,,,,,,1.2,,,2.1,0.3,54,,,73,34,1,1,5000,10008,2862.2,2867.4,"Rare Event Detection Experiment",,,,1.1,0.64,,,,,,,1.63,0.71,,,64,44,
"C11",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20422,0,0,0,20422,0,20422,,,,,,,,,,,,,,,,,,1,1,5000,0,2741.2,2741.2,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
