Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"F10",Rare Event Detection,"RED","COV",Ch1Positive Control,"N1","Manual",0.56,One-Step RT-ddPCR Kit for Probes,11.2,,,1.05,0.25,8,16835,6,2,0,16835,0.419,16843,,,,,,,,,,,,,,,,,,1,1,4775,14474,3425.8,3431,"Rare Event Detection Experiment",,,,0.78,0.38,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","YC210126S 2X-",Ch1Unknown,"N1","Manual",0.56,One-Step RT-ddPCR Kit for Probes,11.2,,,1.1,0.24,7,14644,7,0,0,14644,0.562,14651,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,4775,12410,3319.1,3323.4,"Rare Event Detection Experiment",,,,0.8,0.37,,,,,,,1.5,0.5,,,64,36,
"G02",Rare Event Detection,"RED","YC210126S 2X-",Ch1Unknown,"N1","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.7,16,16803,16,0,0,16803,1.12,16819,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,4775,13109,3381.4,3390.6,"Rare Event Detection Experiment",,,,1.42,0.86,,,,,,,1.35,0.65,,,59,41,
"G03",Rare Event Detection,"RED","YC210126S 2X",Ch1Unknown,"N1","Manual",0.66,One-Step RT-ddPCR Kit for Probes,13.2,,,1.2,0.32,9,16008,9,0,0,16008,0.661,16017,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,4775,12321,3408.5,3413.5,"Rare Event Detection Experiment",,,,0.91,0.46,,,,,,,1.47,0.53,,,62,38,
"G04",Rare Event Detection,"RED","YC210126S 2X",Ch1Unknown,"N1","Manual",0.34,One-Step RT-ddPCR Kit for Probes,6.8,,,0.79,0.1,4,13992,3,1,0,13992,0.252,13996,,,,,,,,1.3,,,3.4,0,57,,,96,18,1,1,4775,11117,3543.8,3546,"Rare Event Detection Experiment",,,,0.54,0.19,,,,,,,2.4,0.3,,,76,38,
"G05",Rare Event Detection,"RED","YC210126S 5X-",Ch1Unknown,"N1","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.8,1.2,25,15453,25,0,1,15452,1.9,15478,,,,,,,,1,,,1.5,0.4,49,,,63,35,1,1,5116,12209,3558.8,3572.7,"Rare Event Detection Experiment",,,,2.31,1.55,,,,,,,1.23,0.69,,,56,42,
"G06",Rare Event Detection,"RED","YC210126S 5X-",Ch1Unknown,"N1","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.4,1.7,32,15457,32,0,0,15457,2.43,15489,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,4775,12187,3629.2,3646.8,"Rare Event Detection Experiment",,,,2.89,2.03,,,,,,,1.25,0.75,,,56,44,
"G07",Rare Event Detection,"RED","YC210126S 5X",Ch1Unknown,"N1","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,1.8,37,17382,37,0,0,17382,2.5,17419,,,,,,,,1,,,1.46,0.54,50,,,61,39,1,1,4775,12291,3668.1,3686.4,"Rare Event Detection Experiment",,,,2.93,2.11,,,,,,,1.23,0.77,,,56,44,
"G08",Rare Event Detection,"RED","YC210126S 5X",Ch1Unknown,"N1","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,4,2.1,40,15943,38,2,0,15943,2.8,15983,,,,,,,,1.05,,,1.52,0.58,51,,,62,40,1,1,4775,13158,3705.4,3729,"Rare Event Detection Experiment",,,,3.44,2.51,,,,,,,1.29,0.81,,,57,46,
"G09",Rare Event Detection,"RED","NEG 210130 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.26,0,0,13325,0,0,1,13324,0,13325,,,,,,,,,,,,,,,,,,1,1,4775,0,3470.4,3470.4,"Rare Event Detection Experiment",,,,0.12,0,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","COV",Ch1Positive Control,"N1","Manual",0.77,One-Step RT-ddPCR Kit for Probes,15.4,,,1.33,0.4,11,16769,11,0,0,16769,0.771,16780,,,,,,,,,,,,,,,,,,1,1,4775,17442,3484.4,3493.6,"Rare Event Detection Experiment",,,,1.03,0.56,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","YC210127S 2X-",Ch1Unknown,"N1","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.6,1,18,12558,18,0,0,12558,1.69,12576,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,4775,11077,3430.9,3441.9,"Rare Event Detection Experiment",,,,2.11,1.32,,,,,,,1.33,0.67,,,58,42,
"H02",Rare Event Detection,"RED","YC210127S 2X-",Ch1Unknown,"N1","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.5,1.5,22,10945,19,3,7,10938,2.04,10967,,,,,,,,0.85,,,1.33,0.36,46,,,60,32,1,1,5739,10855,3798.4,3812.5,"Rare Event Detection Experiment",,,,2.9,1.9,,,,,,,1.09,0.6,,,53,39,
"H03",Rare Event Detection,"RED","YC210127S 2X",Ch1Unknown,"N1","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,4.5,0.7,5,2854,5,0,4,2850,2.06,2859,,,,,,,,0.6,,,1.2,0,36,,,62,10,1,1,6305,10218,3308.3,3320.3,"Rare Event Detection Experiment",,,,3.1,1.3,,,,,,,0.87,0.24,,,49,23,
"H04",Rare Event Detection,"RED","YC210127S 2X",Ch1Unknown,"N1","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.4,1.6,29,14335,29,0,0,14335,2.38,14364,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,5519,12000,3741.8,3758.4,"Rare Event Detection Experiment",,,,2.85,1.96,,,,,,,1.26,0.74,,,57,43,
"H05",Rare Event Detection,"RED","YC210127S 5X-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,0.8,16,13380,16,0,0,13380,1.41,13396,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,5682,14035,4151.8,4163.6,"Rare Event Detection Experiment",,,,1.79,1.08,,,,,,,1.35,0.65,,,59,41,
"H06",Rare Event Detection,"RED","YC210127S 5X-",Ch1Unknown,"N1","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,1.9,36,15708,34,2,0,15708,2.54,15744,,,,,,,,1.06,,,1.56,0.56,51,,,63,40,1,1,4775,12157,3672.2,3691.6,"Rare Event Detection Experiment",,,,3.17,2.27,,,,,,,1.31,0.81,,,57,45,
"H07",Rare Event Detection,"RED","YC210127S 5X",Ch1Unknown,"N1","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,0.9,22,17385,22,0,0,17385,1.49,17407,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,4775,12565,3620.5,3631.8,"Rare Event Detection Experiment",,,,1.83,1.19,,,,,,,1.3,0.7,,,58,42,
"H08",Rare Event Detection,"RED","YC210127S 5X",Ch1Unknown,"N1","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.8,1.3,25,15389,24,1,0,15389,1.83,15414,,,,,,,,1,,,1.6,0.5,51,,,65,37,1,1,4775,12352,3539.5,3553.8,"Rare Event Detection Experiment",,,,2.32,1.55,,,,,,,1.34,0.74,,,58,44,
"H09",Rare Event Detection,"RED","NEG 210130 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,15970,0,0,0,15970,0,15970,,,,,,,,,,,,,,,,,,1,1,4775,0,3529.9,3529.9,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16872,0,0,0,16872,0,16872,,,,,,,,,,,,,,,,,,1,1,4775,0,3347.6,3347.6,"Rare Event Detection Experiment",,,,0.095,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","YC201201S 2X-",Ch2Unknown,"N2","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.6,1.6,24,11544,24,0,0,11544,2.44,11568,,,,,,,,1,,,1.6,0.4,50,,,64,36,1,1,935,1272.6,679.28,680.51,"Rare Event Detection Experiment",,,,2.98,1.98,,,,,,,1.29,0.71,,,57,43,
"A02",Rare Event Detection,"RED","YC201201S 2X-",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.6,13,14776,13,1,0,14775,1.03,14789,,,,,,,,1.1,,,1.9,0.3,52,,,71,33,1,1,935,1258.1,682.49,682.99,"Rare Event Detection Experiment",,,,1.35,0.77,,,,,,,1.49,0.66,,,62,42,
"A03",Rare Event Detection,"RED","YC201201S 2X",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,10,14109,10,0,0,14109,0.834,14119,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,935,1232.4,666.87,667.27,"Rare Event Detection Experiment",,,,1.13,0.6,,,,,,,1.45,0.55,,,61,39,
"A04",Rare Event Detection,"RED","YC201201S 2X",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2.1,0.8,17,15091,17,2,0,15089,1.32,15108,,,,,,,,1.1,,,1.9,0.4,53,,,69,36,1,1,935,1221.9,673.85,674.47,"Rare Event Detection Experiment",,,,1.67,1.03,,,,,,,1.49,0.74,,,61,44,
"A05",Rare Event Detection,"RED","YC201201S 5X-",Ch2Unknown,"N2","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.4,2.3,38,13874,38,1,0,13873,3.22,13912,,,,,,,,1.03,,,1.49,0.56,51,,,62,39,1,1,935,1204.8,670.23,671.69,"Rare Event Detection Experiment",,,,3.8,2.7,,,,,,,1.26,0.79,,,56,45,
"A06",Rare Event Detection,"RED","YC201201S 5X-",Ch2Unknown,"N2","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.6,35,17882,35,0,0,17882,2.3,17917,,,,,,,,1,,,1.47,0.53,50,,,62,38,1,1,935,1266.3,679.21,680.36,"Rare Event Detection Experiment",,,,2.71,1.93,,,,,,,1.24,0.76,,,56,44,
"A07",Rare Event Detection,"RED","YC201201S 5X",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.8,2,36,15214,36,0,0,15214,2.78,15250,,,,,,,,1,,,1.47,0.53,50,,,62,38,1,1,935,1206.3,685.03,686.26,"Rare Event Detection Experiment",,,,3.27,2.34,,,,,,,1.24,0.76,,,56,44,
"A08",Rare Event Detection,"RED","YC201201S 5X",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.1,44,18134,44,0,0,18134,2.85,18178,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,935,1247,673.89,675.28,"Rare Event Detection Experiment",,,,3.3,2.44,,,,,,,1.21,0.79,,,55,45,
"A09",Rare Event Detection,"RED","POS 210130 1",Ch2Positive Control,"N2","Manual",55.6,One-Step RT-ddPCR Kit for Probes,1112,,,59.8,51.5,694,14328,694,30,0,14298,55.6,15022,,,,,,,,,,,,,,,,,,1,1,935,1660.9,651.12,697.78,"Rare Event Detection Experiment",,,,57.8,53.5,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","NEG 210130 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.34,0,0,10315,0,0,0,10315,0,10315,,,,,,,,,,,,,,,,,,1,1,935,0,669.52,669.52,"Rare Event Detection Experiment",,,,0.16,0,,,,,,,,,,,,,
"A11",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14730,0,0,0,14730,0,14730,,,,,,,,,,,,,,,,,,1,1,935,0,651.26,651.26,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","YC201202S 2X-",Ch2Unknown,"N2","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.5,2.3,33,11909,33,0,0,11909,3.26,11942,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,967,1276.2,715.46,717.01,"Rare Event Detection Experiment",,,,3.9,2.7,,,,,,,1.25,0.75,,,56,44,
"B02",Rare Event Detection,"RED","YC201202S 2X-",Ch2Unknown,"N2","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,2.6,50,16989,50,1,0,16988,3.46,17039,,,,,,,,1.02,,,1.42,0.62,50,,,60,41,1,1,935,1253.9,674.2,675.9,"Rare Event Detection Experiment",,,,3.97,2.99,,,,,,,1.22,0.82,,,55.5,45.5,
"B03",Rare Event Detection,"RED","YC201202S 2X",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.6,0.5,13,15802,13,0,0,15802,0.967,15815,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,935,1248.8,681.07,681.54,"Rare Event Detection Experiment",,,,1.26,0.72,,,,,,,1.39,0.61,,,60,40,
"B04",Rare Event Detection,"RED","YC201202S 2X",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2.1,0.7,15,13505,15,1,0,13504,1.31,13520,,,,,,,,1.1,,,1.8,0.3,52,,,69,34,1,1,935,1223,684.43,685.03,"Rare Event Detection Experiment",,,,1.67,1,,,,,,,1.45,0.68,,,61,43,
"B05",Rare Event Detection,"RED","YC201202S 5X-",Ch2Unknown,"N2","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.9,4.3,70,15017,69,1,1,15016,5.39,15087,,,,,,,,1,,,1.33,0.67,50,,,58,42,1,1,935,1225.3,676.34,678.88,"Rare Event Detection Experiment",,,,6.2,4.8,,,,,,,1.17,0.83,,,54.2,45.8,
"B06",Rare Event Detection,"RED","YC201202S 5X-",Ch2Unknown,"N2","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.9,4.3,71,15036,71,0,0,15036,5.54,15107,,,,,,,,1,,,1.33,0.67,50,,,58,42,1,1,935,1252.1,686.76,689.42,"Rare Event Detection Experiment",,,,6.2,4.9,,,,,,,1.17,0.83,,,54.2,45.8,
"B07",Rare Event Detection,"RED","YC201202S 5X",Ch2Unknown,"N2","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.9,4.3,71,15226,71,1,0,15225,5.47,15297,,,,,,,,1.01,,,1.35,0.68,50,,,59,42,1,1,935,1242.5,677.7,680.32,"Rare Event Detection Experiment",,,,6.1,4.9,,,,,,,1.18,0.84,,,54.5,46.2,
"B08",Rare Event Detection,"RED","YC201202S 5X",Ch2Unknown,"N2","Manual",5.1,One-Step RT-ddPCR Kit for Probes,102,,,6.4,4,72,16533,72,0,0,16533,5.11,16605,,,,,,,,1,,,1.33,0.67,50,,,58,42,1,1,935,1236.1,669.23,671.69,"Rare Event Detection Experiment",,,,5.7,4.5,,,,,,,1.17,0.83,,,54.2,45.8,
"B09",Rare Event Detection,"RED","POS 210130 1",Ch2Positive Control,"N2","Manual",53.9,One-Step RT-ddPCR Kit for Probes,1078,,,57.9,49.8,689,14709,689,32,0,14677,53.9,15398,,,,,,,,,,,,,,,,,,1,1,935,1726.9,666.3,713.75,"Rare Event Detection Experiment",,,,55.9,51.8,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","NEG 210130 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16427,0,0,0,16427,0,16427,,,,,,,,,,,,,,,,,,1,1,935,0,661.06,661.06,"Rare Event Detection Experiment",,,,0.098,0,,,,,,,,,,,,,
"B11",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14619,0,0,0,14619,0,14619,,,,,,,,,,,,,,,,,,1,1,935,0,657.28,657.28,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC201203S 2X-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.4,10,13433,10,0,0,13433,0.875,13443,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,935,1199.9,667.14,667.54,"Rare Event Detection Experiment",,,,1.18,0.63,,,,,,,1.45,0.55,,,61,39,
"C02",Rare Event Detection,"RED","YC201203S 2X-",Ch2Unknown,"N2","Manual",0.51,One-Step RT-ddPCR Kit for Probes,10.2,,,1.04,0.2,6,13930,6,0,0,13930,0.507,13936,,,,,,,,1,,,2.2,0,50,,,79,21,1,1,935,1232.4,676.8,677.04,"Rare Event Detection Experiment",,,,0.74,0.33,,,,,,,1.6,0.4,,,65,35,
"C03",Rare Event Detection,"RED","YC201203S 2X",Ch2Unknown,"N2","Manual",0.73,One-Step RT-ddPCR Kit for Probes,14.6,,,1.28,0.36,10,16137,10,0,0,16137,0.729,16147,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,948,1321.3,714.91,715.29,"Rare Event Detection Experiment",,,,0.99,0.52,,,,,,,1.45,0.55,,,61,39,
"C04",Rare Event Detection,"RED","YC201203S 2X",Ch2Unknown,"N2","Manual",0.59,One-Step RT-ddPCR Kit for Probes,11.8,,,1.11,0.27,8,15881,8,0,0,15881,0.592,15889,,,,,,,,1,,,2,0,50,,,75,25,1,1,935,1387.6,674.26,674.61,"Rare Event Detection Experiment",,,,0.83,0.41,,,,,,,1.5,0.5,,,63,37,
"C05",Rare Event Detection,"RED","YC201203S 5X-",Ch2Unknown,"N2","Manual",5.4,One-Step RT-ddPCR Kit for Probes,108,,,6.7,4.3,82,17765,82,3,0,17762,5.42,17847,,,,,,,,1.04,,,1.35,0.72,51,,,59,43,1,1,935,1209.6,667.1,669.6,"Rare Event Detection Experiment",,,,6,4.8,,,,,,,1.2,0.88,,,54.8,47,
"C06",Rare Event Detection,"RED","YC201203S 5X-",Ch2Unknown,"N2","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.6,3.4,64,16936,64,1,0,16935,4.44,17000,,,,,,,,1.02,,,1.37,0.66,50,,,59,42,1,1,935,1242.9,681.34,683.45,"Rare Event Detection Experiment",,,,5,3.9,,,,,,,1.19,0.84,,,54.8,46,
"C07",Rare Event Detection,"RED","YC201203S 5X",Ch2Unknown,"N2","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.1,60,17211,60,0,0,17211,4.09,17271,,,,,,,,1,,,1.36,0.64,50,,,59,41,1,1,935,1252.2,685.46,687.43,"Rare Event Detection Experiment",,,,4.6,3.6,,,,,,,1.18,0.82,,,54.6,45.4,
"C08",Rare Event Detection,"RED","YC201203S 5X",Ch2Unknown,"N2","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.5,3.3,58,15943,58,0,0,15943,4.27,16001,,,,,,,,1,,,1.37,0.63,50,,,59,41,1,1,935,1253.1,698.11,700.12,"Rare Event Detection Experiment",,,,4.9,3.7,,,,,,,1.19,0.81,,,54.6,45.4,
"C09",Rare Event Detection,"RED","POS 210130 2",Ch2Positive Control,"N2","Manual",52.7,One-Step RT-ddPCR Kit for Probes,1054,,,56.7,48.8,692,15100,691,38,1,15062,52.6,15792,,,,,,,,,,,,,,,,,,1,1,935,1703.5,662.03,707.67,"Rare Event Detection Experiment",,,,54.7,50.7,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NEG 210130 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16147,0,1,0,16146,0,16147,,,,,,,,,,,,,,,,,,1,1,935,0,664.54,664.54,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC201209S 2X-",Ch2Unknown,"N2","Manual",1.6,One-Step RT-ddPCR Kit for Probes,32,,,2.5,0.9,16,11736,16,0,0,11736,1.6,11752,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,935,1265.4,671.97,672.78,"Rare Event Detection Experiment",,,,2.04,1.23,,,,,,,1.35,0.65,,,59,41,
"D02",Rare Event Detection,"RED","YC201209S 2X-",Ch2Unknown,"N2","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,14,14573,14,0,0,14573,1.13,14587,,,,,,,,1,,,1.8,0.2,50,,,69,31,1,1,985,1354.8,720.16,720.77,"Rare Event Detection Experiment",,,,1.46,0.85,,,,,,,1.38,0.62,,,59,41,
"D03",Rare Event Detection,"RED","YC201209S 2X",Ch2Unknown,"N2","Manual",0.33,One-Step RT-ddPCR Kit for Probes,6.6,,,0.78,0.1,4,14164,4,0,0,14164,0.332,14168,,,,,,,,1,,,2.5,0,50,,,86,14,1,1,935,1288.6,673.42,673.6,"Rare Event Detection Experiment",,,,0.53,0.19,,,,,,,1.7,0.3,,,68,32,
"D04",Rare Event Detection,"RED","YC201209S 2X",Ch2Unknown,"N2","Manual",0.24,One-Step RT-ddPCR Kit for Probes,4.8,,,0.62,0.06,3,14980,3,0,0,14980,0.236,14983,,,,,,,,1,,,2.7,0,50,,,93,7,1,1,935,1202.6,676.17,676.27,"Rare Event Detection Experiment",,,,0.4,0.12,,,,,,,1.8,0.2,,,71,29,
"D05",Rare Event Detection,"RED","YC201209S 5X-",Ch2Unknown,"N2","Manual",4.6,One-Step RT-ddPCR Kit for Probes,92,,,5.9,3.6,60,15151,60,1,0,15150,4.65,15211,,,,,,,,1.02,,,1.38,0.65,50,,,59,41,1,1,935,1277.5,679.22,681.58,"Rare Event Detection Experiment",,,,5.3,4.1,,,,,,,1.2,0.83,,,55,45.9,
"D06",Rare Event Detection,"RED","YC201209S 5X-",Ch2Unknown,"N2","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.9,2.8,47,14790,47,0,0,14790,3.73,14837,,,,,,,,1,,,1.41,0.59,50,,,60,40,1,1,935,1238.5,674.72,676.51,"Rare Event Detection Experiment",,,,4.3,3.2,,,,,,,1.21,0.79,,,55,45,
"D07",Rare Event Detection,"RED","YC201209S 5X",Ch2Unknown,"N2","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.3,3.2,58,16512,58,1,0,16511,4.13,16570,,,,,,,,1.02,,,1.39,0.65,50,,,60,41,1,1,935,1273.9,677.75,679.84,"Rare Event Detection Experiment",,,,4.7,3.6,,,,,,,1.21,0.83,,,55,45.8,
"D08",Rare Event Detection,"RED","YC201209S 5X",Ch2Unknown,"N2","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.1,56,16169,56,1,0,16168,4.07,16225,,,,,,,,1.02,,,1.4,0.64,50,,,60,41,1,1,935,1193.5,658.69,660.53,"Rare Event Detection Experiment",,,,4.6,3.5,,,,,,,1.21,0.83,,,55.1,45.7,
"D09",Rare Event Detection,"RED","POS 210130 2",Ch2Positive Control,"N2","Manual",54.4,One-Step RT-ddPCR Kit for Probes,1088,,,58.3,50.6,771,16285,771,35,0,16250,54.4,17056,,,,,,,,,,,,,,,,,,1,1,935,1736.6,671.52,719.67,"Rare Event Detection Experiment",,,,56.4,52.5,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NEG 210130 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16938,0,0,0,16938,0,16938,,,,,,,,,,,,,,,,,,1,1,935,0,669.1,669.1,"Rare Event Detection Experiment",,,,0.095,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC201210S 2X-",Ch2Unknown,"N2","Manual",0.4,One-Step RT-ddPCR Kit for Probes,8,,,0.88,0.14,5,14553,5,1,0,14552,0.404,14558,,,,,,,,1.2,,,2.7,0,55,,,85,24,1,1,935,1175.1,658.42,658.6,"Rare Event Detection Experiment",,,,0.62,0.25,,,,,,,1.9,0.5,,,70,39,
"E02",Rare Event Detection,"RED","YC201210S 2X-",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,11,15255,11,0,0,15255,0.848,15266,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,935,1201.5,679.65,680.03,"Rare Event Detection Experiment",,,,1.13,0.62,,,,,,,1.43,0.57,,,61,39,
"E03",Rare Event Detection,"RED","YC201210S 2X",Ch2Unknown,"N2","Manual",0.57,One-Step RT-ddPCR Kit for Probes,11.4,,,1.11,0.24,7,14435,7,0,0,14435,0.57,14442,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,935,1166.4,664.89,665.14,"Rare Event Detection Experiment",,,,0.82,0.38,,,,,,,1.5,0.5,,,64,36,
"E04",Rare Event Detection,"RED","YC201210S 2X",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.7,15,15228,14,0,1,15228,1.08,15243,,,,,,,,0.9,,,1.6,0.2,48,,,67,30,1,1,935,1132.2,670.18,670.63,"Rare Event Detection Experiment",,,,1.48,0.88,,,,,,,1.28,0.59,,,58,39,
"E05",Rare Event Detection,"RED","YC201210S 5X-",Ch2Unknown,"N2","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.1,3,54,15939,54,1,0,15938,3.98,15993,,,,,,,,1.02,,,1.4,0.63,50,,,60,41,1,1,935,1220.3,664.74,666.62,"Rare Event Detection Experiment",,,,4.5,3.5,,,,,,,1.21,0.82,,,55.2,45.7,
"E06",Rare Event Detection,"RED","YC201210S 5X-",Ch2Unknown,"N2","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.5,2.5,49,16841,49,0,0,16841,3.42,16890,,,,,,,,1,,,1.4,0.6,50,,,60,40,1,1,935,1326.7,696.59,698.42,"Rare Event Detection Experiment",,,,3.93,2.95,,,,,,,1.2,0.8,,,55,45,
"E07",Rare Event Detection,"RED","YC201210S 5X",Ch2Unknown,"N2","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6.2,3.8,62,14816,61,0,1,14816,4.83,14878,,,,,,,,0.98,,,1.33,0.63,50,,,58,41,1,1,935,1247.5,671.68,674.08,"Rare Event Detection Experiment",,,,5.6,4.3,,,,,,,1.16,0.81,,,54.1,45.1,
"E08",Rare Event Detection,"RED","YC201210S 5X",Ch2Unknown,"N2","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5,2.9,54,16358,54,0,0,16358,3.88,16412,,,,,,,,1,,,1.38,0.62,50,,,59,41,1,1,935,1236.1,680.71,682.54,"Rare Event Detection Experiment",,,,4.4,3.4,,,,,,,1.19,0.81,,,54.8,45.2,
