Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"C04",Rare Event Detection,"RED","AA210505S-",Ch1Unknown,"N1","Manual",0.6,One-Step RT-ddPCR Kit for Probes,12,,,1.09,0.42,9,17616,9,0,0,17616,0.601,17625,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,6649,10259,2511.8,2515.8,"Rare Event Detection Experiment",,,,0.83,0,,,,,,,1.47,0.53,,,62,38,
"D04",Rare Event Detection,"RED","AA210506S-",Ch1Unknown,"N1","Manual",0.66,One-Step RT-ddPCR Kit for Probes,13.2,,,1.14,0.48,11,19469,10,1,1,19468,0.604,19480,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,6649,11179,2553,2557.9,"Rare Event Detection Experiment",,,,0.89,0,,,,,,,1.43,0.57,,,61,39,
"E04",Rare Event Detection,"RED","AA210507S-",Ch1Unknown,"N1","Manual",0.47,One-Step RT-ddPCR Kit for Probes,9.4,,,0.91,0.31,7,17660,6,1,0,17660,0.4,17667,,,,,,,,1.2,,,2.5,0,54,,,82,26,1,1,6649,9986.3,2500,2502.9,"Rare Event Detection Experiment",,,,0.67,0,,,,,,,1.8,0.5,,,68,40,
"F04",Rare Event Detection,"RED","AA210508S-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,1.1,16,13581,15,1,0,13581,1.3,13597,,,,,,,,1.1,,,1.8,0.3,52,,,69,34,1,1,6649,10449,2490.3,2499.7,"Rare Event Detection Experiment",,,,1.8,0,,,,,,,1.45,0.68,,,61,43,
"G04",Rare Event Detection,"RED","AA210509S-",Ch1Unknown,"N1","Manual",0.4,One-Step RT-ddPCR Kit for Probes,8,,,0.78,0.27,7,20542,7,0,2,20540,0.401,20549,,,,,,,,0.8,,,1.6,0,44,,,69,19,1,1,6649,10365,2493.5,2496.2,"Rare Event Detection Experiment",,,,0.57,0,,,,,,,1.17,0.38,,,56,31,
"H04",Rare Event Detection,"RED","AA210510S-",Ch1Unknown,"N1","Manual",0.41,One-Step RT-ddPCR Kit for Probes,8.2,,,0.88,0.25,5,14460,4,1,1,14459,0.325,14465,,,,,,,,1,,,2.3,0,50,,,82,18,1,1,6649,10977,2481.6,2484.5,"Rare Event Detection Experiment",,,,0.62,0,,,,,,,1.6,0.4,,,66,34,
"A05",Rare Event Detection,"RED"," POS 1",Ch1Positive Control,"N1","Manual",51.7,One-Step RT-ddPCR Kit for Probes,1034,,,55.6,49.7,677,15066,664,13,2,15064,50.7,15743,,,,,,,,,,,,,,,,,,1,1,6649,15581,2408,2974.5,"Rare Event Detection Experiment",,,,54,0,,,,,,,,,,,,,
"B05",Rare Event Detection,"RED"," POS 1",Ch1Positive Control,"N1","Manual",49.6,One-Step RT-ddPCR Kit for Probes,992,,,55.8,46.5,252,5850,247,5,7,5843,48.6,6102,,,,,,,,,,,,,,,,,,1,1,6649,15518,2499.1,3036.8,"Rare Event Detection Experiment",,,,53,0,,,,,,,,,,,,,
"C05",Rare Event Detection,"RED"," POS 2",Ch1Positive Control,"N1","Manual",53.5,One-Step RT-ddPCR Kit for Probes,1070,,,57.2,51.5,769,16540,757,12,1,16539,52.6,17309,,,,,,,,,,,,,,,,,,1,1,6649,15650,2424,3011.6,"Rare Event Detection Experiment",,,,55,0,,,,,,,,,,,,,
"D05",Rare Event Detection,"RED"," POS 2",Ch1Positive Control,"N1","Manual",52.9,One-Step RT-ddPCR Kit for Probes,1058,,,57.8,50.4,451,9813,436,15,2,9811,51.1,10264,,,,,,,,,,,,,,,,,,1,1,6649,15204,2405.6,2968,"Rare Event Detection Experiment",,,,55,0,,,,,,,,,,,,,
"E05",Rare Event Detection,"RED"," POS 3",Ch1Positive Control,"N1","Manual",52.6,One-Step RT-ddPCR Kit for Probes,1052,,,56.8,50.4,605,13240,593,12,2,13238,51.5,13845,,,,,,,,,,,,,,,,,,1,1,6649,15465,2349.6,2922.7,"Rare Event Detection Experiment",,,,55,0,,,,,,,,,,,,,
"F05",Rare Event Detection,"RED"," POS 3",Ch1Positive Control,"N1","Manual",55.8,One-Step RT-ddPCR Kit for Probes,1116,,,59.9,53.7,712,14664,702,10,1,14663,55,15376,,,,,,,,,,,,,,,,,,1,1,6649,15614,2390.8,3003.2,"Rare Event Detection Experiment",,,,58,0,,,,,,,,,,,,,
"G05",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,854,0,0,0,854,0,854,,,,,,,,,,,,,,,,,,1,1,6649,0,2653.9,2653.9,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17603,0,0,0,17603,0,17603,,,,,,,,,,,,,,,,,,1,1,6649,0,2396.3,2396.3,"Rare Event Detection Experiment",,,,0.091,0,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18232,0,0,0,18232,0,18232,,,,,,,,,,,,,,,,,,1,1,6649,0,2339.9,2339.9,"Rare Event Detection Experiment",,,,0.088,0,,,,,,,,,,,,,
"B06",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16815,0,0,0,16815,0,16815,,,,,,,,,,,,,,,,,,1,1,6649,0,2328.4,2328.4,"Rare Event Detection Experiment",,,,0.096,0,,,,,,,,,,,,,
"C06",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17384,0,0,0,17384,0,17384,,,,,,,,,,,,,,,,,,1,1,6649,0,2364.2,2364.2,"Rare Event Detection Experiment",,,,0.093,0,,,,,,,,,,,,,
"D06",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20456,0,0,0,20456,0,20456,,,,,,,,,,,,,,,,,,1,1,6649,0,2395.4,2395.4,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
"E06",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20652,0,0,0,20652,0,20652,,,,,,,,,,,,,,,,,,1,1,6649,0,2265.7,2265.7,"Rare Event Detection Experiment",,,,0.078,0,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20460,0,0,1,20459,0,20460,,,,,,,,,,,,,,,,,,1,1,6649,0,2277.6,2277.6,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19999,0,0,0,19999,0,19999,,,,,,,,,,,,,,,,,,1,1,6649,0,2341,2341,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,21182,0,0,0,21182,0,21182,,,,,,,,,,,,,,,,,,1,1,6649,0,2289,2289,"Rare Event Detection Experiment",,,,0.076,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA210503S",Ch2Unknown,"N2","Manual",0.62,One-Step RT-ddPCR Kit for Probes,12.4,,,1.2,0.26,7,13372,7,0,0,13372,0.616,13379,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,882,1133.2,635.75,636.01,"Rare Event Detection Experiment",,,,0.88,0.41,,,,,,,1.5,0.5,,,64,36,
"B01",Rare Event Detection,"RED","AA210504S",Ch2Unknown,"N2","Manual",0.69,One-Step RT-ddPCR Kit for Probes,13.8,,,1.19,0.36,11,18760,11,0,0,18760,0.69,18771,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,882,1118.9,654.8,655.07,"Rare Event Detection Experiment",,,,0.92,0.5,,,,,,,1.43,0.57,,,61,39,
"C01",Rare Event Detection,"RED","AA210505S",Ch2Unknown,"N2","Manual",0.73,One-Step RT-ddPCR Kit for Probes,14.6,,,1.26,0.38,11,17649,11,0,0,17649,0.733,17660,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,882,1129.8,640.29,640.59,"Rare Event Detection Experiment",,,,0.98,0.53,,,,,,,1.43,0.57,,,61,39,
"D01",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18669,0,0,0,18669,0,18669,,,,,,,,,,,,,,,,,,1,1,882,0,641.77,641.77,"Rare Event Detection Experiment",,,,0.086,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","AA210507S",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.8,0.5,11,12503,11,0,0,12503,1.03,12514,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,882,1098.7,631.29,631.71,"Rare Event Detection Experiment",,,,1.38,0.75,,,,,,,1.43,0.57,,,61,39,
"F01",Rare Event Detection,"RED","AA210508S",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,3.2,0,0,1104,0,0,0,1104,0,1104,,,,,,,,,,,,,,,,,,1,1,882,0,405.46,405.46,"Rare Event Detection Experiment",,,,1.5,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210509S",Ch2Unknown,"N2","Manual",0.65,One-Step RT-ddPCR Kit for Probes,13,,,1.26,0.27,7,12755,7,0,0,12755,0.645,12762,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,882,1104.2,645.94,646.2,"Rare Event Detection Experiment",,,,0.92,0.43,,,,,,,1.5,0.5,,,64,36,
"H01",Rare Event Detection,"RED","AA210510S",Ch2Unknown,"N2","Manual",0.5,One-Step RT-ddPCR Kit for Probes,10,,,0.97,0.21,7,16508,7,0,0,16508,0.499,16515,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,882,1111.2,635.01,635.21,"Rare Event Detection Experiment",,,,0.71,0.33,,,,,,,1.5,0.5,,,64,36,
"A02",Rare Event Detection,"RED","AA210503S",Ch2Unknown,"N2","Manual",0.7,One-Step RT-ddPCR Kit for Probes,14,,,2,0.2,3,4709,1,1,2,4708,0.25,4712,,,,,,,,0.7,,,2,0,40,,,87,0,1,1,882,931.79,622.53,622.73,"Rare Event Detection Experiment",,,,1.28,0.39,,,,,,,1.3,0,,,63,17,
"B02",Rare Event Detection,"RED","AA210504S",Ch2Unknown,"N2","Manual",0.69,One-Step RT-ddPCR Kit for Probes,13.8,,,1.29,0.31,8,13667,8,0,0,13667,0.688,13675,,,,,,,,1,,,2,0,50,,,75,25,1,1,882,1079.2,652.68,652.93,"Rare Event Detection Experiment",,,,0.96,0.47,,,,,,,1.5,0.5,,,63,37,
"C02",Rare Event Detection,"RED","AA210505S",Ch2Unknown,"N2","Manual",0.64,One-Step RT-ddPCR Kit for Probes,12.8,,,1.16,0.31,9,16498,9,1,0,16497,0.642,16507,,,,,,,,1.1,,,2.1,0.1,53,,,76,30,1,1,882,1164.4,645.76,646.04,"Rare Event Detection Experiment",,,,0.88,0.45,,,,,,,1.6,0.6,,,64,41,
"D02",Rare Event Detection,"RED","NTC",Ch2NTC,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16346,0,0,0,16346,0,16346,,,,,,,,,,,,,,,,,,1,1,882,0,639.14,639.14,"Rare Event Detection Experiment",,,,0.099,0,,,,,,,,,,,,,
"E02",Rare Event Detection,"RED","AA210507S",Ch2Unknown,"N2","Manual",0.51,One-Step RT-ddPCR Kit for Probes,10.2,,,0.99,0.22,7,16173,7,2,0,16171,0.509,16180,,,,,,,,1.3,,,2.6,0,56,,,81,31,1,1,882,1102.2,643.78,643.97,"Rare Event Detection Experiment",,,,0.73,0.34,,,,,,,1.9,0.6,,,69,44,
"F02",Rare Event Detection,"RED","AA210508S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,718,0,0,0,718,0,718,,,,,,,,,,,,,,,,,,1,1,882,0,427,427,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"G02",Rare Event Detection,"RED","AA210509S",Ch2Unknown,"N2","Manual",0.67,One-Step RT-ddPCR Kit for Probes,13.4,,,1.26,0.3,8,14023,8,0,0,14023,0.671,14031,,,,,,,,1,,,2,0,50,,,75,25,1,1,882,1010.6,640.11,640.32,"Rare Event Detection Experiment",,,,0.94,0.46,,,,,,,1.5,0.5,,,63,37,
"H02",Rare Event Detection,"RED","AA210510S",Ch2Unknown,"N2","Manual",0.67,One-Step RT-ddPCR Kit for Probes,13.4,,,1.22,0.32,9,15719,7,0,2,15719,0.524,15728,,,,,,,,0.8,,,1.6,0,44,,,69,19,1,1,882,1140.8,633.69,633.98,"Rare Event Detection Experiment",,,,0.92,0.47,,,,,,,1.17,0.38,,,56,31,
"A03",Rare Event Detection,"RED","AA210503S-",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,1.3,0,0,2810,0,0,0,2810,0,2810,,,,,,,,,,,,,,,,,,1,1,882,0,443.72,443.72,"Rare Event Detection Experiment",,,,0.57,0,,,,,,,,,,,,,
"B03",Rare Event Detection,"RED","AA210504S-",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,3.1,0,0,1157,0,0,0,1157,0,1157,,,,,,,,,,,,,,,,,,1,1,882,0,561.78,561.78,"Rare Event Detection Experiment",,,,1.4,0,,,,,,,,,,,,,
"C03",Rare Event Detection,"RED","AA210505S-",Ch2Unknown,"N2","Manual",0.66,One-Step RT-ddPCR Kit for Probes,13.2,,,1.2,0.31,9,16041,8,0,1,16041,0.587,16050,,,,,,,,0.9,,,1.8,0,47,,,71,23,1,1,882,1141.2,641.8,642.08,"Rare Event Detection Experiment",,,,0.91,0.46,,,,,,,1.32,0.45,,,59,35,
"D03",Rare Event Detection,"RED","AA210506S-",Ch2Unknown,"N2","Manual",1.07,One-Step RT-ddPCR Kit for Probes,21.4,,,1.65,0.65,18,19784,15,0,3,19784,0.892,19802,,,,,,,,0.8,,,1.4,0.3,45,,,63,28,1,1,882,1029.8,639.66,640.02,"Rare Event Detection Experiment",,,,1.34,0.84,,,,,,,1.13,0.54,,,54,37,
"E03",Rare Event Detection,"RED","AA210507S-",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,2,0,0,1728,0,0,0,1728,0,1728,,,,,,,,,,,,,,,,,,1,1,882,0,464.34,464.34,"Rare Event Detection Experiment",,,,0.93,0,,,,,,,,,,,,,
"F03",Rare Event Detection,"RED","AA210508S-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.4,11,14919,11,1,0,14918,0.867,14930,,,,,,,,1.1,,,2,0.2,52,,,73,31,1,1,882,1180.6,644.04,644.43,"Rare Event Detection Experiment",,,,1.16,0.63,,,,,,,1.55,0.63,,,63,42,
"G03",Rare Event Detection,"RED","AA210509S-",Ch2Unknown,"N2","Manual",0.79,One-Step RT-ddPCR Kit for Probes,15.8,,,1.39,0.39,10,14916,9,0,1,14916,0.71,14926,,,,,,,,0.9,,,1.7,0.1,47,,,70,24,1,1,882,1089.1,641.25,641.55,"Rare Event Detection Experiment",,,,1.07,0.56,,,,,,,1.32,0.48,,,59,36,
"H03",Rare Event Detection,"RED","AA210510S-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.4,10,13767,10,0,0,13767,0.854,13777,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,882,1175.8,629.87,630.27,"Rare Event Detection Experiment",,,,1.15,0.61,,,,,,,1.45,0.55,,,61,39,
