Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B08",Rare Event Detection,"RED","YC210112S-",Ch1Unknown,"N1","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.7,2,44,18544,43,1,1,18543,2.72,18588,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,8015,10945,3208.9,3227.2,"Rare Event Detection Experiment",,,,3.23,2.39,,,,,,,1.21,0.79,,,55,45,
"C08",Rare Event Detection,"RED","YC210113S-",Ch1Unknown,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15462,0,0,2,15460,0,15462,,,,,,,,,,,,,,,,,,1,1,8015,0,5473.2,5473.2,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"D08",Rare Event Detection,"RED","YC210114S-",Ch1Unknown,"N1","Manual",6.4,One-Step RT-ddPCR Kit for Probes,128,,,7.9,5,74,13661,42,32,0,13661,3.6,13735,,,,,,,,1.8,,,2.4,1.1,64,,,73,55,1,1,8015,10258,3731,3766.1,"Rare Event Detection Experiment",,,,7.1,5.6,,,,,,,2.1,1.42,,,68.3,59.4,
"E08",Rare Event Detection,"RED","YC210128S-",Ch1Unknown,"N1","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.6,0.5,12,14567,12,0,0,14567,0.969,14579,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,8015,14163,3918.3,3926.8,"Rare Event Detection Experiment",,,,1.28,0.71,,,,,,,1.41,0.59,,,60,40,
"F08",Rare Event Detection,"RED","YC210129S-",Ch1Unknown,"N1","Manual",0.75,One-Step RT-ddPCR Kit for Probes,15,,,1.28,0.39,11,17331,11,0,14,17317,0.746,17342,,,,,,,,0.44,,,0.76,0.12,31,,,46,15,1,1,8015,12978,4063.6,4069.3,"Rare Event Detection Experiment",,,,1,0.54,,,,,,,0.6,0.28,,,38,23,
"G08",Rare Event Detection,"RED","YC210217S-",Ch1Unknown,"N1","Manual",0.96,One-Step RT-ddPCR Kit for Probes,19.2,,,1.54,0.55,15,18336,14,1,0,18336,0.898,18351,,,,,,,,1.1,,,1.9,0.3,52,,,70,33,1,1,8015,11835,3772.5,3779.1,"Rare Event Detection Experiment",,,,1.23,0.73,,,,,,,1.47,0.67,,,61,42,
"H08",Rare Event Detection,"RED","YC210218S-",Ch1Unknown,"N1","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.6,1.1,20,13682,18,2,0,13682,1.55,13702,,,,,,,,1.1,,,1.8,0.4,53,,,69,37,1,1,8015,11342,3554.7,3566.1,"Rare Event Detection Experiment",,,,2.13,1.36,,,,,,,1.47,0.75,,,61,45,
"A09",Rare Event Detection,"RED","YC210219S",Ch1Unknown,"N1","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.4,0.4,11,15481,11,0,1,15480,0.836,15492,,,,,,,,0.9,,,1.7,0.2,48,,,69,27,1,1,8015,13114,3826.1,3832.7,"Rare Event Detection Experiment",,,,1.11,0.61,,,,,,,1.3,0.53,,,58,37,
"B09",Rare Event Detection,"RED","YC210219S-",Ch1Unknown,"N1","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,9,13015,8,1,4,13011,0.723,13024,,,,,,,,0.7,,,1.4,0.1,43,,,64,21,1,1,8015,13552,4040.3,4046.9,"Rare Event Detection Experiment",,,,1.12,0.57,,,,,,,1.08,0.42,,,54,32,
"C09",Rare Event Detection,"RED","YC2102222S",Ch1Unknown,"N1","Manual",0.89,One-Step RT-ddPCR Kit for Probes,17.8,,,1.47,0.49,13,17136,13,0,0,17136,0.892,17149,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,8015,13626,3919.3,3926.6,"Rare Event Detection Experiment",,,,1.16,0.67,,,,,,,1.39,0.61,,,60,40,
"D09",Rare Event Detection,"RED","YC2102222S-",Ch1Unknown,"N1","Manual",0.39,One-Step RT-ddPCR Kit for Probes,7.8,,,0.79,0.15,6,18230,6,0,1,18229,0.387,18236,,,,,,,,0.9,,,1.8,0,46,,,74,18,1,1,8015,13593,3889.6,3892.8,"Rare Event Detection Experiment",,,,0.57,0.25,,,,,,,1.34,0.37,,,60,32,
"E09",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"N1","Manual",78,One-Step RT-ddPCR Kit for Probes,1560,,,83,73,930,13555,928,2,1,13554,77.9,14485,,,,,,,,,,,,,,,,,,1,1,8015,20555,3679.3,4762.8,"Rare Event Detection Experiment",,,,80.6,75.5,,,,,,,,,,,,,
"F09",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"N1","Manual",83.2,One-Step RT-ddPCR Kit for Probes,1664,,,88,78.3,1129,15411,1125,4,2,15409,82.9,16540,,,,,,,,,,,,,,,,,,1,1,8015,20640,3745.4,4898.6,"Rare Event Detection Experiment",,,,85.7,80.7,,,,,,,,,,,,,
"G09",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"N1","Manual",85,One-Step RT-ddPCR Kit for Probes,1700,,,91,80,852,11314,849,3,0,11314,85.1,12166,,,,,,,,,,,,,,,,,,1,1,8015,20141,3560.5,4721.7,"Rare Event Detection Experiment",,,,88.3,82.5,,,,,,,,,,,,,
"H09",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"N1","Manual",77.5,One-Step RT-ddPCR Kit for Probes,1550,,,82.5,72.6,933,13696,931,2,1,13695,77.4,14629,,,,,,,,,,,,,,,,,,1,1,8015,20593,3729.5,4805,"Rare Event Detection Experiment",,,,80.1,75,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","YC210219S",Ch1Unknown,"N1","Manual",0.3,One-Step RT-ddPCR Kit for Probes,6,,,0.7,0.09,4,15949,4,0,0,15949,0.295,15953,,,,,,,,1,,,2.5,0,50,,,86,14,1,1,8015,13248,3909.7,3912.1,"Rare Event Detection Experiment",,,,0.47,0.17,,,,,,,1.7,0.3,,,68,32,
"B10",Rare Event Detection,"RED","YC210219S-",Ch1Unknown,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,749,0,0,1,748,0,749,,,,,,,,,,,,,,,,,,1,1,8015,0,2513.8,2513.8,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","YC2102222S",Ch1Unknown,"N1","Manual",0.72,One-Step RT-ddPCR Kit for Probes,14.4,,,1.27,0.36,10,16344,10,0,0,16344,0.72,16354,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,8015,13235,3910.7,3916.4,"Rare Event Detection Experiment",,,,0.97,0.51,,,,,,,1.45,0.55,,,61,39,
"D10",Rare Event Detection,"RED","YC2102222S-",Ch1Unknown,"N1","Manual",0.69,One-Step RT-ddPCR Kit for Probes,13.8,,,1.25,0.33,9,15358,9,0,1,15357,0.689,15367,,,,,,,,0.9,,,1.7,0.1,47,,,70,24,1,1,8015,12449,3866.4,3871.4,"Rare Event Detection Experiment",,,,0.95,0.48,,,,,,,1.32,0.48,,,59,36,
"E10",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"N1","Manual",72.2,One-Step RT-ddPCR Kit for Probes,1444,,,76.9,67.5,916,14476,913,3,2,14474,71.9,15392,,,,,,,,,,,,,,,,,,1,1,8015,20059,3569.5,4550.8,"Rare Event Detection Experiment",,,,74.6,69.8,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"N1","Manual",73.2,One-Step RT-ddPCR Kit for Probes,1464,,,77.5,68.9,1099,17117,1096,3,4,17113,73,18216,,,,,,,,,,,,,,,,,,1,1,8015,20194,3589,4590.8,"Rare Event Detection Experiment",,,,75.4,71,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15044,0,0,0,15044,0,15044,,,,,,,,,,,,,,,,,,1,1,8015,0,3691.2,3691.2,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15228,0,0,0,15228,0,15228,,,,,,,,,,,,,,,,,,1,1,8015,0,3665,3665,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"A11",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15487,0,0,0,15487,0,15487,,,,,,,,,,,,,,,,,,1,1,8015,0,3621.5,3621.5,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"B11",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.35,0,1,15854,1,0,0,15854,0.0742,15855,,,,,,,,,,,,,,,,,,1,1,8015,13778,3795.8,3796.4,"Rare Event Detection Experiment",,,,0.18,0.02,,,,,,,,,,,,,
"C11",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17527,0,0,1,17526,0,17527,,,,,,,,,,,,,,,,,,1,1,8015,0,3668.2,3668.2,"Rare Event Detection Experiment",,,,0.092,0,,,,,,,,,,,,,
"D11",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.3,0,1,18882,1,0,0,18882,0.0623,18883,,,,,,,,,,,,,,,,,,1,1,8015,12129,3613.4,3613.9,"Rare Event Detection Experiment",,,,0.16,0.02,,,,,,,,,,,,,
"E11",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15254,0,0,0,15254,0,15254,,,,,,,,,,,,,,,,,,1,1,8015,0,3540.4,3540.4,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"F11",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17785,1,0,0,17785,0.0661,17786,,,,,,,,,,,,,,,,,,1,1,8015,9347.3,3556.1,3556.4,"Rare Event Detection Experiment",,,,0.16,0.02,,,,,,,,,,,,,
"G11",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17631,0,0,1,17630,0,17631,,,,,,,,,,,,,,,,,,1,1,8015,0,3571.7,3571.7,"Rare Event Detection Experiment",,,,0.091,0,,,,,,,,,,,,,
"H11",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16174,0,0,0,16174,0,16174,,,,,,,,,,,,,,,,,,1,1,8015,0,3550.6,3550.6,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","26YC201217S",Ch2Unknown,"N2","Manual",6.8,One-Step RT-ddPCR Kit for Probes,136,,,8.2,5.5,96,16586,96,0,0,16586,6.79,16682,,,,,,,,1,,,1.28,0.72,50,,,57,43,1,1,1000,1393.7,748.37,752.08,"Rare Event Detection Experiment",,,,7.5,6.1,,,,,,,1.14,0.86,,,53.6,46.4,
"B01",Rare Event Detection,"RED","26YC201218S",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.7,2,39,16566,38,0,1,16566,2.7,16605,,,,,,,,0.97,,,1.41,0.54,49,,,61,38,1,1,1000,1426.8,739.19,740.81,"Rare Event Detection Experiment",,,,3.23,2.35,,,,,,,1.2,0.75,,,55,44,
"C01",Rare Event Detection,"RED","26YC201221S",Ch2Unknown,"N2","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.8,2.8,52,16519,50,0,2,16519,3.56,16571,,,,,,,,0.96,,,1.34,0.59,49,,,59,39,1,1,1000,1319,729.27,731.12,"Rare Event Detection Experiment",,,,4.2,3.2,,,,,,,1.15,0.77,,,54,44.1,
"D01",Rare Event Detection,"RED","26YC201222S",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,2.9,1,14,9326,14,2,0,9324,1.76,9340,,,,,,,,1.1,,,2,0.3,53,,,71,35,1,1,1000,1393.4,708.86,709.89,"Rare Event Detection Experiment",,,,2.28,1.33,,,,,,,1.56,0.72,,,62,44,
"E01",Rare Event Detection,"RED","26YC201223S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.9,2.2,46,18448,45,0,1,18448,2.87,18494,,,,,,,,0.98,,,1.38,0.57,49,,,60,39,1,1,1000,1311.4,719.95,721.42,"Rare Event Detection Experiment",,,,3.38,2.52,,,,,,,1.18,0.77,,,55,44,
"F01",Rare Event Detection,"RED","26YC201228S",Ch2Unknown,"N2","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.5,1.9,41,18586,41,1,0,18585,2.59,18627,,,,,,,,1.02,,,1.47,0.58,51,,,61,40,1,1,1000,1324.3,733.34,734.64,"Rare Event Detection Experiment",,,,3.02,2.21,,,,,,,1.25,0.8,,,56,45,
"G01",Rare Event Detection,"RED","26YC201229S",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3.1,1.3,22,12372,22,0,0,12372,2.09,12394,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,1000,1370.1,730.82,731.96,"Rare Event Detection Experiment",,,,2.57,1.68,,,,,,,1.3,0.7,,,58,42,
"H01",Rare Event Detection,"RED","26YC201230S",Ch2Unknown,"N2","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.7,1.3,30,18484,30,2,0,18482,1.91,18514,,,,,,,,1.1,,,1.6,0.5,52,,,64,39,1,1,1000,1281.1,711.23,712.15,"Rare Event Detection Experiment",,,,2.28,1.58,,,,,,,1.34,0.8,,,58,45,
"A02",Rare Event Detection,"RED","26YC201217S",Ch2Unknown,"N2","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6.1,3.8,73,17571,71,0,2,17571,4.74,17644,,,,,,,,0.97,,,1.29,0.65,49,,,58,41,1,1,1000,1377.1,757.46,760.02,"Rare Event Detection Experiment",,,,5.5,4.3,,,,,,,1.13,0.81,,,53.5,45.1,
"B02",Rare Event Detection,"RED","26YC201218S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.1,43,17576,42,0,1,17576,2.81,17619,,,,,,,,0.98,,,1.39,0.56,49,,,60,39,1,1,1000,1345.1,733.75,735.25,"Rare Event Detection Experiment",,,,3.33,2.46,,,,,,,1.19,0.77,,,55,44,
"C02",Rare Event Detection,"RED","26YC201221S",Ch2Unknown,"N2","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.4,2.5,48,16776,48,0,0,16776,3.36,16824,,,,,,,,1,,,1.4,0.6,50,,,60,40,1,1,1000,1334.3,722.38,724.12,"Rare Event Detection Experiment",,,,3.87,2.9,,,,,,,1.2,0.8,,,55,45,
"D02",Rare Event Detection,"RED","26YC201222S",Ch2Unknown,"N2","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.5,1.8,33,15338,32,1,1,15337,2.45,15371,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,1000,1310.4,719.19,720.46,"Rare Event Detection Experiment",,,,2.99,2.11,,,,,,,1.25,0.75,,,56,44,
"E02",Rare Event Detection,"RED","26YC201223S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.1,43,17563,43,0,0,17563,2.88,17606,,,,,,,,1,,,1.43,0.57,50,,,61,39,1,1,1000,1289.9,711.66,713.07,"Rare Event Detection Experiment",,,,3.34,2.46,,,,,,,1.22,0.78,,,55,45,
"F02",Rare Event Detection,"RED","26YC201228S",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.9,1.9,30,12681,30,0,0,12681,2.78,12711,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,1000,1330.1,725.6,727.02,"Rare Event Detection Experiment",,,,3.3,2.3,,,,,,,1.26,0.74,,,56,44,
"G02",Rare Event Detection,"RED","26YC201229S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.9,23,18837,23,0,0,18837,1.44,18860,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,1000,1357.2,722.4,723.17,"Rare Event Detection Experiment",,,,1.76,1.16,,,,,,,1.29,0.71,,,57,43,
"H02",Rare Event Detection,"RED","26YC201230S",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.4,30,17439,30,0,0,17439,2.02,17469,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,1000,1259.8,702.25,703.2,"Rare Event Detection Experiment",,,,2.41,1.68,,,,,,,1.26,0.74,,,56,44,
"A03",Rare Event Detection,"RED","26YC201217S-",Ch2Unknown,"N2","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6.2,3.8,66,15878,66,0,0,15878,4.88,15944,,,,,,,,1,,,1.34,0.66,50,,,59,41,1,1,1000,1395.8,723.43,726.21,"Rare Event Detection Experiment",,,,5.5,4.3,,,,,,,1.17,0.83,,,54.3,45.7,
"B03",Rare Event Detection,"RED","26YC201218S-",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.9,2.1,44,17692,44,0,0,17692,2.92,17736,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,1000,1349.3,721.9,723.46,"Rare Event Detection Experiment",,,,3.38,2.5,,,,,,,1.21,0.79,,,55,45,
"C03",Rare Event Detection,"RED","26YC201221S-",Ch2Unknown,"N2","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.5,2.4,41,14442,41,0,0,14442,3.34,14483,,,,,,,,1,,,1.44,0.56,50,,,61,39,1,1,1000,1327.5,705.89,707.65,"Rare Event Detection Experiment",,,,3.9,2.8,,,,,,,1.22,0.78,,,56,44,
"D03",Rare Event Detection,"RED","26YC201222S-",Ch2Unknown,"N2","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.7,2.5,39,13085,37,1,2,13084,3.32,13124,,,,,,,,0.97,,,1.41,0.54,49,,,61,38,1,1,1000,1321.6,707.61,709.43,"Rare Event Detection Experiment",,,,4.1,3,,,,,,,1.2,0.75,,,55,44,
"E03",Rare Event Detection,"RED","26YC201223S-",Ch2Unknown,"N2","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.6,1.8,31,13976,30,2,1,13974,2.52,14007,,,,,,,,1,,,1.5,0.5,51,,,63,38,1,1,1000,1299.1,714.29,715.58,"Rare Event Detection Experiment",,,,3.1,2.17,,,,,,,1.29,0.77,,,57,45,
"F03",Rare Event Detection,"RED","26YC201228S-",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,2.5,1.2,28,18717,28,0,0,18717,1.76,18745,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,1000,1315.5,710.29,711.2,"Rare Event Detection Experiment",,,,2.11,1.45,,,,,,,1.27,0.73,,,57,43,
"G03",Rare Event Detection,"RED","26YC201229S-",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,2.5,1.2,29,19209,28,1,1,19208,1.71,19238,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,1000,1324.7,707.24,708.17,"Rare Event Detection Experiment",,,,2.12,1.47,,,,,,,1.26,0.74,,,57,43,
"H03",Rare Event Detection,"RED","26YC201230S-",Ch2Unknown,"N2","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,1.7,36,17143,35,1,1,17142,2.4,17179,,,,,,,,1,,,1.46,0.54,50,,,62,38,1,1,1000,1258.4,712.28,713.43,"Rare Event Detection Experiment",,,,2.9,2.08,,,,,,,1.24,0.76,,,56,44,
"A04",Rare Event Detection,"RED","26YC201217S-",Ch2Unknown,"N2","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.1,3.1,64,18547,64,1,0,18546,4.05,18611,,,,,,,,1.02,,,1.37,0.66,50,,,59,42,1,1,1000,1348.7,725.27,727.42,"Rare Event Detection Experiment",,,,4.6,3.6,,,,,,,1.19,0.84,,,54.8,46,
"B04",Rare Event Detection,"RED","26YC201218S-",Ch2Unknown,"N2","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.8,2,41,17079,41,0,0,17079,2.82,17120,,,,,,,,1,,,1.44,0.56,50,,,61,39,1,1,1000,1369,733.23,734.76,"Rare Event Detection Experiment",,,,3.28,2.4,,,,,,,1.22,0.78,,,56,44,
"C04",Rare Event Detection,"RED","26YC201221S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,32,17075,30,2,2,17073,2.06,17107,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,1000,1310.5,732.36,733.44,"Rare Event Detection Experiment",,,,2.61,1.84,,,,,,,1.25,0.75,,,56,44,
"D04",Rare Event Detection,"RED","26YC201222S-",Ch2Unknown,"N2","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.6,2.6,48,16053,45,0,3,16053,3.29,16101,,,,,,,,0.94,,,1.32,0.55,48,,,59,38,1,1,1000,1384.3,728.33,730.29,"Rare Event Detection Experiment",,,,4,3,,,,,,,1.13,0.74,,,54,43,
"E04",Rare Event Detection,"RED","26YC201223S-",Ch2Unknown,"N2","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.4,2.4,40,14210,38,1,2,14209,3.14,14250,,,,,,,,0.97,,,1.41,0.54,49,,,60,38,1,1,1000,1336.6,704.28,706.06,"Rare Event Detection Experiment",,,,3.9,2.8,,,,,,,1.19,0.76,,,55,44,
"F04",Rare Event Detection,"RED","26YC201228S-",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,2.6,1.2,23,15010,23,0,0,15010,1.8,15033,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,1000,1305.9,728.02,728.91,"Rare Event Detection Experiment",,,,2.2,1.45,,,,,,,1.29,0.71,,,57,43,
"G04",Rare Event Detection,"RED","26YC201229S-",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,3,1.3,24,13836,24,0,0,13836,2.04,13860,,,,,,,,1,,,1.6,0.4,50,,,64,36,1,1,1000,1290.7,705.35,706.37,"Rare Event Detection Experiment",,,,2.48,1.65,,,,,,,1.29,0.71,,,57,43,
"H04",Rare Event Detection,"RED","26YC201230S-",Ch2Unknown,"N2","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.4,26,14010,26,0,0,14010,2.18,14036,,,,,,,,1,,,1.5,0.5,50,,,64,36,1,1,1000,1313.3,718.39,719.49,"Rare Event Detection Experiment",,,,2.64,1.78,,,,,,,1.28,0.72,,,57,43,
"A05",Rare Event Detection,"RED","YC210111S",Ch2Unknown,"N2","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.6,30,15283,30,0,0,15283,2.31,15313,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,1000,1357.3,722.74,723.98,"Rare Event Detection Experiment",,,,2.75,1.91,,,,,,,1.26,0.74,,,56,44,
"B05",Rare Event Detection,"RED","YC210112S",Ch2Unknown,"N2","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.5,30,15601,30,0,0,15601,2.26,15631,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,1000,1410.3,755.45,756.71,"Rare Event Detection Experiment",,,,2.7,1.87,,,,,,,1.26,0.74,,,56,44,
"C05",Rare Event Detection,"RED","YC210113S",Ch2Unknown,"N2","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.4,1.8,40,18416,40,0,0,18416,2.55,18456,,,,,,,,1,,,1.44,0.56,50,,,61,39,1,1,1000,1363.5,741.87,743.22,"Rare Event Detection Experiment",,,,2.98,2.17,,,,,,,1.22,0.78,,,56,44,
"D05",Rare Event Detection,"RED","YC210114S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.9,2.1,43,17281,43,9,0,17272,2.92,17324,,,,,,,,1.21,,,1.7,0.72,55,,,65,45,1,1,1000,1319.7,728.32,729.79,"Rare Event Detection Experiment",,,,3.39,2.5,,,,,,,1.46,0.96,,,60,50,
"E05",Rare Event Detection,"RED","YC210128S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.3,0.8,15,12166,15,0,0,12166,1.45,12181,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,1000,1361.6,726.48,727.26,"Rare Event Detection Experiment",,,,1.86,1.11,,,,,,,1.37,0.63,,,59,41,
"F05",Rare Event Detection,"RED","YC210129S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.8,17,14785,17,0,0,14785,1.35,14802,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,1000,1287.6,711.49,712.15,"Rare Event Detection Experiment",,,,1.71,1.05,,,,,,,1.34,0.66,,,59,41,
"G05",Rare Event Detection,"RED","YC210217S",Ch2Unknown,"N2","Manual",0.42,One-Step RT-ddPCR Kit for Probes,8.4,,,0.91,0.15,5,13972,5,1,0,13971,0.421,13977,,,,,,,,1.2,,,2.7,0,55,,,85,24,1,1,1000,1212.1,718.87,719.04,"Rare Event Detection Experiment",,,,0.64,0.26,,,,,,,1.9,0.5,,,70,39,
"H05",Rare Event Detection,"RED","YC210218S",Ch2Unknown,"N2","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.5,1,20,14132,20,2,0,14130,1.66,14152,,,,,,,,1.1,,,1.8,0.4,52,,,68,37,1,1,1000,1312.7,715.37,716.21,"Rare Event Detection Experiment",,,,2.06,1.32,,,,,,,1.44,0.76,,,60,45,
"A06",Rare Event Detection,"RED","YC210111S",Ch2Unknown,"N2","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.7,3.5,66,17222,66,0,0,17222,4.5,17288,,,,,,,,1,,,1.34,0.66,50,,,59,41,1,1,1000,1350.3,727.33,729.7,"Rare Event Detection Experiment",,,,5.1,4,,,,,,,1.17,0.83,,,54.3,45.7,
