Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"C02",Rare Event Detection,"RED","AA201201S5",Ch1Unknown,"N1","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3,1.8,30,16559,30,0,0,16559,2.13,16589,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,6929,12696,3395,3411.8,"Rare Event Detection Experiment",,,,2.5,0,,,,,,,1.26,0.74,,,56,44,
"D02",Rare Event Detection,"RED","AA201202S5",Ch1Unknown,"N1","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3.3,1.6,16,8933,16,0,0,8933,2.11,8949,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,6929,12383,3260.9,3277.2,"Rare Event Detection Experiment",,,,2.7,0,,,,,,,1.35,0.65,,,59,41,
"E02",Rare Event Detection,"RED","AA201101S10",Ch1Unknown,"N1","Manual",1.6,One-Step RT-ddPCR Kit for Probes,32,,,2.5,1.2,17,12432,16,1,1,12431,1.51,12449,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,6929,13061,3423.1,3436.3,"Rare Event Detection Experiment",,,,2,0,,,,,,,1.34,0.66,,,59,41,
"F02",Rare Event Detection,"RED","AA201102S10",Ch1Unknown,"N1","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.2,1.8,25,13338,25,0,0,13338,2.2,13363,,,,,,,,1,,,1.6,0.4,50,,,64,36,1,1,6929,12289,3402.6,3419.2,"Rare Event Detection Experiment",,,,2.7,0,,,,,,,1.28,0.72,,,57,43,
"G02",Rare Event Detection,"RED","AA201201S10",Ch1Unknown,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,6929,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H02",Rare Event Detection,"RED","AA201202S10",Ch1Unknown,"N1","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,3,47,15981,47,0,0,15981,3.45,16028,,,,,,,,1,,,1.41,0.59,50,,,60,40,1,1,6929,12533,3324,3351,"Rare Event Detection Experiment",,,,4,0,,,,,,,1.21,0.79,,,55,45,
"A03",Rare Event Detection,"RED","AA201101S5-",Ch1Unknown,"N1","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.6,2.2,33,14708,33,0,0,14708,2.64,14741,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,6929,12336,3233.2,3253.5,"Rare Event Detection Experiment",,,,3.1,0,,,,,,,1.25,0.75,,,56,44,
"B03",Rare Event Detection,"RED","AA201102S5-",Ch1Unknown,"N1","Manual",1.18,One-Step RT-ddPCR Kit for Probes,23.6,,,1.89,0.9,15,14925,15,0,0,14925,1.18,14940,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,6929,12048,3190.3,3199.2,"Rare Event Detection Experiment",,,,1.5,0,,,,,,,1.37,0.63,,,59,41,
"C03",Rare Event Detection,"RED","AA201201S5-",Ch1Unknown,"N1","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.6,44,16977,43,1,0,16977,2.98,17021,,,,,,,,1.02,,,1.46,0.59,51,,,61,40,1,1,6929,12155,3286.6,3309.5,"Rare Event Detection Experiment",,,,3.5,0,,,,,,,1.24,0.8,,,56,45,
"D03",Rare Event Detection,"RED","AA201202S5-",Ch1Unknown,"N1","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.2,1.7,22,11947,22,0,0,11947,2.16,11969,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,6929,11295,3232.5,3247.3,"Rare Event Detection Experiment",,,,2.7,0,,,,,,,1.3,0.7,,,58,42,
"E03",Rare Event Detection,"RED","AA201101S10-",Ch1Unknown,"N1","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,3.1,1.7,22,12536,22,0,0,12536,2.06,12558,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,6929,12717,3360.3,3376.7,"Rare Event Detection Experiment",,,,2.5,0,,,,,,,1.3,0.7,,,58,42,
"F03",Rare Event Detection,"RED","AA201102S10-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,1.1,20,16222,19,1,0,16222,1.38,16242,,,,,,,,1.1,,,1.7,0.4,51,,,67,35,1,1,6929,11945,3338.8,3349.4,"Rare Event Detection Experiment",,,,1.8,0,,,,,,,1.39,0.72,,,59,43,
"G03",Rare Event Detection,"RED","AA201201S10-",Ch1Unknown,"N1","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4,2.7,49,18608,48,1,0,18608,3.03,18657,,,,,,,,1.02,,,1.43,0.61,51,,,61,41,1,1,6929,12483,3397.7,3421.6,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,1.23,0.81,,,56,45,
"H03",Rare Event Detection,"RED","AA201202S10-",Ch1Unknown,"N1","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.2,2.8,49,18085,49,0,0,18085,3.18,18134,,,,,,,,1,,,1.4,0.6,50,,,60,40,1,1,6929,12154,3419.5,3443.1,"Rare Event Detection Experiment",,,,3.7,0,,,,,,,1.2,0.8,,,55,45,
"A04",Rare Event Detection,"RED","AA201101S5-",Ch1Unknown,"N1","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.4,2,32,15498,32,0,0,15498,2.43,15530,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,6929,11880,3357.5,3375.1,"Rare Event Detection Experiment",,,,2.9,0,,,,,,,1.25,0.75,,,56,44,
"B04",Rare Event Detection,"RED","AA201102S5-",Ch1Unknown,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,6929,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"C04",Rare Event Detection,"RED","AA201201S5-",Ch1Unknown,"N1","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.2,2.6,38,14412,38,0,0,14412,3.1,14450,,,,,,,,1,,,1.45,0.55,50,,,61,39,1,1,6929,12846,3362.1,3387,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,1.23,0.77,,,56,44,
"D04",Rare Event Detection,"RED","AA201202S5-",Ch1Unknown,"N1","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,2.1,35,16592,34,1,0,16592,2.41,16627,,,,,,,,1.03,,,1.52,0.54,51,,,63,39,1,1,6929,12520,3362.9,3382.1,"Rare Event Detection Experiment",,,,2.9,0,,,,,,,1.28,0.78,,,57,45,
"E04",Rare Event Detection,"RED","AA201101S10-",Ch1Unknown,"N1","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.6,2.2,35,15762,35,0,0,15762,2.61,15797,,,,,,,,1,,,1.47,0.53,50,,,62,38,1,1,6929,12043,3327.6,3346.9,"Rare Event Detection Experiment",,,,3.1,0,,,,,,,1.24,0.76,,,56,44,
"F04",Rare Event Detection,"RED","AA201102S10-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,1.1,16,13558,16,0,0,13558,1.39,13574,,,,,,,,1,,,1.7,0.3,50,,,68,32,1,1,6929,12130,3347.9,3358.2,"Rare Event Detection Experiment",,,,1.8,0,,,,,,,1.35,0.65,,,59,41,
"G04",Rare Event Detection,"RED","AA201201S10-",Ch1Unknown,"N1","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.5,2.7,34,12262,34,0,0,12262,3.26,12296,,,,,,,,1,,,1.48,0.52,50,,,62,38,1,1,6929,12602,3248.7,3274.5,"Rare Event Detection Experiment",,,,3.8,0,,,,,,,1.24,0.76,,,56,44,
"H04",Rare Event Detection,"RED","AA201202S10-",Ch1Unknown,"N1","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.9,2.3,30,12834,30,0,1,12833,2.75,12864,,,,,,,,0.97,,,1.46,0.48,49,,,62,37,1,1,6929,12052,3252,3272.6,"Rare Event Detection Experiment",,,,3.3,0,,,,,,,1.22,0.72,,,56,43,
"A05",Rare Event Detection,"RED","AA201101S12",Ch1Unknown,"N1","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3,1.9,34,18082,32,2,0,18082,2.08,18116,,,,,,,,1.1,,,1.6,0.5,52,,,64,39,1,1,6929,12032,3273.8,3290.3,"Rare Event Detection Experiment",,,,2.6,0,,,,,,,1.32,0.8,,,58,45,
"B05",Rare Event Detection,"RED","AA201102S12",Ch1Unknown,"N1","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.9,0.9,14,13971,14,0,0,13971,1.18,13985,,,,,,,,1,,,1.8,0.2,50,,,69,31,1,1,6929,11976,3376.6,3385.3,"Rare Event Detection Experiment",,,,1.5,0,,,,,,,1.38,0.62,,,59,41,
"C05",Rare Event Detection,"RED","AA201201S12",Ch1Unknown,"N1","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4.1,2.5,32,12635,32,0,0,12635,2.98,12667,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,6929,12890,3355.2,3379.3,"Rare Event Detection Experiment",,,,3.5,0,,,,,,,1.25,0.75,,,56,44,
"D05",Rare Event Detection,"RED","AA201202S12",Ch1Unknown,"N1","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.9,3.1,44,14080,43,1,4,14076,3.59,14124,,,,,,,,0.94,,,1.32,0.55,48,,,59,38,1,1,6929,12501,3493.9,3521.9,"Rare Event Detection Experiment",,,,4.3,0,,,,,,,1.13,0.74,,,54,43,
"E05",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"N1","Manual",41.3,One-Step RT-ddPCR Kit for Probes,826,,,44.7,39.5,557,15604,545,12,1,15603,40.4,16161,,,,,,,,,,,,,,,,,,1,1,6929,18787,3256.8,3792,"Rare Event Detection Experiment",,,,43,0,,,,,,,,,,,,,
"F05",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"N1","Manual",44.4,One-Step RT-ddPCR Kit for Probes,888,,,48,42.5,570,14825,564,6,1,14824,43.9,15395,,,,,,,,,,,,,,,,,,1,1,6929,18946,3222,3804.2,"Rare Event Detection Experiment",,,,46,0,,,,,,,,,,,,,
"G05",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"N1","Manual",36.9,One-Step RT-ddPCR Kit for Probes,738,,,40.3,35.2,452,14173,443,9,2,14171,36.2,14625,,,,,,,,,,,,,,,,,,1,1,6929,19311,3337.6,3831.3,"Rare Event Detection Experiment",,,,39,0,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"N1","Manual",36,One-Step RT-ddPCR Kit for Probes,720,,,44,33,99,3152,94,5,4,3148,34.5,3251,,,,,,,,,,,,,,,,,,1,1,6929,16721,3476,3879.3,"Rare Event Detection Experiment",,,,40,0,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","AA201101S12",Ch1Unknown,"N1","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,3.3,0.9,5,3894,5,0,6,3888,1.51,3899,,,,,,,,0.45,,,0.95,0,31,,,55,8,1,1,6929,14862,3423.2,3437.8,"Rare Event Detection Experiment",,,,2.3,0,,,,,,,0.7,0.21,,,43,19,
"B06",Rare Event Detection,"RED","AA201102S12",Ch1Unknown,"N1","Manual",1.32,One-Step RT-ddPCR Kit for Probes,26.4,,,2.03,1.03,18,16052,18,0,0,16052,1.32,16070,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,6929,12728,3470,3480.4,"Rare Event Detection Experiment",,,,1.7,0,,,,,,,1.33,0.67,,,58,42,
"C06",Rare Event Detection,"RED","AA201201S12",Ch1Unknown,"N1","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5.1,3.4,51,15229,50,1,0,15229,3.86,15280,,,,,,,,1.02,,,1.42,0.62,50,,,60,41,1,1,6929,12702,3394.1,3425.1,"Rare Event Detection Experiment",,,,4.5,0,,,,,,,1.22,0.82,,,55.5,45.5,
"D06",Rare Event Detection,"RED","AA201202S12",Ch1Unknown,"N1","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,5.1,3.1,36,11409,36,0,0,11409,3.71,11445,,,,,,,,1,,,1.47,0.53,50,,,62,38,1,1,6929,12550,3462.6,3491.2,"Rare Event Detection Experiment",,,,4.4,0,,,,,,,1.24,0.76,,,56,44,
"E06",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"N1","Manual",49.1,One-Step RT-ddPCR Kit for Probes,982,,,53.3,46.9,521,12236,517,4,0,12236,48.7,12757,,,,,,,,,,,,,,,,,,1,1,6929,19249,3318.6,3969.2,"Rare Event Detection Experiment",,,,51,0,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,6929,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,15966,0,0,0,15966,0,15966,,,,,,,,,,,,,,,,,,1,1,6929,0,3219.8,3219.8,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.34,0,0,10481,0,0,0,10481,0,10481,,,,,,,,,,,,,,,,,,1,1,6929,0,3161.9,3161.9,"Rare Event Detection Experiment",,,,0.15,0,,,,,,,,,,,,,
"A07",Rare Event Detection,"RED","AA201101S12-",Ch1Unknown,"N1","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.6,2.2,32,14418,32,0,0,14418,2.61,14450,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,6929,12456,3275.2,3295.5,"Rare Event Detection Experiment",,,,3.1,0,,,,,,,1.25,0.75,,,56,44,
"B07",Rare Event Detection,"RED","AA201102S12-",Ch1Unknown,"N1","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.8,13,13807,12,1,0,13807,1.02,13820,,,,,,,,1.1,,,1.9,0.2,52,,,72,32,1,1,6929,12572,3241.2,3250,"Rare Event Detection Experiment",,,,1.4,0,,,,,,,1.52,0.65,,,62,42,
"C07",Rare Event Detection,"RED","AA201201S12-",Ch1Unknown,"N1","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.4,2.7,37,13364,37,0,0,13364,3.25,13401,,,,,,,,1,,,1.46,0.54,50,,,61,39,1,1,6929,12322,3244.7,3269.8,"Rare Event Detection Experiment",,,,3.8,0,,,,,,,1.23,0.77,,,56,44,
"D07",Rare Event Detection,"RED","AA201202S12-",Ch1Unknown,"N1","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,2.1,33,15594,33,0,1,15593,2.49,15627,,,,,,,,0.97,,,1.44,0.5,49,,,61,37,1,1,6929,11815,3290.3,3308.3,"Rare Event Detection Experiment",,,,2.9,0,,,,,,,1.21,0.73,,,55,43,
"E07",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19700,0,0,0,19700,0,19700,,,,,,,,,,,,,,,,,,1,1,6929,0,3142.8,3142.8,"Rare Event Detection Experiment",,,,0.082,0,,,,,,,,,,,,,
"F07",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18938,0,0,0,18938,0,18938,,,,,,,,,,,,,,,,,,1,1,6929,0,3231.8,3231.8,"Rare Event Detection Experiment",,,,0.085,0,,,,,,,,,,,,,
"G07",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,17186,0,0,0,17186,0,17186,,,,,,,,,,,,,,,,,,1,1,6929,0,3259.7,3259.7,"Rare Event Detection Experiment",,,,0.094,0,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"N1","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,6929,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"A08",Rare Event Detection,"RED","AA201101S12-",Ch1Unknown,"N1","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.8,27,14549,27,0,0,14549,2.18,14576,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,6929,13161,3387.6,3405.7,"Rare Event Detection Experiment",,,,2.6,0,,,,,,,1.27,0.73,,,57,43,
"B08",Rare Event Detection,"RED","AA201102S12-",Ch1Unknown,"N1","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.2,1.1,17,14465,17,0,0,14465,1.38,14482,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,6929,12232,3379.3,3389.7,"Rare Event Detection Experiment",,,,1.7,0,,,,,,,1.34,0.66,,,59,41,
"C08",Rare Event Detection,"RED","AA201201S12-",Ch1Unknown,"N1","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.4,2.7,36,13014,36,0,1,13013,3.25,13050,,,,,,,,0.97,,,1.42,0.52,49,,,61,38,1,1,6929,12448,3331.7,3356.8,"Rare Event Detection Experiment",,,,3.8,0,,,,,,,1.2,0.75,,,55,43,
"D08",Rare Event Detection,"RED","AA201202S12-",Ch1Unknown,"N1","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,7,2.2,6,2075,6,0,1,2074,3.4,2081,,,,,,,,0.9,,,1.8,0,46,,,74,18,1,1,6929,13167,3631.5,3659,"Rare Event Detection Experiment",,,,5,0,,,,,,,1.34,0.37,,,60,32,
"E08",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18993,0,0,0,18993,0,18993,,,,,,,,,,,,,,,,,,1,1,6929,0,3230.5,3230.5,"Rare Event Detection Experiment",,,,0.085,0,,,,,,,,,,,,,
"F08",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14693,0,0,0,14693,0,14693,,,,,,,,,,,,,,,,,,1,1,6929,0,3192.8,3192.8,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14717,0,0,0,14717,0,14717,,,,,,,,,,,,,,,,,,1,1,6929,0,3233.5,3233.5,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"H08",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.26,0,0,13640,0,0,0,13640,0,13640,,,,,,,,,,,,,,,,,,1,1,6929,0,3171.1,3171.1,"Rare Event Detection Experiment",,,,0.12,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA201101S5",Ch2Unknown,"N2","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.5,1.8,35,16080,35,0,0,16080,2.56,16115,,,,,,,,1,,,1.47,0.53,50,,,62,38,1,1,965,1292.8,693.68,694.98,"Rare Event Detection Experiment",,,,3.01,2.15,,,,,,,1.24,0.76,,,56,44,
"B01",Rare Event Detection,"RED","AA201102S5",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,0.9,21,16485,21,0,0,16485,1.5,16506,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,965,1309.5,712.95,713.71,"Rare Event Detection Experiment",,,,1.85,1.19,,,,,,,1.31,0.69,,,58,42,
"C01",Rare Event Detection,"RED","AA201201S5",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,1.9,35,15162,35,1,0,15161,2.71,15197,,,,,,,,1.03,,,1.51,0.55,51,,,62,39,1,1,965,1305.1,711.15,712.52,"Rare Event Detection Experiment",,,,3.2,2.28,,,,,,,1.27,0.78,,,57,45,
"D01",Rare Event Detection,"RED","AA201202S5",Ch2Unknown,"N2","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.6,32,16556,32,0,0,16556,2.27,16588,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,965,1263.3,716.2,717.25,"Rare Event Detection Experiment",,,,2.7,1.89,,,,,,,1.25,0.75,,,56,44,
"E01",Rare Event Detection,"RED","AA201101S10",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,3.3,1.1,13,7736,12,0,1,7736,1.82,7749,,,,,,,,0.9,,,1.7,0.2,48,,,68,28,1,1,965,1284.5,707.51,708.48,"Rare Event Detection Experiment",,,,2.6,1.5,,,,,,,1.29,0.55,,,58,38,
"F01",Rare Event Detection,"RED","AA201102S10",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.4,0.8,12,9799,12,1,0,9798,1.44,9811,,,,,,,,1.1,,,1.9,0.2,52,,,72,32,1,1,965,1243.7,673.91,674.6,"Rare Event Detection Experiment",,,,1.9,1.06,,,,,,,1.52,0.65,,,62,42,
