Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"F04",Rare Event Detection,"RED","YC210107S-",Ch1Unknown,"BCoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.2,42,16363,1,41,569,15794,0,16405,,,,,,,,0.072,,,0.095,0.05,6.8,,,8.7,4.8,1,1,5446,10515,2379.2,2400.1,"Rare Event Detection Experiment",,,,3.5,2.58,,,,,,,0.084,0.061,,,7.8,5.8,
"F05",Rare Event Detection,"RED","YC210202S",Ch1Unknown,"BCoV","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.6,1,19,13233,1,18,254,12979,0.0575,13252,,,,,,,,0.074,,,0.109,0.039,6.9,,,9.9,3.9,1,1,5446,10268,2313.5,2324.9,"Rare Event Detection Experiment",,,,2.11,1.33,,,,,,,0.091,0.056,,,8.4,5.4,
"F06",Rare Event Detection,"RED","YC210202S",Ch1Unknown,"BCoV","Manual",1.6,One-Step RT-ddPCR Kit for Probes,32,,,2.4,1,19,14126,0,19,261,13865,0,14145,,,,,,,,0.072,,,0.106,0.038,6.7,,,9.7,3.8,1,1,5446,10527,2363.2,2374.2,"Rare Event Detection Experiment",,,,1.97,1.25,,,,,,,0.089,0.055,,,8.2,5.2,
"F07",Rare Event Detection,"RED","YC210202S-",Ch1Unknown,"BCoV","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.5,1.1,23,15646,1,22,312,15334,0.0415,15669,,,,,,,,0.073,,,0.104,0.042,6.8,,,9.5,4.1,1,1,5446,9767.2,2262.1,2273.1,"Rare Event Detection Experiment",,,,2.11,1.39,,,,,,,0.089,0.057,,,8.2,5.4,
"F08",Rare Event Detection,"RED","YC210202S-",Ch1Unknown,"BCoV","Manual",1.1,One-Step RT-ddPCR Kit for Probes,22,,,1.8,0.6,13,13802,0,13,285,13517,0,13815,,,,,,,,0.045,,,0.071,0.02,4.3,,,6.7,2,1,1,5446,10333,2333,2340.6,"Rare Event Detection Experiment",,,,1.44,0.83,,,,,,,0.058,0.032,,,5.5,3.1,
"F09",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.27,0,0,13133,0,0,3,13130,0,13133,,,,,,,,,,,,,,,,,,1,1,5446,0,2428,2428,"Rare Event Detection Experiment",,,,0.12,0,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15567,0,0,2,15565,0,15567,,,,,,,,,,,,,,,,,,1,1,5446,0,2351.1,2351.1,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","YC210108S",Ch1Unknown,"BCoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,5,2.7,41,13025,3,38,1486,11539,0,13066,,,,,,,,0.026,,,0.034,0.018,2.5,,,3.3,1.8,1,1,5446,10948,2433.7,2460.4,"Rare Event Detection Experiment",,,,4.3,3.2,,,,,,,0.0301,0.0219,,,2.92,2.14,
"G02",Rare Event Detection,"RED","YC210108S",Ch1Unknown,"BCoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.6,1.8,34,15455,2,32,1693,13762,0,15489,,,,,,,,0.019,,,0.025,0.012,1.9,,,2.5,1.2,1,1,5446,10674,2357.8,2376.1,"Rare Event Detection Experiment",,,,3.05,2.17,,,,,,,0.0222,0.0157,,,2.18,1.54,
"G03",Rare Event Detection,"RED","YC210108S-",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.4,2.4,41,14830,2,39,1273,13557,0,14871,,,,,,,,0.031,,,0.04,0.021,3,,,3.9,2.1,1,1,5446,10457,2352.4,2374.7,"Rare Event Detection Experiment",,,,3.8,2.8,,,,,,,0.0357,0.0259,,,3.45,2.53,
"G04",Rare Event Detection,"RED","YC210108S-",Ch1Unknown,"BCoV","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.6,1.9,35,15471,3,32,1316,14155,0.00189,15506,,,,,,,,0.025,,,0.034,0.017,2.5,,,3.3,1.7,1,1,5446,10337,2316.6,2334.7,"Rare Event Detection Experiment",,,,3.13,2.23,,,,,,,0.0298,0.0211,,,2.89,2.07,
"G05",Rare Event Detection,"RED","YC210203S",Ch1Unknown,"BCoV","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.4,2.5,53,18518,2,51,607,17911,0.0172,18571,,,,,,,,0.086,,,0.11,0.062,7.9,,,9.9,5.8,1,1,5446,10230,2259.5,2282.2,"Rare Event Detection Experiment",,,,3.84,2.92,,,,,,,0.098,0.073,,,8.9,6.9,
"G06",Rare Event Detection,"RED","YC210203S",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.2,2.2,38,14457,1,37,471,13986,0,14495,,,,,,,,0.079,,,0.106,0.053,7.3,,,9.6,5.1,1,1,5446,10381,2326.2,2347.3,"Rare Event Detection Experiment",,,,3.6,2.6,,,,,,,0.093,0.066,,,8.5,6.2,
"G07",Rare Event Detection,"RED","YC210203S-",Ch1Unknown,"BCoV","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.7,1.3,30,18138,5,25,548,17590,0.273,18168,,,,,,,,0.053,,,0.073,0.034,5.1,,,6.9,3.3,1,1,5446,10163,2303.7,2316.7,"Rare Event Detection Experiment",,,,2.32,1.61,,,,,,,0.063,0.043,,,6,4.2,
"G08",Rare Event Detection,"RED","YC210203S-",Ch1Unknown,"BCoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.5,1.9,41,18592,3,38,596,17996,0.11,18633,,,,,,,,0.067,,,0.089,0.046,6.3,,,8.2,4.4,1,1,5446,10308,2315.1,2332.7,"Rare Event Detection Experiment",,,,3.02,2.21,,,,,,,0.078,0.057,,,7.3,5.4,
"G09",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0.12,One-Step RT-ddPCR Kit for Probes,2.4,,,0.39,0.02,2,19119,1,1,3,19116,0.0615,19121,,,,,,,,,,,,,,,,,,1,1,5446,5899.7,2366.1,2366.4,"Rare Event Detection Experiment",,,,0.24,0.05,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14893,0,0,3,14890,0,14893,,,,,,,,,,,,,,,,,,1,1,5446,0,2326.3,2326.3,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","YC210115S",Ch1Unknown,"BCoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,5,2.6,35,11168,3,32,500,10668,0.158,11203,,,,,,,,0.068,,,0.092,0.045,6.4,,,8.4,4.3,1,1,5446,10814,2324.2,2350.7,"Rare Event Detection Experiment",,,,4.3,3.1,,,,,,,0.08,0.056,,,7.4,5.3,
"H02",Rare Event Detection,"RED","YC210115S",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.3,2.3,38,14050,2,36,633,13417,0.0252,14088,,,,,,,,0.059,,,0.078,0.039,5.5,,,7.3,3.8,1,1,5446,10452,2184.3,2206.6,"Rare Event Detection Experiment",,,,3.7,2.7,,,,,,,0.068,0.049,,,6.4,4.7,
"H03",Rare Event Detection,"RED","YC210115S-",Ch1Unknown,"BCoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.6,33,16887,1,32,588,16299,0,16920,,,,,,,,0.055,,,0.075,0.036,5.2,,,7,3.5,1,1,5446,10496,2288,2304,"Rare Event Detection Experiment",,,,2.72,1.92,,,,,,,0.065,0.045,,,6.1,4.3,
"H04",Rare Event Detection,"RED","YC210115S-",Ch1Unknown,"BCoV","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.3,1,21,16125,1,20,579,15546,0.0186,16146,,,,,,,,0.036,,,0.051,0.02,3.4,,,4.9,2,1,1,5446,10436,2258.1,2268.7,"Rare Event Detection Experiment",,,,1.89,1.22,,,,,,,0.043,0.028,,,4.2,2.7,
"H05",Rare Event Detection,"RED","YC210204S",Ch1Unknown,"BCoV","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.2,1.7,38,18702,1,37,677,18025,0,18740,,,,,,,,0.055,,,0.073,0.037,5.2,,,6.8,3.6,1,1,5446,10278,2285.6,2301.8,"Rare Event Detection Experiment",,,,2.8,2.02,,,,,,,0.064,0.046,,,6,4.4,
"H06",Rare Event Detection,"RED","YC210204S",Ch1Unknown,"BCoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.3,1.6,28,14281,2,26,518,13763,0.084,14309,,,,,,,,0.053,,,0.073,0.033,5,,,6.9,3.2,1,1,5446,10276,2269.1,2284.8,"Rare Event Detection Experiment",,,,2.77,1.9,,,,,,,0.063,0.043,,,6,4.1,
"H07",Rare Event Detection,"RED","YC210204S-",Ch1Unknown,"BCoV","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.8,1.4,34,19837,1,33,572,19265,0.0012,19871,,,,,,,,0.059,,,0.079,0.038,5.5,,,7.3,3.7,1,1,5446,10142,2314.6,2328,"Rare Event Detection Experiment",,,,2.38,1.69,,,,,,,0.069,0.048,,,6.5,4.6,
"H08",Rare Event Detection,"RED","YC210204S-",Ch1Unknown,"BCoV","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.3,1.7,34,16734,1,33,477,16257,0.00223,16768,,,,,,,,0.07,,,0.095,0.046,6.6,,,8.7,4.4,1,1,5446,10224,2241.3,2257.5,"Rare Event Detection Experiment",,,,2.82,2,,,,,,,0.083,0.058,,,7.6,5.5,
"H09",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17639,1,0,1,17638,0.0667,17640,,,,,,,,,,,,,,,,,,1,1,5446,6761,2334.1,2334.4,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15422,0,0,0,15422,0,15422,,,,,,,,,,,,,,,,,,1,1,5446,0,2276.3,2276.3,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","YC201207S",Ch2Unknown,"PMMoV","Manual",0.14,One-Step RT-ddPCR Kit for Probes,2.8,,,0.45,0.02,2,16819,0,0,2,16819,0,16821,,,,,,,,,,,,,,,,,,1,1,2683,4658,1533.1,1533.5,"Rare Event Detection Experiment",,,,0.27,0.06,,,,,,,,,,,,,
"A02",Rare Event Detection,"RED","YC201207S",Ch2Unknown,"PMMoV","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.29,0,1,19480,0,0,1,19480,0,19481,,,,,,,,,,,,,,,,,,1,1,2683,4519.7,1567.8,1567.9,"Rare Event Detection Experiment",,,,0.15,0.02,,,,,,,,,,,,,
"A03",Rare Event Detection,"RED","YC201207S-",Ch2Unknown,"PMMoV","Manual",48.5,One-Step RT-ddPCR Kit for Probes,970,,,52.4,44.7,619,14696,2,29,617,14667,0.0599,15315,,,,,,,,0.049,,,0.067,0.031,4.7,,,6.3,3.1,1,1,2683,4321.2,1553.5,1665.4,"Rare Event Detection Experiment",,,,50.5,46.6,,,,,,,0.058,0.04,,,5.5,3.9,
"A04",Rare Event Detection,"RED","YC201207S-",Ch2Unknown,"PMMoV","Manual",44.8,One-Step RT-ddPCR Kit for Probes,896,,,48.4,41.3,610,15701,1,28,609,15673,0,16311,,,,,,,,0.047,,,0.064,0.029,4.5,,,6.1,2.9,1,1,2683,4183.2,1564.2,1662.2,"Rare Event Detection Experiment",,,,46.7,43,,,,,,,0.056,0.038,,,5.3,3.7,
"A05",Rare Event Detection,"RED","YC210119S",Ch2Unknown,"PMMoV","Manual",48.6,One-Step RT-ddPCR Kit for Probes,972,,,52,45.2,786,18651,5,71,781,18580,0.122,19437,,,,,,,,0.095,,,0.117,0.072,8.7,,,10.5,6.8,1,1,2683,4158.3,1505.8,1613.1,"Rare Event Detection Experiment",,,,50.3,46.8,,,,,,,0.106,0.084,,,9.6,7.7,
"A06",Rare Event Detection,"RED","YC210119S",Ch2Unknown,"PMMoV","Manual",46.9,One-Step RT-ddPCR Kit for Probes,938,,,50.3,43.4,717,17639,0,62,717,17577,0,18356,,,,,,,,0.085,,,0.107,0.063,7.8,,,9.7,5.9,1,1,2683,4263.2,1565.2,1670.6,"Rare Event Detection Experiment",,,,48.6,45.1,,,,,,,0.096,0.074,,,8.8,6.9,
"A07",Rare Event Detection,"RED","YC210119S-",Ch2Unknown,"PMMoV","Manual",48.1,One-Step RT-ddPCR Kit for Probes,962,,,51.6,44.7,750,17965,1,60,749,17905,0,18715,,,,,,,,0.08,,,0.101,0.059,7.4,,,9.2,5.6,1,1,2683,4145.5,1522.1,1627.2,"Rare Event Detection Experiment",,,,49.9,46.4,,,,,,,0.09,0.069,,,8.3,6.5,
"A08",Rare Event Detection,"RED","YC210119S-",Ch2Unknown,"PMMoV","Manual",51.4,One-Step RT-ddPCR Kit for Probes,1028,,,55.3,47.6,683,15282,2,54,681,15228,0,15965,,,,,,,,0.08,,,0.102,0.058,7.4,,,9.3,5.6,1,1,2683,4342.6,1574.6,1693,"Rare Event Detection Experiment",,,,53.4,49.5,,,,,,,0.092,0.069,,,8.4,6.5,
"A09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,17541,0,0,0,17541,0,0,17541,,,,,,,,,,,,,,,,,,1,1,2683,5375.4,0,5375.4,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"A10",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0.15,One-Step RT-ddPCR Kit for Probes,3,,,0.47,0.02,2,16179,2,14347,0,1832,0.145,16181,,,,,,,,,,,,,,,,,,1,1,2683,4930.4,1546.1,1546.5,"Rare Event Detection Experiment",,,,0.28,0.06,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","YC201208S",Ch2Unknown,"PMMoV","Manual",61.9,One-Step RT-ddPCR Kit for Probes,1238,,,66.4,57.4,733,13565,3,39,730,13526,0.0737,14298,,,,,,,,0.056,,,0.073,0.038,5.3,,,6.9,3.7,1,1,2683,4223.9,1577.3,1712.9,"Rare Event Detection Experiment",,,,64.2,59.6,,,,,,,0.065,0.047,,,6.1,4.5,
"B02",Rare Event Detection,"RED","YC201208S",Ch2Unknown,"PMMoV","Manual",59.4,One-Step RT-ddPCR Kit for Probes,1188,,,63.5,55.3,807,15587,4,36,803,15551,0.154,16394,,,,,,,,0.048,,,0.064,0.033,4.6,,,6,3.2,1,1,2683,4256.1,1593,1724.1,"Rare Event Detection Experiment",,,,61.5,57.3,,,,,,,0.056,0.041,,,5.3,3.9,
"B03",Rare Event Detection,"RED","YC201208S-",Ch2Unknown,"PMMoV","Manual",73.6,One-Step RT-ddPCR Kit for Probes,1472,,,78,69.3,1106,17121,2,57,1104,17064,0,18227,,,,,,,,0.052,,,0.065,0.038,4.9,,,6.2,3.7,1,1,2683,4238.3,1585.8,1746.7,"Rare Event Detection Experiment",,,,75.9,71.4,,,,,,,0.059,0.045,,,5.5,4.3,
"B04",Rare Event Detection,"RED","YC201208S-",Ch2Unknown,"PMMoV","Manual",69.5,One-Step RT-ddPCR Kit for Probes,1390,,,73.5,65.5,1160,19064,5,48,1155,19016,0.121,20224,,,,,,,,0.044,,,0.057,0.032,4.3,,,5.4,3.1,1,1,2683,4149.5,1580.9,1728.2,"Rare Event Detection Experiment",,,,71.5,67.5,,,,,,,0.051,0.038,,,4.8,3.7,
"B05",Rare Event Detection,"RED","YC210120S",Ch2Unknown,"PMMoV","Manual",47.7,One-Step RT-ddPCR Kit for Probes,954,,,51.5,43.9,609,14727,1,30,608,14697,0,15336,,,,,,,,0.05,,,0.068,0.032,4.8,,,6.4,3.1,1,1,2683,4006.6,1511.8,1610.9,"Rare Event Detection Experiment",,,,49.6,45.7,,,,,,,0.059,0.041,,,5.6,3.9,
"B06",Rare Event Detection,"RED","YC210120S",Ch2Unknown,"PMMoV","Manual",50.8,One-Step RT-ddPCR Kit for Probes,1016,,,54.5,47.2,744,16862,1,39,743,16823,0,17606,,,,,,,,0.053,,,0.07,0.036,5,,,6.5,3.5,1,1,2683,4159.6,1551.1,1661.3,"Rare Event Detection Experiment",,,,52.7,48.9,,,,,,,0.061,0.044,,,5.8,4.2,
"B07",Rare Event Detection,"RED","YC210120S-",Ch2Unknown,"PMMoV","Manual",54.4,One-Step RT-ddPCR Kit for Probes,1088,,,58,50.8,865,18275,2,34,863,18241,0.0241,19140,,,,,,,,0.041,,,0.054,0.027,3.9,,,5.2,2.7,1,1,2683,4143.7,1531.7,1649.7,"Rare Event Detection Experiment",,,,56.3,52.6,,,,,,,0.048,0.034,,,4.6,3.3,
"B08",Rare Event Detection,"RED","YC210120S-",Ch2Unknown,"PMMoV","Manual",54.6,One-Step RT-ddPCR Kit for Probes,1092,,,58.3,50.9,842,17729,0,48,842,17681,0,18571,,,,,,,,0.056,,,0.072,0.039,5.3,,,6.7,3.8,1,1,2683,4282.6,1589,1711.1,"Rare Event Detection Experiment",,,,56.5,52.7,,,,,,,0.064,0.048,,,6,4.5,
"B09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,17173,0,0,0,17173,0,0,17173,,,,,,,,,,,,,,,,,,1,1,2683,5355.8,0,5355.8,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0.2,One-Step RT-ddPCR Kit for Probes,4,,,0.52,0.05,3,18019,3,15796,0,2223,0.196,18022,,,,,,,,,,,,,,,,,,1,1,2683,4767,1525,1525.5,"Rare Event Detection Experiment",,,,0.34,0.1,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC210104S",Ch2Unknown,"PMMoV","Manual",53,One-Step RT-ddPCR Kit for Probes,1060,,,57.3,48.8,599,12994,2,43,597,12951,0.00154,13593,,,,,,,,0.074,,,0.096,0.051,6.9,,,8.8,4.9,1,1,2683,4265.8,1567.9,1686.8,"Rare Event Detection Experiment",,,,55.2,50.9,,,,,,,0.085,0.062,,,7.8,5.9,
"C02",Rare Event Detection,"RED","YC210104S",Ch2Unknown,"PMMoV","Manual",55.6,One-Step RT-ddPCR Kit for Probes,1112,,,59.4,51.8,829,17129,1,45,828,17084,0,17958,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.6,3.7,1,1,2683,4432.7,1649.9,1778.4,"Rare Event Detection Experiment",,,,57.5,53.7,,,,,,,0.062,0.046,,,5.9,4.4,
"C03",Rare Event Detection,"RED","YC210104S-",Ch2Unknown,"PMMoV","Manual",49.7,One-Step RT-ddPCR Kit for Probes,994,,,53.4,46,684,15851,4,34,680,15817,0.181,16535,,,,,,,,0.054,,,0.072,0.037,5.2,,,6.8,3.6,1,1,2683,4342.1,1600.7,1714.1,"Rare Event Detection Experiment",,,,51.6,47.8,,,,,,,0.064,0.045,,,6,4.3,
"C04",Rare Event Detection,"RED","YC210104S-",Ch2Unknown,"PMMoV","Manual",49,One-Step RT-ddPCR Kit for Probes,980,,,52.9,45.2,625,14685,1,39,624,14646,0,15310,,,,,,,,0.063,,,0.083,0.043,5.9,,,7.7,4.1,1,1,2683,4194.3,1546.8,1654.8,"Rare Event Detection Experiment",,,,51,47.1,,,,,,,0.073,0.053,,,6.8,5,
"C05",Rare Event Detection,"RED","YC210121S",Ch2Unknown,"PMMoV","Manual",41.3,One-Step RT-ddPCR Kit for Probes,826,,,44.7,37.8,548,15356,0,23,548,15333,0,15904,,,,,,,,0.041,,,0.059,0.024,4,,,5.6,2.4,1,1,2683,4086,1544.5,1632,"Rare Event Detection Experiment",,,,43,39.5,,,,,,,0.05,0.032,,,4.8,3.2,
"C06",Rare Event Detection,"RED","YC210121S",Ch2Unknown,"PMMoV","Manual",44.5,One-Step RT-ddPCR Kit for Probes,890,,,48.1,41,613,15893,0,34,613,15859,0,16506,,,,,,,,0.054,,,0.073,0.036,5.2,,,6.9,3.5,1,1,2683,4113.8,1568.2,1662.8,"Rare Event Detection Experiment",,,,46.3,42.7,,,,,,,0.064,0.045,,,6,4.3,
"C07",Rare Event Detection,"RED","YC210121S-",Ch2Unknown,"PMMoV","Manual",52.2,One-Step RT-ddPCR Kit for Probes,1044,,,55.9,48.5,776,17111,5,30,771,17081,0.24,17887,,,,,,,,0.044,,,0.059,0.029,4.2,,,5.6,2.8,1,1,2683,4053.2,1545.7,1654.5,"Rare Event Detection Experiment",,,,54.1,50.3,,,,,,,0.052,0.037,,,4.9,3.5,
"C08",Rare Event Detection,"RED","YC210121S-",Ch2Unknown,"PMMoV","Manual",54,One-Step RT-ddPCR Kit for Probes,1080,,,57.6,50.4,878,18692,2,46,876,18646,0,19570,,,,,,,,0.053,,,0.069,0.038,5.1,,,6.5,3.7,1,1,2683,4294.5,1587.8,1709.3,"Rare Event Detection Experiment",,,,55.8,52.2,,,,,,,0.061,0.046,,,5.8,4.4,
"C09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",11500,One-Step RT-ddPCR Kit for Probes,230000,,,15200,9700,17825,1,0,0,17825,1,0,17826,,,,,,,,,,,,,,,,,,1,1,2683,5319.1,1210.8,5318.9,"Rare Event Detection Experiment",,,,13100,10400,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17266,0,15411,0,1855,0,17266,,,,,,,,,,,,,,,,,,1,1,2683,0,1514.4,1514.4,"Rare Event Detection Experiment",,,,0.093,0,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC210105S",Ch2Unknown,"PMMoV","Manual",40.8,One-Step RT-ddPCR Kit for Probes,816,,,44.4,37.2,491,13930,2,41,489,13889,0.0454,14421,,,,,,,,0.086,,,0.113,0.059,7.9,,,10.2,5.6,1,1,2683,4340.4,1579.4,1673.5,"Rare Event Detection Experiment",,,,42.6,38.9,,,,,,,0.1,0.073,,,9.1,6.8,
"D02",Rare Event Detection,"RED","YC210105S",Ch2Unknown,"PMMoV","Manual",44.1,One-Step RT-ddPCR Kit for Probes,882,,,47.5,40.6,625,16380,1,55,624,16325,0,17005,,,,,,,,0.088,,,0.112,0.064,8.1,,,10.1,6.1,1,1,2683,4360.4,1613.1,1714.1,"Rare Event Detection Experiment",,,,45.8,42.3,,,,,,,0.1,0.076,,,9.1,7.1,
"D03",Rare Event Detection,"RED","YC210105S-",Ch2Unknown,"PMMoV","Manual",58.4,One-Step RT-ddPCR Kit for Probes,1168,,,62.6,54.2,741,14566,4,44,737,14522,0.136,15307,,,,,,,,0.063,,,0.082,0.045,6,,,7.6,4.3,1,1,2683,4258.7,1605,1733.5,"Rare Event Detection Experiment",,,,60.5,56.2,,,,,,,0.073,0.054,,,6.8,5.1,
"D04",Rare Event Detection,"RED","YC210105S-",Ch2Unknown,"PMMoV","Manual",57.2,One-Step RT-ddPCR Kit for Probes,1144,,,61.2,53.3,797,15984,1,45,796,15939,0,16781,,,,,,,,0.056,,,0.073,0.04,5.3,,,6.9,3.8,1,1,2683,4203.7,1571.3,1696.3,"Rare Event Detection Experiment",,,,59.3,55.2,,,,,,,0.065,0.048,,,6.1,4.6,
"D05",Rare Event Detection,"RED","YC210122S",Ch2Unknown,"PMMoV","Manual",65.3,One-Step RT-ddPCR Kit for Probes,1306,,,69.5,61.1,925,16219,3,49,922,16170,0.0141,17144,,,,,,,,0.055,,,0.07,0.039,5.2,,,6.6,3.8,1,1,2683,3988.4,1518.6,1651.9,"Rare Event Detection Experiment",,,,67.4,63.1,,,,,,,0.063,0.047,,,5.9,4.5,
"D06",Rare Event Detection,"RED","YC210122S",Ch2Unknown,"PMMoV","Manual",69.5,One-Step RT-ddPCR Kit for Probes,1390,,,74.1,64.9,881,14474,7,44,874,14430,0.332,15355,,,,,,,,0.056,,,0.072,0.04,5.3,,,6.8,3.9,1,1,2683,4097.9,1554.6,1700.5,"Rare Event Detection Experiment",,,,71.9,67.2,,,,,,,0.064,0.048,,,6.1,4.6,
"D07",Rare Event Detection,"RED","YC210122S-",Ch2Unknown,"PMMoV","Manual",70.3,One-Step RT-ddPCR Kit for Probes,1406,,,74.6,66,1027,16688,4,45,1023,16643,0.082,17715,,,,,,,,0.046,,,0.06,0.033,4.4,,,5.7,3.2,1,1,2683,4034.1,1541.7,1686.2,"Rare Event Detection Experiment",,,,72.5,68.1,,,,,,,0.053,0.04,,,5.1,3.8,
"D08",Rare Event Detection,"RED","YC210122S-",Ch2Unknown,"PMMoV","Manual",73.7,One-Step RT-ddPCR Kit for Probes,1474,,,78.1,69.3,1060,16396,3,48,1057,16348,0,17456,,,,,,,,0.047,,,0.06,0.034,4.5,,,5.7,3.3,1,1,2683,4257.3,1607.7,1768.6,"Rare Event Detection Experiment",,,,76,71.4,,,,,,,0.053,0.04,,,5.1,3.9,
"D09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16551,0,1,0,16550,0,0,16551,,,,,,,,,,,,,,,,,,1,1,2683,5350.7,0,5350.7,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0.14,One-Step RT-ddPCR Kit for Probes,2.8,,,0.44,0.02,2,17236,2,15261,0,1975,0.137,17238,,,,,,,,,,,,,,,,,,1,1,2683,4810.9,1515.5,1515.9,"Rare Event Detection Experiment",,,,0.26,0.06,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC210106S",Ch2Unknown,"PMMoV","Manual",52.2,One-Step RT-ddPCR Kit for Probes,1044,,,56.1,48.4,701,15438,2,46,699,15392,0,16139,,,,,,,,0.067,,,0.087,0.047,6.3,,,8,4.6,1,1,2683,4355.8,1588.2,1708.4,"Rare Event Detection Experiment",,,,54.2,50.3,,,,,,,0.077,0.057,,,7.2,5.4,
