Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"H05",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"BCoV","Manual",6.3,One-Step RT-ddPCR Kit for Probes,126,,,7.8,5,81,15124,81,0,15124,0,0,15205,,,,,,,,,,,,,,,,,,1,1,5719,10257,2796.3,2836,"Rare Event Detection Experiment",,,,7,5.6,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","AA201101S12",Ch1Unknown,"BCoV","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.7,2,42,17631,4,38,999,16632,0.114,17673,,,,,,,,0.041,,,0.053,0.028,3.9,,,5.1,2.7,1,1,5719,9259.7,2762,2777.4,"Rare Event Detection Experiment",,,,3.25,2.39,,,,,,,0.047,0.034,,,4.5,3.3,
"B06",Rare Event Detection,"RED","AA201102S12",Ch1Unknown,"BCoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4,2.1,39,15383,5,34,1225,14158,0.157,15422,,,,,,,,0.03,,,0.04,0.021,3,,,3.9,2,1,1,5719,9372.9,2810.6,2827.2,"Rare Event Detection Experiment",,,,3.48,2.53,,,,,,,0.0354,0.0255,,,3.42,2.49,
"C06",Rare Event Detection,"RED","AA201201S12",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.4,2.5,48,16930,3,45,852,16078,0.0426,16978,,,,,,,,0.055,,,0.071,0.039,5.2,,,6.6,3.8,1,1,5719,9273.7,2776.2,2794.5,"Rare Event Detection Experiment",,,,3.83,2.87,,,,,,,0.063,0.047,,,5.9,4.5,
"D06",Rare Event Detection,"RED","AA201202S12",Ch1Unknown,"BCoV","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,1.9,35,15271,3,32,786,14485,0.0971,15306,,,,,,,,0.043,,,0.058,0.029,4.1,,,5.5,2.8,1,1,5719,9528.3,2821.1,2836.4,"Rare Event Detection Experiment",,,,3.17,2.26,,,,,,,0.051,0.036,,,4.8,3.5,
"E06",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",5,One-Step RT-ddPCR Kit for Probes,100,,,6.2,3.9,68,16069,68,0,16069,0,0,16137,,,,,,,,,,,,,,,,,,1,1,5719,9889.5,2864.4,2894,"Rare Event Detection Experiment",,,,5.6,4.4,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",5.3,One-Step RT-ddPCR Kit for Probes,106,,,6.6,4.1,72,16069,72,0,16069,0,0,16141,,,,,,,,,,,,,,,,,,1,1,5719,10172,2917.3,2949.7,"Rare Event Detection Experiment",,,,5.9,4.7,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,309,0,0,48,261,0,309,,,,,,,,,,,,,,,,,,1,1,5719,0,1904.5,1904.5,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,15840,0,0,12,15828,0,15840,,,,,,,,,,,,,,,,,,1,1,5719,0,2800.7,2800.7,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"A07",Rare Event Detection,"RED","AA201101S12-",Ch1Unknown,"BCoV","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.6,2.6,50,16579,3,47,882,15697,0.0254,16629,,,,,,,,0.055,,,0.071,0.039,5.2,,,6.6,3.8,1,1,5719,9163.1,2701.6,2721,"Rare Event Detection Experiment",,,,4.1,3.1,,,,,,,0.063,0.047,,,5.9,4.5,
"B07",Rare Event Detection,"RED","AA201102S12-",Ch1Unknown,"BCoV","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.6,32,16767,2,30,945,15822,0.0146,16799,,,,,,,,0.033,,,0.045,0.021,3.2,,,4.3,2.1,1,1,5719,9109.5,2759.1,2771.2,"Rare Event Detection Experiment",,,,2.66,1.87,,,,,,,0.039,0.027,,,3.7,2.6,
"C07",Rare Event Detection,"RED","AA201201S12-",Ch1Unknown,"BCoV","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5.2,2.9,45,13522,3,42,808,12714,0.0287,13567,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.6,3.6,1,1,5719,9217.6,2779.5,2800.9,"Rare Event Detection Experiment",,,,4.5,3.4,,,,,,,0.062,0.046,,,5.9,4.4,
"D07",Rare Event Detection,"RED","AA201202S12-",Ch1Unknown,"BCoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.3,1.8,38,18101,3,35,820,17281,0.0869,18139,,,,,,,,0.045,,,0.06,0.03,4.3,,,5.7,3,1,1,5719,9401,2805.9,2819.7,"Rare Event Detection Experiment",,,,2.89,2.09,,,,,,,0.053,0.038,,,5,3.6,
"E07",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.25,0,0,13870,0,0,14,13856,0,13870,,,,,,,,,,,,,,,,,,1,1,5719,0,2842.6,2842.6,"Rare Event Detection Experiment",,,,0.12,0,,,,,,,,,,,,,
"F07",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"BCoV","Manual",0.08,One-Step RT-ddPCR Kit for Probes,1.6,,,0.37,0,1,15043,1,0,15,15028,0.0782,15044,,,,,,,,,,,,,,,,,,1,1,5719,8043.4,2876.1,2876.4,"Rare Event Detection Experiment",,,,0.19,0.02,,,,,,,,,,,,,
"G07",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16468,0,0,9,16459,0,16468,,,,,,,,,,,,,,,,,,1,1,5719,0,2825.7,2825.7,"Rare Event Detection Experiment",,,,0.098,0,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,2,0,0,1805,0,0,65,1740,0,1805,,,,,,,,,,,,,,,,,,1,1,5719,0,2321,2321,"Rare Event Detection Experiment",,,,0.89,0,,,,,,,,,,,,,
"A08",Rare Event Detection,"RED","AA201101S12-",Ch1Unknown,"BCoV","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,2.9,1.5,35,19208,3,32,967,18241,0.0797,19243,,,,,,,,0.035,,,0.047,0.023,3.4,,,4.5,2.3,1,1,5719,9173.4,2757.5,2769.2,"Rare Event Detection Experiment",,,,2.52,1.8,,,,,,,0.041,0.029,,,4,2.8,
"B08",Rare Event Detection,"RED","AA201102S12-",Ch1Unknown,"BCoV","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.7,2,42,17663,2,40,966,16697,0,17705,,,,,,,,0.042,,,0.055,0.029,4.1,,,5.3,2.8,1,1,5719,9184.2,2790.2,2805.3,"Rare Event Detection Experiment",,,,3.25,2.39,,,,,,,0.049,0.036,,,4.7,3.4,
"C08",Rare Event Detection,"RED","AA201201S12-",Ch1Unknown,"BCoV","Manual",5.3,One-Step RT-ddPCR Kit for Probes,106,,,6.5,4.2,79,17565,8,71,1095,16470,0.219,17644,,,,,,,,0.07,,,0.085,0.054,6.5,,,7.9,5.1,1,1,5719,9386.9,2811.7,2841.1,"Rare Event Detection Experiment",,,,5.9,4.7,,,,,,,0.078,0.061,,,7.2,5.8,
"D08",Rare Event Detection,"RED","AA201202S12-",Ch1Unknown,"BCoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.5,1.8,38,17381,4,34,804,16577,0.159,17419,,,,,,,,0.046,,,0.061,0.031,4.4,,,5.8,3,1,1,5719,9379.2,2820.6,2834.9,"Rare Event Detection Experiment",,,,3.01,2.18,,,,,,,0.054,0.038,,,5.1,3.7,
"E08",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",11.5,One-Step RT-ddPCR Kit for Probes,230,,,13.3,9.7,153,15563,0,153,2,15561,0,15716,,,,,,,,,,,,,,,,,,1,1,5719,9186.2,2761.6,2824.1,"Rare Event Detection Experiment",,,,12.4,10.6,,,,,,,,,,,,,
"F08",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",9.1,One-Step RT-ddPCR Kit for Probes,182,,,10.7,7.6,135,17362,0,135,3,17359,0,17497,,,,,,,,,,,,,,,,,,1,1,5719,9270.7,2787.2,2837.2,"Rare Event Detection Experiment",,,,9.9,8.3,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",14.3,One-Step RT-ddPCR Kit for Probes,286,,,16.1,12.4,220,18039,0,220,3,18036,0,18259,,,,,,,,,,,,,,,,,,1,1,5719,9199.2,2764.9,2842.4,"Rare Event Detection Experiment",,,,15.2,13.3,,,,,,,,,,,,,
"H08",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",17.1,One-Step RT-ddPCR Kit for Probes,342,,,19.1,15.2,291,19852,0,291,2,19850,0,20143,,,,,,,,,,,,,,,,,,1,1,5719,9142,2666.6,2760.1,"Rare Event Detection Experiment",,,,18.1,16.1,,,,,,,,,,,,,
"A09",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17866,0,0,0,17866,0,17866,,,,,,,,,,,,,,,,,,1,1,5719,0,2693.9,2693.9,"Rare Event Detection Experiment",,,,0.09,0,,,,,,,,,,,,,
