Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B05",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,7.7,3.8,31,6635,0,0,31,6635,0,6666,,,,,,,,,,,,,,,,,,1,1,2100,2190.4,852,858.23,"Rare Event Detection Experiment",,,,6.5,4.6,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC210325S-",Ch2Unknown,"PMMoV","Manual",28.3,One-Step RT-ddPCR Kit for Probes,566,,,31.1,25.5,385,15823,0,39,385,15784,0,16208,,,,,,,,0.1,,,0.133,0.067,9.1,,,11.9,6.4,1,1,2100,3103.6,1712.2,1745.3,"Rare Event Detection Experiment",,,,29.7,26.8,,,,,,,0.117,0.083,,,10.5,7.7,
"C02",Rare Event Detection,"RED","YC210325S-",Ch2Unknown,"PMMoV","Manual",24.6,One-Step RT-ddPCR Kit for Probes,492,,,27,22.2,404,19123,0,71,404,19052,0,19527,,,,,,,,0.174,,,0.218,0.13,14.8,,,18,11.6,1,1,2100,3154.5,1733.3,1762.7,"Rare Event Detection Experiment",,,,25.8,23.4,,,,,,,0.197,0.152,,,16.5,13.2,
"C03",Rare Event Detection,"RED","YC210325S-",Ch2Unknown,"PMMoV","Manual",27.7,One-Step RT-ddPCR Kit for Probes,554,,,30.4,25,393,16496,3,55,390,16441,0.118,16889,,,,,,,,0.146,,,0.187,0.106,12.7,,,15.8,9.7,1,1,2100,3259.1,1758.3,1793.2,"Rare Event Detection Experiment",,,,29.1,26.3,,,,,,,0.167,0.126,,,14.3,11.2,
"C04",Rare Event Detection,"RED","YC210325S-",Ch2Unknown,"PMMoV","Manual",26.3,One-Step RT-ddPCR Kit for Probes,526,,,29,23.6,366,16171,0,49,366,16122,0,16537,,,,,,,,0.133,,,0.172,0.093,11.7,,,14.8,8.6,1,1,2100,3121.2,1710.6,1741.8,"Rare Event Detection Experiment",,,,27.7,25,,,,,,,0.153,0.112,,,13.3,10.1,
"D01",Rare Event Detection,"RED","YC210326S",Ch2Unknown,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16567,0,0,0,16567,0,16567,,,,,,,,,,,,,,,,,,1,1,2100,0,1731.3,1731.3,"Rare Event Detection Experiment",,,,0.097,0,,,,,,,,,,,,,
"D02",Rare Event Detection,"RED","YC210326S",Ch2Unknown,"PMMoV","Manual",0.33,One-Step RT-ddPCR Kit for Probes,6.6,,,0.72,0.12,5,17761,0,0,5,17761,0,17766,,,,,,,,,,,,,,,,,,1,1,2100,3111,1751.1,1751.5,"Rare Event Detection Experiment",,,,0.5,0.2,,,,,,,,,,,,,
"D03",Rare Event Detection,"RED","YC210326S-",Ch2Unknown,"PMMoV","Manual",36.8,One-Step RT-ddPCR Kit for Probes,736,,,39.9,33.7,549,17289,1,46,548,17243,0,17838,,,,,,,,0.084,,,0.11,0.059,7.8,,,9.9,5.6,1,1,2100,3182.7,1704.9,1750.4,"Rare Event Detection Experiment",,,,38.3,35.2,,,,,,,0.097,0.072,,,8.9,6.7,
"D04",Rare Event Detection,"RED","YC210326S-",Ch2Unknown,"PMMoV","Manual",34.6,One-Step RT-ddPCR Kit for Probes,692,,,37.7,31.5,480,16083,2,49,478,16034,0.0383,16563,,,,,,,,0.105,,,0.135,0.074,9.5,,,12,7,1,1,2100,3170.5,1708.5,1750.9,"Rare Event Detection Experiment",,,,36.2,33,,,,,,,0.12,0.089,,,10.8,8.2,
"E01",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,17466,0,138,0,17328,0,0,17466,,,,,,,,,,,,,,,,,,1,1,2100,4360.4,0,4360.4,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
