Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"E06",Rare Event Detection,"RED","AA210415S",Ch1Unknown,"BCoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.5,2.2,38,17373,3,35,1135,16238,0.0374,17411,,,,,,,,0.032,,,0.043,0.022,3.1,,,4.1,2.1,1,1,4151,9537.2,2122.1,2138.3,"Rare Event Detection Experiment",,,,3,0,,,,,,,0.038,0.027,,,3.63,2.63,
"E07",Rare Event Detection,"RED","AA210414S-",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.1,2.7,47,17717,4,43,1445,16272,0.012,17764,,,,,,,,0.031,,,0.04,0.022,3,,,3.9,2.2,1,1,4151,9439.5,2154.8,2174,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.0357,0.0265,,,3.45,2.59,
"E08",Rare Event Detection,"RED","AA210414S-",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.1,2.7,50,18755,2,48,1467,17288,0,18805,,,,,,,,0.033,,,0.042,0.023,3.2,,,4,2.3,1,1,4151,9535.1,2162.2,2181.8,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.0374,0.028,,,3.61,2.73,
"E09",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"BCoV","Manual",7.7,One-Step RT-ddPCR Kit for Probes,154,,,9,7,119,18212,119,0,18212,0,0,18331,,,,,,,,,,,,,,,,,,1,1,4151,7912.4,2151.2,2188.6,"Rare Event Detection Experiment",,,,8.4,0,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"BCoV","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.07,1.12,22,18526,0,22,128,18398,0,18548,,,,,,,,,,,,,,,,,,1,1,4151,9549.7,2261.2,2269.8,"Rare Event Detection Experiment",,,,1.7,0,,,,,,,,,,,,,
"E11",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",1.24,One-Step RT-ddPCR Kit for Probes,24.8,,,1.87,0.98,20,18954,0,20,91,18863,0,18974,,,,,,,,,,,,,,,,,,1,1,4151,9970.6,2195.4,2203.6,"Rare Event Detection Experiment",,,,1.5,0,,,,,,,,,,,,,
"E12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0.52,One-Step RT-ddPCR Kit for Probes,10.4,,,0.95,0.37,9,20281,0,9,39,20242,0,20290,,,,,,,,,,,,,,,,,,1,1,4151,9883.6,2131.6,2135,"Rare Event Detection Experiment",,,,0.72,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210408S",Ch1Unknown,"BCoV","Manual",12.1,One-Step RT-ddPCR Kit for Probes,242,,,13.9,11.2,175,16891,111,64,10188,6703,0.947,17066,,,,,,,,0.0111,,,0.0128,0.0095,1.1,,,1.26,0.94,1,1,4151,9729,2140.9,2218.7,"Rare Event Detection Experiment",,,,13,0,,,,,,,0.012,0.0103,,,1.19,1.02,
"F02",Rare Event Detection,"RED","AA210408S",Ch1Unknown,"BCoV","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.8,4.9,75,16034,26,49,5216,10818,0.173,16109,,,,,,,,0.0119,,,0.0146,0.0091,1.17,,,1.44,0.91,1,1,4151,9855,2184.8,2220.5,"Rare Event Detection Experiment",,,,6.1,0,,,,,,,0.0132,0.0105,,,1.31,1.04,
"F03",Rare Event Detection,"RED","AA210408S-",Ch1Unknown,"BCoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.1,1.9,39,19984,5,34,1998,17986,0.0719,20023,,,,,,,,0.018,,,0.024,0.013,1.8,,,2.4,1.2,1,1,4151,9836.1,2131.5,2146.5,"Rare Event Detection Experiment",,,,2.7,0,,,,,,,0.0215,0.0155,,,2.1,1.53,
"F04",Rare Event Detection,"RED","AA210408S-",Ch1Unknown,"BCoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,2.1,42,19605,6,36,1988,17617,0.116,19647,,,,,,,,0.02,,,0.026,0.014,2,,,2.6,1.4,1,1,4151,9475.7,2188.5,2204,"Rare Event Detection Experiment",,,,2.9,0,,,,,,,0.0231,0.0169,,,2.26,1.66,
"F05",Rare Event Detection,"RED","AA210416S",Ch1Unknown,"BCoV","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.8,2.5,49,19988,7,42,1601,18387,0.196,20037,,,,,,,,0.029,,,0.038,0.021,2.8,,,3.6,2.1,1,1,4151,9703.8,2167.6,2186,"Rare Event Detection Experiment",,,,3.3,0,,,,,,,0.0335,0.025,,,3.24,2.44,
"F06",Rare Event Detection,"RED","AA210416S",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4,2.7,53,19944,4,49,1537,18407,0,19997,,,,,,,,0.033,,,0.042,0.024,3.2,,,4.1,2.4,1,1,4151,9709.9,2158.3,2178.3,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.0377,0.0285,,,3.64,2.77,
"F07",Rare Event Detection,"RED","AA210416S-",Ch1Unknown,"BCoV","Manual",13.8,One-Step RT-ddPCR Kit for Probes,276,,,15.6,12.9,229,19435,29,200,2475,16960,0,19664,,,,,,,,0.086,,,0.098,0.074,7.9,,,8.9,6.9,1,1,4151,9808.9,2254.2,2342.2,"Rare Event Detection Experiment",,,,15,0,,,,,,,0.092,0.08,,,8.4,7.4,
"F08",Rare Event Detection,"RED","AA210416S-",Ch1Unknown,"BCoV","Manual",6.9,One-Step RT-ddPCR Kit for Probes,138,,,8.2,6.2,112,19060,11,101,2028,17032,0,19172,,,,,,,,0.052,,,0.062,0.042,5,,,5.8,4.1,1,1,4151,9658,2150.3,2194.2,"Rare Event Detection Experiment",,,,7.5,0,,,,,,,0.057,0.047,,,5.41,4.5,
"F09",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"BCoV","Manual",8.5,One-Step RT-ddPCR Kit for Probes,170,,,9.9,7.8,142,19540,142,0,19540,0,0,19682,,,,,,,,,,,,,,,,,,1,1,4151,7927.5,2188.2,2229.6,"Rare Event Detection Experiment",,,,9.2,0,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","NEG 2",Ch1Negative Control,"BCoV","Manual",1.07,One-Step RT-ddPCR Kit for Probes,21.4,,,1.62,0.84,19,20946,0,19,89,20857,0,20965,,,,,,,,,,,,,,,,,,1,1,4151,9927.9,2279.7,2286.6,"Rare Event Detection Experiment",,,,1.3,0,,,,,,,,,,,,,
"F11",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",1.27,One-Step RT-ddPCR Kit for Probes,25.4,,,1.91,1.01,20,18524,1,19,80,18444,0.0582,18544,,,,,,,,,,,,,,,,,,1,1,4151,9682.9,2198.4,2206.5,"Rare Event Detection Experiment",,,,1.6,0,,,,,,,,,,,,,
"F12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",1.25,One-Step RT-ddPCR Kit for Probes,25,,,1.85,1,22,20702,1,21,75,20627,0.0524,20724,,,,,,,,,,,,,,,,,,1,1,4151,9098.8,2138.1,2145.5,"Rare Event Detection Experiment",,,,1.5,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210409S",Ch1Unknown,"BCoV","Manual",5.9,One-Step RT-ddPCR Kit for Probes,118,,,7.2,5.2,82,16441,13,69,2408,14033,0.0826,16523,,,,,,,,0.031,,,0.038,0.024,3,,,3.7,2.4,1,1,4151,9610.5,2074.1,2111.5,"Rare Event Detection Experiment",,,,6.5,0,,,,,,,0.0349,0.0279,,,3.38,2.71,
"G02",Rare Event Detection,"RED","AA210409S",Ch1Unknown,"BCoV","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,3,54,18249,3,51,1162,17087,0,18303,,,,,,,,0.045,,,0.057,0.033,4.3,,,5.4,3.2,1,1,4151,10009,2176.5,2199.6,"Rare Event Detection Experiment",,,,4,0,,,,,,,0.051,0.039,,,4.9,3.7,
"G03",Rare Event Detection,"RED","AA210409S-",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.1,2.8,57,20884,2,55,1120,19764,0,20941,,,,,,,,0.049,,,0.063,0.036,4.7,,,5.9,3.5,1,1,4151,9940.9,2186.2,2207.3,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.056,0.043,,,5.3,4.1,
"G04",Rare Event Detection,"RED","AA210409S-",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.1,2.7,51,19216,3,48,1081,18135,0.00847,19267,,,,,,,,0.046,,,0.059,0.033,4.4,,,5.6,3.2,1,1,4151,9631,2168.4,2188.1,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.052,0.039,,,5,3.8,
"G05",Rare Event Detection,"RED","AA210417S",Ch1Unknown,"BCoV","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.5,3.9,75,19884,5,70,1000,18884,0.0762,19959,,,,,,,,0.073,,,0.09,0.056,6.8,,,8.3,5.3,1,1,4151,9943.2,2206.7,2235.8,"Rare Event Detection Experiment",,,,5,0,,,,,,,0.082,0.064,,,7.5,6,
"G06",Rare Event Detection,"RED","AA210417S",Ch1Unknown,"BCoV","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.1,3.6,68,19803,3,65,979,18824,0,19871,,,,,,,,0.068,,,0.084,0.051,6.3,,,7.8,4.9,1,1,4151,9680.6,2138.1,2164,"Rare Event Detection Experiment",,,,4.5,0,,,,,,,0.076,0.059,,,7.1,5.6,
"G07",Rare Event Detection,"RED","AA210417S-",Ch1Unknown,"BCoV","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.5,4,86,22350,6,80,1415,20935,0.0311,22436,,,,,,,,0.059,,,0.072,0.046,5.5,,,6.7,4.4,1,1,4151,9420,2123.9,2151.8,"Rare Event Detection Experiment",,,,5,0,,,,,,,0.065,0.052,,,6.1,5,
"G08",Rare Event Detection,"RED","AA210417S-",Ch1Unknown,"BCoV","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,4.9,3.4,63,19235,4,59,1007,18228,0.0451,19298,,,,,,,,0.061,,,0.076,0.045,5.7,,,7.1,4.3,1,1,4151,9543.4,2211,2234.9,"Rare Event Detection Experiment",,,,4.4,0,,,,,,,0.069,0.053,,,6.4,5,
"G09",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",7.7,One-Step RT-ddPCR Kit for Probes,154,,,9.1,7,121,18342,121,0,18342,0,0,18463,,,,,,,,,,,,,,,,,,1,1,4151,7969.2,2158.7,2196.7,"Rare Event Detection Experiment",,,,8.4,0,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0.97,One-Step RT-ddPCR Kit for Probes,19.4,,,1.55,0.74,15,18193,0,15,132,18061,0,18208,,,,,,,,,,,,,,,,,,1,1,4151,9401.7,2217.8,2223.7,"Rare Event Detection Experiment",,,,1.2,0,,,,,,,,,,,,,
"G11",Rare Event Detection,"RED","BCoV 3",Ch1Positive Control,"BCoV","Manual",6.2,One-Step RT-ddPCR Kit for Probes,124,,,7.4,5.6,114,21519,0,114,99,21420,0,21633,,,,,,,,,,,,,,,,,,1,1,4151,9712,2204,2243.6,"Rare Event Detection Experiment",,,,6.8,0,,,,,,,,,,,,,
"G12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",1.36,One-Step RT-ddPCR Kit for Probes,27.2,,,2,1.1,23,19876,2,21,117,19759,0.111,19899,,,,,,,,,,,,,,,,,,1,1,4151,9569,2259.1,2267.6,"Rare Event Detection Experiment",,,,1.7,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","AA210410S",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.3,2.8,48,17286,4,44,934,16352,0.101,17334,,,,,,,,0.05,,,0.064,0.035,4.7,,,6.1,3.4,1,1,4151,9804.9,2109,2130.3,"Rare Event Detection Experiment",,,,3.8,0,,,,,,,0.057,0.042,,,5.4,4.1,
"H02",Rare Event Detection,"RED","AA210410S",Ch1Unknown,"BCoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.7,3.2,61,19503,4,57,1064,18439,0.0427,19564,,,,,,,,0.056,,,0.07,0.041,5.3,,,6.6,4,1,1,4151,9819.9,2158.7,2182.6,"Rare Event Detection Experiment",,,,4.2,0,,,,,,,0.063,0.048,,,5.9,4.6,
"H03",Rare Event Detection,"RED","AA210410S-",Ch1Unknown,"BCoV","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.3,3.7,64,17903,5,59,1081,16822,0.0791,17967,,,,,,,,0.057,,,0.072,0.043,5.4,,,6.7,4.1,1,1,4151,9822.6,2127.5,2154.9,"Rare Event Detection Experiment",,,,4.7,0,,,,,,,0.065,0.05,,,6.1,4.8,
"H04",Rare Event Detection,"RED","AA210410S-",Ch1Unknown,"BCoV","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.2,3.7,72,20218,8,64,1220,18998,0.226,20290,,,,,,,,0.057,,,0.071,0.043,5.4,,,6.6,4.2,1,1,4151,9787.2,2136.5,2163.6,"Rare Event Detection Experiment",,,,4.7,0,,,,,,,0.064,0.05,,,6,4.8,
"H05",Rare Event Detection,"RED","AA210418S",Ch1Unknown,"BCoV","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.6,3.2,63,20417,4,59,1383,19034,0,20480,,,,,,,,0.044,,,0.055,0.033,4.2,,,5.2,3.2,1,1,4151,9883.6,2187.2,2210.8,"Rare Event Detection Experiment",,,,4.1,0,,,,,,,0.05,0.038,,,4.7,3.7,
"H06",Rare Event Detection,"RED","AA210418S",Ch1Unknown,"BCoV","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,3.1,56,18699,2,54,1186,17513,0,18755,,,,,,,,0.046,,,0.058,0.033,4.4,,,5.5,3.2,1,1,4151,9477.2,2128.4,2150.3,"Rare Event Detection Experiment",,,,4,0,,,,,,,0.052,0.039,,,4.9,3.8,
"H07",Rare Event Detection,"RED","AA210418S-",Ch1Unknown,"BCoV","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.1,3.6,70,20328,2,68,1286,19042,0,20398,,,,,,,,0.053,,,0.065,0.04,5,,,6.2,3.9,1,1,4151,9650.4,2125.1,2150.9,"Rare Event Detection Experiment",,,,4.5,0,,,,,,,0.059,0.046,,,5.6,4.4,
"H08",Rare Event Detection,"RED","AA210418S-",Ch1Unknown,"BCoV","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.8,4.9,82,17505,6,76,1116,16389,0.0552,17587,,,,,,,,0.071,,,0.087,0.055,6.6,,,8,5.2,1,1,4151,9562.9,2125.3,2159.9,"Rare Event Detection Experiment",,,,6.1,0,,,,,,,0.079,0.063,,,7.3,5.9,
"H09",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",8.5,One-Step RT-ddPCR Kit for Probes,170,,,10,7.7,115,15917,115,0,15917,0,0,16032,,,,,,,,,,,,,,,,,,1,1,4151,7336.2,2035.1,2073.1,"Rare Event Detection Experiment",,,,9.3,0,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",1.27,One-Step RT-ddPCR Kit for Probes,25.4,,,1.89,1.02,22,20306,0,22,108,20198,0,20328,,,,,,,,,,,,,,,,,,1,1,4151,10037,2271.3,2279.8,"Rare Event Detection Experiment",,,,1.6,0,,,,,,,,,,,,,
"H11",Rare Event Detection,"RED","BCoV 3",Ch1Positive Control,"BCoV","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.7,5,97,20654,0,97,67,20587,0,20751,,,,,,,,,,,,,,,,,,1,1,4151,9813.8,2203.6,2239.2,"Rare Event Detection Experiment",,,,6.1,0,,,,,,,,,,,,,
"H12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",1.11,One-Step RT-ddPCR Kit for Probes,22.2,,,1.71,0.87,18,19043,0,18,115,18928,0,19061,,,,,,,,,,,,,,,,,,1,1,4151,10135,2306.2,2313.6,"Rare Event Detection Experiment",,,,1.4,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA210401S",Ch2Unknown,"PMMoV","Manual",57.6,One-Step RT-ddPCR Kit for Probes,1152,,,61.7,53.5,770,15348,3,41,767,15307,0.069,16118,,,,,,,,0.056,,,0.073,0.039,5.3,,,6.8,3.8,1,1,2327,4036.8,1434.4,1558.7,"Rare Event Detection Experiment",,,,59.7,55.5,,,,,,,0.064,0.047,,,6.1,4.5,
"A02",Rare Event Detection,"RED","AA210401S",Ch2Unknown,"PMMoV","Manual",59.3,One-Step RT-ddPCR Kit for Probes,1186,,,63.2,55.4,886,17144,1,42,885,17102,0,18030,,,,,,,,0.047,,,0.062,0.033,4.5,,,5.9,3.2,1,1,2327,4037.9,1457.8,1584.6,"Rare Event Detection Experiment",,,,61.3,57.3,,,,,,,0.055,0.04,,,5.2,3.9,
"A03",Rare Event Detection,"RED","AA210401S-",Ch2Unknown,"PMMoV","Manual",273,One-Step RT-ddPCR Kit for Probes,5460,,,282,265,3985,15255,30,140,3955,15115,0,19240,,,,,,,,0.038,,,0.044,0.032,3.7,,,4.2,3.1,1,1,2327,4066.3,1493,2026,"Rare Event Detection Experiment",,,,277.4,268.7,,,,,,,0.0412,0.0352,,,3.96,3.41,
"A04",Rare Event Detection,"RED","AA210401S-",Ch2Unknown,"PMMoV","Manual",147,One-Step RT-ddPCR Kit for Probes,2940,,,153,141,2236,16836,16,86,2220,16750,0.284,19072,,,,,,,,0.043,,,0.052,0.034,4.1,,,4.9,3.3,1,1,2327,4035.5,1483.9,1783,"Rare Event Detection Experiment",,,,149.8,143.6,,,,,,,0.0474,0.0386,,,4.52,3.72,
"A05",Rare Event Detection,"RED","AA210411S",Ch2Unknown,"PMMoV","Manual",63.1,One-Step RT-ddPCR Kit for Probes,1262,,,66.9,59.2,1024,18594,1,41,1023,18553,0,19618,,,,,,,,0.04,,,0.052,0.028,3.8,,,5,2.7,1,1,2327,3944.6,1482.6,1611.1,"Rare Event Detection Experiment",,,,65,61.1,,,,,,,0.046,0.034,,,4.4,3.3,
"A06",Rare Event Detection,"RED","AA210411S",Ch2Unknown,"PMMoV","Manual",61.8,One-Step RT-ddPCR Kit for Probes,1236,,,65.6,58,1008,18695,1,40,1007,18655,0,19703,,,,,,,,0.04,,,0.052,0.027,3.8,,,5,2.7,1,1,2327,3889.8,1453.9,1578.5,"Rare Event Detection Experiment",,,,63.7,59.8,,,,,,,0.046,0.033,,,4.4,3.2,
"A07",Rare Event Detection,"RED","AA210411S-",Ch2Unknown,"PMMoV","Manual",78.1,One-Step RT-ddPCR Kit for Probes,1562,,,82.3,74,1363,19853,2,50,1361,19803,0,21216,,,,,,,,0.037,,,0.047,0.027,3.6,,,4.5,2.6,1,1,2327,3954.7,1515,1671.7,"Rare Event Detection Experiment",,,,80.2,76,,,,,,,0.042,0.032,,,4.05,3.08,
"A08",Rare Event Detection,"RED","AA210411S-",Ch2Unknown,"PMMoV","Manual",76.3,One-Step RT-ddPCR Kit for Probes,1526,,,80.7,72,1196,17845,2,52,1194,17793,0,19041,,,,,,,,0.044,,,0.056,0.032,4.2,,,5.3,3.1,1,1,2327,3890.7,1493.5,1644.1,"Rare Event Detection Experiment",,,,78.5,74.1,,,,,,,0.05,0.038,,,4.8,3.6,
"A09",Rare Event Detection,"RED","AA210419S",Ch2Unknown,"PMMoV","Manual",66.2,One-Step RT-ddPCR Kit for Probes,1324,,,70.2,62.2,1066,18411,1,54,1065,18357,0,19477,,,,,,,,0.05,,,0.064,0.037,4.8,,,6,3.5,1,1,2327,3907.7,1511.3,1642.4,"Rare Event Detection Experiment",,,,68.2,64.2,,,,,,,0.057,0.043,,,5.4,4.2,
"A10",Rare Event Detection,"RED","AA210419S",Ch2Unknown,"PMMoV","Manual",67.2,One-Step RT-ddPCR Kit for Probes,1344,,,71.2,63.2,1071,18218,3,50,1068,18168,0.00371,19289,,,,,,,,0.048,,,0.062,0.035,4.6,,,5.8,3.4,1,1,2327,4013.8,1533.4,1671.2,"Rare Event Detection Experiment",,,,69.3,65.2,,,,,,,0.055,0.041,,,5.2,4,
"A11",Rare Event Detection,"RED","AA210419S-",Ch2Unknown,"PMMoV","Manual",69.5,One-Step RT-ddPCR Kit for Probes,1390,,,73.5,65.5,1164,19135,1,38,1163,19097,0,20299,,,,,,,,0.033,,,0.043,0.022,3.2,,,4.1,2.2,1,1,2327,4029.3,1555.8,1697.6,"Rare Event Detection Experiment",,,,71.5,67.4,,,,,,,0.038,0.027,,,3.65,2.66,
"A12",Rare Event Detection,"RED","AA210419S-",Ch2Unknown,"PMMoV","Manual",72,One-Step RT-ddPCR Kit for Probes,1440,,,76.3,67.7,1068,16928,6,48,1062,16880,0.195,17996,,,,,,,,0.049,,,0.063,0.036,4.7,,,5.9,3.5,1,1,2327,3947.7,1487.3,1633.3,"Rare Event Detection Experiment",,,,74.2,69.8,,,,,,,0.056,0.042,,,5.3,4.1,
"B01",Rare Event Detection,"RED","AA210402S",Ch2Unknown,"PMMoV","Manual",51.9,One-Step RT-ddPCR Kit for Probes,1038,,,55.8,48,689,15274,2,39,687,15235,0.0178,15963,,,,,,,,0.058,,,0.077,0.04,5.5,,,7.2,3.9,1,1,2327,4062.3,1507.9,1618.2,"Rare Event Detection Experiment",,,,53.9,49.9,,,,,,,0.068,0.049,,,6.3,4.7,
"B02",Rare Event Detection,"RED","AA210402S",Ch2Unknown,"PMMoV","Manual",57.2,One-Step RT-ddPCR Kit for Probes,1144,,,61,53.5,905,18156,8,53,897,18103,0.332,19061,,,,,,,,0.066,,,0.083,0.049,6.2,,,7.7,4.7,1,1,2327,4019.3,1528.3,1646.6,"Rare Event Detection Experiment",,,,59.1,55.3,,,,,,,0.075,0.057,,,6.9,5.4,
"B03",Rare Event Detection,"RED","AA210402S-",Ch2Unknown,"PMMoV","Manual",59,One-Step RT-ddPCR Kit for Probes,1180,,,62.8,55.2,921,17905,3,63,918,17842,0,18826,,,,,,,,0.07,,,0.088,0.052,6.5,,,8.1,5,1,1,2327,4044.3,1527.8,1650.9,"Rare Event Detection Experiment",,,,61,57.1,,,,,,,0.079,0.061,,,7.3,5.8,
"B04",Rare Event Detection,"RED","AA210402S-",Ch2Unknown,"PMMoV","Manual",53.3,One-Step RT-ddPCR Kit for Probes,1066,,,56.7,49.8,898,19393,2,57,896,19336,0,20291,,,,,,,,0.064,,,0.081,0.047,6,,,7.5,4.5,1,1,2327,4064.1,1526.7,1639,"Rare Event Detection Experiment",,,,55,51.5,,,,,,,0.073,0.056,,,6.8,5.3,
"B05",Rare Event Detection,"RED","AA210412S",Ch2Unknown,"PMMoV","Manual",78.7,One-Step RT-ddPCR Kit for Probes,1574,,,83.1,74.4,1281,18507,5,57,1276,18450,0.0629,19788,,,,,,,,0.047,,,0.059,0.035,4.5,,,5.6,3.4,1,1,2327,4008.4,1507.8,1669.7,"Rare Event Detection Experiment",,,,80.9,76.5,,,,,,,0.053,0.041,,,5,3.9,
"B06",Rare Event Detection,"RED","AA210412S",Ch2Unknown,"PMMoV","Manual",80.6,One-Step RT-ddPCR Kit for Probes,1612,,,85.1,76.2,1260,17767,5,45,1255,17722,0.112,19027,,,,,,,,0.038,,,0.049,0.027,3.7,,,4.7,2.7,1,1,2327,3936.1,1465.9,1629.5,"Rare Event Detection Experiment",,,,82.9,78.3,,,,,,,0.044,0.033,,,4.2,3.2,
"B07",Rare Event Detection,"RED","AA210412S-",Ch2Unknown,"PMMoV","Manual",109,One-Step RT-ddPCR Kit for Probes,2180,,,114,104,1694,17416,11,89,1683,17327,0.145,19110,,,,,,,,0.057,,,0.068,0.045,5.3,,,6.4,4.3,1,1,2327,4013.9,1525.7,1746.2,"Rare Event Detection Experiment",,,,111.9,106.6,,,,,,,0.062,0.051,,,5.9,4.8,
"B08",Rare Event Detection,"RED","AA210412S-",Ch2Unknown,"PMMoV","Manual",88.1,One-Step RT-ddPCR Kit for Probes,1762,,,92.7,83.5,1410,18135,4,90,1406,18045,0,19545,,,,,,,,0.064,,,0.078,0.051,6,,,7.2,4.9,1,1,2327,3922.8,1512.7,1686.6,"Rare Event Detection Experiment",,,,90.4,85.7,,,,,,,0.071,0.058,,,6.7,5.4,
"B09",Rare Event Detection,"RED","AA210420S",Ch2Unknown,"PMMoV","Manual",59.1,One-Step RT-ddPCR Kit for Probes,1182,,,63,55.3,900,17463,2,47,898,17416,0,18363,,,,,,,,0.053,,,0.069,0.038,5,,,6.4,3.7,1,1,2327,3922.3,1470.9,1591,"Rare Event Detection Experiment",,,,61.1,57.2,,,,,,,0.061,0.045,,,5.8,4.3,
"B10",Rare Event Detection,"RED","AA210420S",Ch2Unknown,"PMMoV","Manual",58.3,One-Step RT-ddPCR Kit for Probes,1166,,,62,54.7,974,19156,1,53,973,19103,0,20130,,,,,,,,0.054,,,0.069,0.039,5.1,,,6.5,3.8,1,1,2327,4048.4,1540.7,1662,"Rare Event Detection Experiment",,,,60.2,56.5,,,,,,,0.062,0.047,,,5.8,4.5,
"B11",Rare Event Detection,"RED","AA210420S-",Ch2Unknown,"PMMoV","Manual",64.8,One-Step RT-ddPCR Kit for Probes,1296,,,68.7,60.8,1033,18249,1,48,1032,18201,0,19282,,,,,,,,0.046,,,0.06,0.033,4.4,,,5.6,3.2,1,1,2327,4028.9,1556.6,1689.1,"Rare Event Detection Experiment",,,,66.8,62.8,,,,,,,0.053,0.039,,,5,3.8,
"B12",Rare Event Detection,"RED","AA210420S-",Ch2Unknown,"PMMoV","Manual",61.7,One-Step RT-ddPCR Kit for Probes,1234,,,65.4,58,1063,19748,4,67,1059,19681,0.0223,20811,,,,,,,,0.065,,,0.081,0.049,6.1,,,7.5,4.7,1,1,2327,3954.2,1555.1,1677.7,"Rare Event Detection Experiment",,,,63.6,59.8,,,,,,,0.073,0.057,,,6.8,5.4,
"C01",Rare Event Detection,"RED","AA210403S",Ch2Unknown,"PMMoV","Manual",91,One-Step RT-ddPCR Kit for Probes,1820,,,97,86,1222,15119,2,48,1220,15071,0,16341,,,,,,,,0.039,,,0.051,0.028,3.8,,,4.8,2.8,1,1,2327,3932.7,1418.9,1606.9,"Rare Event Detection Experiment",,,,94.1,88.8,,,,,,,0.045,0.034,,,4.3,3.3,
