Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16678,0,0,0,16678,0,16678,,,,,,,,,,,,,,,,,,1,1,4232,0,2701.4,2701.4,"Rare Event Detection Experiment",,,,0.097,0,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","26YC201221A",Ch1Unknown,"BCoV","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.3,3.4,44,13021,1,43,653,12368,0,13065,,,,,,,,0.066,,,0.086,0.046,6.2,,,7.9,4.4,1,1,4232,9355.5,2758.3,2780.5,"Rare Event Detection Experiment",,,,4.6,0,,,,,,,0.076,0.055,,,7.1,5.3,
"C02",Rare Event Detection,"RED","26YC201221A",Ch1Unknown,"BCoV","Manual",3.7,One-Step RT-ddPCR Kit for Probes,74,,,4.8,3.2,51,16357,7,44,829,15528,0.334,16408,,,,,,,,0.06,,,0.076,0.043,5.6,,,7.1,4.1,1,1,4232,9373.4,2701.9,2722.7,"Rare Event Detection Experiment",,,,4.2,0,,,,,,,0.068,0.051,,,6.4,4.9,
"C03",Rare Event Detection,"RED","26YC201221A-",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.3,2.8,49,17505,1,48,792,16713,0,17554,,,,,,,,0.06,,,0.078,0.043,5.7,,,7.3,4.1,1,1,4232,9244.2,2691.2,2709.5,"Rare Event Detection Experiment",,,,3.8,0,,,,,,,0.069,0.052,,,6.5,4.9,
"C04",Rare Event Detection,"RED","26YC201221A-",Ch1Unknown,"BCoV","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.6,63,18137,4,59,849,17288,0.0713,18200,,,,,,,,0.072,,,0.091,0.054,6.7,,,8.4,5.1,1,1,4232,9425,2726.6,2749.8,"Rare Event Detection Experiment",,,,4.6,0,,,,,,,0.082,0.063,,,7.6,5.9,
"C05",Rare Event Detection,"RED","YC210113S",Ch1Unknown,"BCoV","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6.1,4.3,71,17158,4,67,670,16488,0.0872,17229,,,,,,,,0.103,,,0.129,0.078,9.4,,,11.5,7.3,1,1,4232,9221.2,2694.8,2721.7,"Rare Event Detection Experiment",,,,5.5,0,,,,,,,0.116,0.091,,,10.4,8.3,
"C06",Rare Event Detection,"RED","YC210113S",Ch1Unknown,"BCoV","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.5,3.6,46,12955,0,46,535,12420,0,13001,,,,,,,,0.084,,,0.11,0.059,7.8,,,10,5.6,1,1,4232,9313.6,2716.2,2739.5,"Rare Event Detection Experiment",,,,4.8,0,,,,,,,0.097,0.071,,,8.9,6.7,
"C07",Rare Event Detection,"RED","YC210113S-",Ch1Unknown,"BCoV","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.2,3.4,52,15383,2,50,697,14686,0,15435,,,,,,,,0.073,,,0.093,0.052,6.8,,,8.6,5,1,1,4232,9510.2,2818.8,2841.3,"Rare Event Detection Experiment",,,,4.5,0,,,,,,,0.083,0.062,,,7.7,5.9,
"C08",Rare Event Detection,"RED","YC210113S-",Ch1Unknown,"BCoV","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.6,63,17940,3,60,819,17121,0.00848,18003,,,,,,,,0.075,,,0.094,0.056,7,,,8.6,5.3,1,1,4232,9287.2,2683.1,2706.2,"Rare Event Detection Experiment",,,,4.7,0,,,,,,,0.085,0.065,,,7.8,6.1,
"C09",Rare Event Detection,"RED","YC2102222S",Ch1Unknown,"BCoV","Manual",4.3,One-Step RT-ddPCR Kit for Probes,86,,,5.5,3.8,64,17442,3,61,553,16889,0.0674,17506,,,,,,,,0.113,,,0.143,0.084,10.2,,,12.6,7.8,1,1,4232,9289.6,2713.5,2737.6,"Rare Event Detection Experiment",,,,4.9,0,,,,,,,0.128,0.099,,,11.4,9,
"C10",Rare Event Detection,"RED","YC2102222S",Ch1Unknown,"BCoV","Manual",4.7,One-Step RT-ddPCR Kit for Probes,94,,,5.9,4.2,71,17736,1,70,552,17184,0,17807,,,,,,,,0.127,,,0.158,0.095,11.2,,,13.7,8.8,1,1,4232,9311,2728,2754.2,"Rare Event Detection Experiment",,,,5.3,0,,,,,,,0.143,0.111,,,12.5,10,
"C11",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14816,0,0,0,14816,0,14816,,,,,,,,,,,,,,,,,,1,1,4232,0,2806.7,2806.7,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"C12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19761,0,0,1,19760,0,19761,,,,,,,,,,,,,,,,,,1,1,4232,0,2682.7,2682.7,"Rare Event Detection Experiment",,,,0.082,0,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","26YC201222A",Ch1Unknown,"BCoV","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.8,4.8,72,15477,2,70,532,14945,0,15549,,,,,,,,0.133,,,0.166,0.1,11.7,,,14.3,9.2,1,1,4232,9367.8,2746.4,2777.1,"Rare Event Detection Experiment",,,,6.1,0,,,,,,,0.149,0.116,,,13,10.4,
"D02",Rare Event Detection,"RED","26YC201222A",Ch1Unknown,"BCoV","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.7,3.9,62,16314,0,62,529,15785,0,16376,,,,,,,,0.116,,,0.146,0.085,10.4,,,12.8,7.9,1,1,4232,9416.4,2813.7,2838.7,"Rare Event Detection Experiment",,,,5.1,0,,,,,,,0.131,0.1,,,11.6,9.1,
"D03",Rare Event Detection,"RED","26YC201222A-",Ch1Unknown,"BCoV","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5.2,3.5,56,16405,3,53,605,15800,0.0694,16461,,,,,,,,0.091,,,0.115,0.066,8.3,,,10.4,6.2,1,1,4232,9202.1,2730.2,2752.2,"Rare Event Detection Experiment",,,,4.6,0,,,,,,,0.103,0.078,,,9.4,7.2,
"D04",Rare Event Detection,"RED","26YC201222A-",Ch1Unknown,"BCoV","Manual",5,One-Step RT-ddPCR Kit for Probes,100,,,6.1,4.4,82,19362,5,77,730,18632,0.12,19444,,,,,,,,0.11,,,0.135,0.085,9.9,,,11.9,7.8,1,1,4232,9486.7,2829.2,2857.3,"Rare Event Detection Experiment",,,,5.5,0,,,,,,,0.122,0.097,,,10.9,8.8,
"D05",Rare Event Detection,"RED","YC210114S",Ch1Unknown,"BCoV","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,5,3.3,47,14589,2,45,754,13835,0,14636,,,,,,,,0.061,,,0.079,0.043,5.7,,,7.3,4.1,1,1,4232,9389.7,2728.1,2749.5,"Rare Event Detection Experiment",,,,4.4,0,,,,,,,0.07,0.052,,,6.5,4.9,
"D06",Rare Event Detection,"RED","YC210114S",Ch1Unknown,"BCoV","Manual",6.2,One-Step RT-ddPCR Kit for Probes,124,,,7.7,5.6,84,15848,3,81,986,14862,0,15932,,,,,,,,0.082,,,0.101,0.064,7.6,,,9.2,6,1,1,4232,9470.9,2778.8,2814.1,"Rare Event Detection Experiment",,,,6.9,0,,,,,,,0.092,0.073,,,8.4,6.8,
"D07",Rare Event Detection,"RED","YC210114S-",Ch1Unknown,"BCoV","Manual",4.6,One-Step RT-ddPCR Kit for Probes,92,,,5.9,4.1,62,15722,4,58,744,14978,0.0834,15784,,,,,,,,0.081,,,0.102,0.06,7.5,,,9.3,5.7,1,1,4232,9598.8,2837.2,2863.8,"Rare Event Detection Experiment",,,,5.2,0,,,,,,,0.092,0.07,,,8.4,6.6,
"D08",Rare Event Detection,"RED","YC210114S-",Ch1Unknown,"BCoV","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.6,3.8,53,14283,2,51,586,13697,0,14336,,,,,,,,0.088,,,0.113,0.063,8.1,,,10.2,6,1,1,4232,9468.3,2807.7,2832.3,"Rare Event Detection Experiment",,,,5,0,,,,,,,0.101,0.076,,,9.2,7.1,
"D09",Rare Event Detection,"RED","YC2102222S-",Ch1Unknown,"BCoV","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.4,3.7,61,17045,1,60,492,16553,0,17106,,,,,,,,0.122,,,0.155,0.09,10.9,,,13.5,8.3,1,1,4232,9514.9,2759.8,2783.9,"Rare Event Detection Experiment",,,,4.8,0,,,,,,,0.139,0.106,,,12.2,9.6,
"D10",Rare Event Detection,"RED","YC2102222S-",Ch1Unknown,"BCoV","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.3,3.6,57,16229,3,54,461,15768,0.103,16286,,,,,,,,0.121,,,0.155,0.088,10.8,,,13.5,8.2,1,1,4232,9478.4,2740.9,2764.5,"Rare Event Detection Experiment",,,,4.7,0,,,,,,,0.138,0.104,,,12.2,9.5,
"D11",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17637,0,0,1,17636,0,17637,,,,,,,,,,,,,,,,,,1,1,4232,0,2837.1,2837.1,"Rare Event Detection Experiment",,,,0.091,0,,,,,,,,,,,,,
"D12",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.28,0.02,1,20377,1,0,1,20376,0.0577,20378,,,,,,,,,,,,,,,,,,1,1,4232,6321.1,2677.4,2677.5,"Rare Event Detection Experiment",,,,0.14,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","26YC201223A",Ch1Unknown,"BCoV","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,4.8,3.3,61,18859,5,56,1089,17770,0.0975,18920,,,,,,,,0.054,,,0.068,0.04,5.1,,,6.4,3.9,1,1,4232,9549.9,2756.5,2778.4,"Rare Event Detection Experiment",,,,4.3,0,,,,,,,0.061,0.047,,,5.8,4.5,
"E02",Rare Event Detection,"RED","26YC201223A",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4,2.7,53,20409,2,51,1169,19240,0,20462,,,,,,,,0.044,,,0.056,0.032,4.2,,,5.3,3.1,1,1,4232,9228.6,2721.6,2738.5,"Rare Event Detection Experiment",,,,3.5,0,,,,,,,0.05,0.038,,,4.8,3.6,
"E03",Rare Event Detection,"RED","26YC201223A-",Ch1Unknown,"BCoV","Manual",5.4,One-Step RT-ddPCR Kit for Probes,108,,,6.7,4.8,70,15289,4,66,1056,14233,0,15359,,,,,,,,0.064,,,0.079,0.048,6,,,7.4,4.6,1,1,4232,9350.7,2742.7,2772.9,"Rare Event Detection Experiment",,,,6,0,,,,,,,0.072,0.056,,,6.7,5.3,
"E04",Rare Event Detection,"RED","26YC201223A-",Ch1Unknown,"BCoV","Manual",4.6,One-Step RT-ddPCR Kit for Probes,92,,,5.9,4,57,14502,5,52,1050,13452,0.0761,14559,,,,,,,,0.052,,,0.066,0.038,5,,,6.2,3.7,1,1,4232,9456,2745.9,2772.2,"Rare Event Detection Experiment",,,,5.3,0,,,,,,,0.059,0.045,,,5.6,4.3,
"E05",Rare Event Detection,"RED","YC210128S",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.1,2.7,48,18191,1,47,418,17773,0,18239,,,,,,,,0.113,,,0.147,0.079,10.2,,,12.9,7.4,1,1,4232,9404.7,2733.5,2751.1,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.131,0.096,,,11.6,8.8,
"E06",Rare Event Detection,"RED","YC210128S",Ch1Unknown,"BCoV","Manual",3.1,One-Step RT-ddPCR Kit for Probes,62,,,4.2,2.7,43,16116,0,43,419,15697,0,16159,,,,,,,,0.101,,,0.133,0.069,9.2,,,11.8,6.6,1,1,4232,9397.1,2770.3,2788,"Rare Event Detection Experiment",,,,3.6,0,,,,,,,0.118,0.085,,,10.5,7.9,
"E07",Rare Event Detection,"RED","YC210128S-",Ch1Unknown,"BCoV","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.8,2.3,37,15726,1,36,388,15338,0.00667,15763,,,,,,,,0.094,,,0.126,0.062,8.6,,,11.3,5.9,1,1,4232,9362.8,2811.1,2826.5,"Rare Event Detection Experiment",,,,3.2,0,,,,,,,0.11,0.078,,,9.9,7.2,
"E08",Rare Event Detection,"RED","YC210128S-",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.3,2.8,52,18644,0,52,374,18270,0,18696,,,,,,,,0.138,,,0.178,0.098,12.1,,,15.2,9,1,1,4232,9277.4,2738.4,2756.6,"Rare Event Detection Experiment",,,,3.8,0,,,,,,,0.158,0.117,,,13.7,10.5,
"E09",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"BCoV","Manual",8.8,One-Step RT-ddPCR Kit for Probes,176,,,10.4,8,117,15568,117,0,15568,0,0,15685,,,,,,,,,,,,,,,,,,1,1,4232,8810.4,2721.5,2766.9,"Rare Event Detection Experiment",,,,9.6,0,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",7.2,One-Step RT-ddPCR Kit for Probes,144,,,8.6,6.5,107,17442,107,0,17442,0,0,17549,,,,,,,,,,,,,,,,,,1,1,4232,8448.7,2706,2741,"Rare Event Detection Experiment",,,,7.9,0,,,,,,,,,,,,,
"E11",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",3800,One-Step RT-ddPCR Kit for Probes,76000,,,3900,3760,16507,677,0,16507,0,677,0,17184,,,,,,,,,,,,,,,,,,1,1,4232,9990.8,2800.3,9707.5,"Rare Event Detection Experiment",,,,3800,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","26YC201228A",Ch1Unknown,"BCoV","Manual",5.2,One-Step RT-ddPCR Kit for Probes,104,,,6.5,4.6,75,16939,8,67,870,16069,0.302,17014,,,,,,,,0.083,,,0.103,0.064,7.7,,,9.4,6,1,1,4232,9408.8,2735,2764.4,"Rare Event Detection Experiment",,,,5.8,0,,,,,,,0.093,0.073,,,8.5,6.8,
"F02",Rare Event Detection,"RED","26YC201228A",Ch1Unknown,"BCoV","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.7,4,65,16866,4,61,852,16014,0.0524,16931,,,,,,,,0.074,,,0.093,0.055,6.9,,,8.5,5.3,1,1,4232,9480.5,2758.5,2784.3,"Rare Event Detection Experiment",,,,5.1,0,,,,,,,0.084,0.065,,,7.7,6.1,
"F03",Rare Event Detection,"RED","26YC201228A-",Ch1Unknown,"BCoV","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,6.1,4.2,62,15269,6,56,738,14531,0.242,15331,,,,,,,,0.081,,,0.103,0.06,7.5,,,9.3,5.7,1,1,4232,9444.6,2797.7,2824.6,"Rare Event Detection Experiment",,,,5.4,0,,,,,,,0.092,0.071,,,8.5,6.6,
"F04",Rare Event Detection,"RED","26YC201228A-",Ch1Unknown,"BCoV","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,5.9,4.3,80,19721,7,73,980,18741,0.189,19801,,,,,,,,0.079,,,0.097,0.061,7.3,,,8.9,5.8,1,1,4232,9433.6,2793.3,2820.1,"Rare Event Detection Experiment",,,,5.3,0,,,,,,,0.088,0.07,,,8.1,6.5,
"F05",Rare Event Detection,"RED","YC210129S",Ch1Unknown,"BCoV","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,4.9,3.4,61,18630,4,57,683,17947,0.115,18691,,,,,,,,0.087,,,0.11,0.064,8,,,10,6.1,1,1,4232,9180.6,2761.4,2782.3,"Rare Event Detection Experiment",,,,4.4,0,,,,,,,0.099,0.076,,,9,7,
"F06",Rare Event Detection,"RED","YC210129S",Ch1Unknown,"BCoV","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.8,3.1,44,14331,5,39,529,13802,0.287,14375,,,,,,,,0.081,,,0.106,0.056,7.5,,,9.6,5.3,1,1,4232,9548,2799.3,2820,"Rare Event Detection Experiment",,,,4.2,0,,,,,,,0.094,0.068,,,8.6,6.4,
