Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G08",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",1.24,One-Step RT-ddPCR Kit for Probes,24.8,,,1.82,1,23,21826,1,22,89,21737,0.049,21849,,,,,,,,,,,,,,,,,,1,1,3594,7646,2120.1,2126,"Rare Event Detection Experiment",,,,1.5,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","AA210428S",Ch1Unknown,"BCoV","Manual",5.2,One-Step RT-ddPCR Kit for Probes,104,,,6.4,4.7,86,19316,5,81,1319,17997,0,19402,,,,,,,,0.063,,,0.077,0.049,5.9,,,7.1,4.7,1,1,3594,7838.4,2115.8,2141.2,"Rare Event Detection Experiment",,,,5.8,0,,,,,,,0.07,0.056,,,6.5,5.3,
"H02",Rare Event Detection,"RED","AA210428S",Ch1Unknown,"BCoV","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,6.1,4.3,72,17450,7,65,1216,16234,0.143,17522,,,,,,,,0.057,,,0.07,0.043,5.4,,,6.6,4.2,1,1,3594,7885.2,2129.8,2153.5,"Rare Event Detection Experiment",,,,5.4,0,,,,,,,0.064,0.05,,,6,4.8,
"H03",Rare Event Detection,"RED","AA210428S-",Ch1Unknown,"BCoV","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.6,59,17038,2,57,1281,15757,0,17097,,,,,,,,0.044,,,0.056,0.033,4.2,,,5.3,3.2,1,1,3594,7775.2,2092,2111.7,"Rare Event Detection Experiment",,,,4.6,0,,,,,,,0.05,0.038,,,4.8,3.7,
"H04",Rare Event Detection,"RED","AA210428S-",Ch1Unknown,"BCoV","Manual",5.9,One-Step RT-ddPCR Kit for Probes,118,,,7.2,5.3,96,19029,3,93,1382,17647,0,19125,,,,,,,,0.067,,,0.081,0.053,6.3,,,7.5,5.1,1,1,3594,7964.2,2099.9,2129.3,"Rare Event Detection Experiment",,,,6.5,0,,,,,,,0.074,0.06,,,6.9,5.7,
"H05",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"BCoV","Manual",9,One-Step RT-ddPCR Kit for Probes,180,,,10.4,8.3,161,21019,161,0,21018,1,8.98,21180,,,,,,,,,,,,,,,,,,1,1,3594,8475,2082.2,2130.7,"Rare Event Detection Experiment",,,,9.7,0,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","BCoV 3",Ch1Positive Control,"BCoV","Manual",9.5,One-Step RT-ddPCR Kit for Probes,190,,,10.9,8.7,169,20941,0,169,72,20869,0,21110,,,,,,,,,,,,,,,,,,1,1,3594,7982.1,2111.7,2158.7,"Rare Event Detection Experiment",,,,10,0,,,,,,,,,,,,,
"H07",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0.02,1,17358,0,1,54,17304,0,17359,,,,,,,,,,,,,,,,,,1,1,3594,8537.3,2138.3,2138.6,"Rare Event Detection Experiment",,,,0.17,0,,,,,,,,,,,,,
"H08",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.4,1.4,28,19172,0,28,80,19092,0,19200,,,,,,,,,,,,,,,,,,1,1,3594,7739.1,2037.2,2045.5,"Rare Event Detection Experiment",,,,2.1,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA210421S",Ch2Unknown,"PMMov","Manual",55.4,One-Step RT-ddPCR Kit for Probes,1108,,,59.1,51.8,876,18153,2,54,874,18099,0,19029,,,,,,,,0.063,,,0.08,0.046,5.9,,,7.4,4.4,1,1,1966,2666.7,1482.6,1537.1,"Rare Event Detection Experiment",,,,57.3,53.6,,,,,,,0.071,0.054,,,6.6,5.1,
"A02",Rare Event Detection,"RED","AA210421S",Ch2Unknown,"PMMov","Manual",57.1,One-Step RT-ddPCR Kit for Probes,1142,,,61.3,52.9,709,14269,3,52,706,14217,0.0328,14978,,,,,,,,0.076,,,0.097,0.055,7.1,,,8.9,5.2,1,1,1966,2714,1504.2,1561.5,"Rare Event Detection Experiment",,,,59.2,54.9,,,,,,,0.086,0.065,,,8,6.1,
"A03",Rare Event Detection,"RED","AA210421S-",Ch2Unknown,"PMMov","Manual",57.5,One-Step RT-ddPCR Kit for Probes,1150,,,61.2,53.8,924,18452,2,77,922,18375,0,19376,,,,,,,,0.084,,,0.103,0.064,7.7,,,9.4,6.1,1,1,1966,2735.4,1539.6,1596.6,"Rare Event Detection Experiment",,,,59.4,55.6,,,,,,,0.093,0.074,,,8.5,6.9,
"A04",Rare Event Detection,"RED","AA210421S-",Ch2Unknown,"PMMov","Manual",55.8,One-Step RT-ddPCR Kit for Probes,1116,,,59.5,52.1,880,18119,3,88,877,18031,0,18999,,,,,,,,0.101,,,0.123,0.079,9.2,,,11,7.4,1,1,1966,2691.1,1490.4,1546,"Rare Event Detection Experiment",,,,57.7,53.9,,,,,,,0.112,0.09,,,10.1,8.3,
"A05",Rare Event Detection,"RED","AA210429S",Ch2Unknown,"PMMov","Manual",106.1,One-Step RT-ddPCR Kit for Probes,2122,,,111,101.3,1812,19194,8,85,1804,19109,0,21006,,,,,,,,0.049,,,0.059,0.039,4.7,,,5.6,3.8,1,1,1966,2697.8,1553.8,1652.5,"Rare Event Detection Experiment",,,,108.6,103.6,,,,,,,0.054,0.044,,,5.16,4.21,
"A06",Rare Event Detection,"RED","AA210429S",Ch2Unknown,"PMMov","Manual",98.8,One-Step RT-ddPCR Kit for Probes,1976,,,103.7,93.9,1566,17877,4,63,1562,17814,0,19443,,,,,,,,0.041,,,0.051,0.031,3.9,,,4.9,3,1,1,1966,2766.9,1518.5,1619.1,"Rare Event Detection Experiment",,,,101.3,96.3,,,,,,,0.046,0.036,,,4.42,3.48,
"A07",Rare Event Detection,"RED","AA210429S-",Ch2Unknown,"PMMov","Manual",103,One-Step RT-ddPCR Kit for Probes,2060,,,108,98,1601,17459,5,64,1596,17395,0,19060,,,,,,,,0.041,,,0.051,0.031,4,,,4.9,3,1,1,1966,2782.6,1509.3,1616.3,"Rare Event Detection Experiment",,,,105.8,100.6,,,,,,,0.046,0.036,,,4.44,3.5,
"A08",Rare Event Detection,"RED","AA210429S-",Ch2Unknown,"PMMov","Manual",94,One-Step RT-ddPCR Kit for Probes,1880,,,98.5,89.4,1626,19556,8,63,1618,19493,0.154,21182,,,,,,,,0.042,,,0.052,0.032,4,,,5,3.1,1,1,1966,2682,1510.2,1600.2,"Rare Event Detection Experiment",,,,96.3,91.6,,,,,,,0.047,0.037,,,4.5,3.57,
"A09",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMov","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.5,3.4,71,19058,0,6,71,19052,0,19129,,,,,,,,,,,,,,,,,,1,1,1966,2790.5,1513.8,1518.5,"Rare Event Detection Experiment",,,,4.9,3.9,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","AA210422S",Ch2Unknown,"PMMov","Manual",61.6,One-Step RT-ddPCR Kit for Probes,1232,,,65.8,57.4,813,15125,3,51,810,15074,0.0192,15938,,,,,,,,0.065,,,0.083,0.047,6.1,,,7.7,4.5,1,1,1966,2764.1,1536.7,1599.3,"Rare Event Detection Experiment",,,,63.8,59.4,,,,,,,0.074,0.056,,,6.9,5.3,
"B02",Rare Event Detection,"RED","AA210422S",Ch2Unknown,"PMMov","Manual",61.7,One-Step RT-ddPCR Kit for Probes,1234,,,66,57.4,785,14582,3,37,782,14545,0.0774,15367,,,,,,,,0.05,,,0.066,0.034,4.7,,,6.2,3.3,1,1,1966,2918.1,1536.4,1607,"Rare Event Detection Experiment",,,,63.9,59.5,,,,,,,0.058,0.042,,,5.5,4,
"B03",Rare Event Detection,"RED","AA210422S-",Ch2Unknown,"PMMov","Manual",66.1,One-Step RT-ddPCR Kit for Probes,1322,,,70,62.3,1136,19651,7,52,1129,19599,0.227,20787,,,,,,,,0.051,,,0.064,0.037,4.8,,,6,3.6,1,1,1966,2959.1,1547.2,1624.4,"Rare Event Detection Experiment",,,,68.1,64.2,,,,,,,0.057,0.044,,,5.4,4.2,
"B04",Rare Event Detection,"RED","AA210422S-",Ch2Unknown,"PMMov","Manual",60.3,One-Step RT-ddPCR Kit for Probes,1206,,,64.2,56.5,946,17981,7,65,939,17916,0.223,18927,,,,,,,,0.074,,,0.092,0.056,6.9,,,8.5,5.4,1,1,1966,2878,1530.6,1598,"Rare Event Detection Experiment",,,,62.3,58.4,,,,,,,0.083,0.065,,,7.7,6.1,
"B05",Rare Event Detection,"RED","AA210430S",Ch2Unknown,"PMMov","Manual",71.4,One-Step RT-ddPCR Kit for Probes,1428,,,75.4,67.4,1246,19912,2,71,1244,19841,0,21158,,,,,,,,0.057,,,0.07,0.043,5.4,,,6.6,4.2,1,1,1966,2879.4,1537.8,1616.8,"Rare Event Detection Experiment",,,,73.4,69.4,,,,,,,0.064,0.05,,,6,4.8,
"B06",Rare Event Detection,"RED","AA210430S",Ch2Unknown,"PMMov","Manual",72.6,One-Step RT-ddPCR Kit for Probes,1452,,,77,68.2,1054,16562,5,55,1049,16507,0.101,17616,,,,,,,,0.055,,,0.07,0.041,5.2,,,6.5,3.9,1,1,1966,2893.2,1535.2,1616.5,"Rare Event Detection Experiment",,,,74.8,70.4,,,,,,,0.063,0.048,,,5.9,4.6,
"B07",Rare Event Detection,"RED","AA210430S-",Ch2Unknown,"PMMov","Manual",71.9,One-Step RT-ddPCR Kit for Probes,1438,,,76.2,67.5,1054,16736,4,55,1050,16681,0.0356,17790,,,,,,,,0.054,,,0.069,0.04,5.2,,,6.4,3.9,1,1,1966,2948.4,1558.4,1640.7,"Rare Event Detection Experiment",,,,74.1,69.6,,,,,,,0.062,0.047,,,5.8,4.5,
"B08",Rare Event Detection,"RED","AA210430S-",Ch2Unknown,"PMMov","Manual",68.5,One-Step RT-ddPCR Kit for Probes,1370,,,72.4,64.7,1226,20441,2,74,1224,20367,0,21667,,,,,,,,0.06,,,0.074,0.046,5.7,,,6.9,4.4,1,1,1966,2791.4,1546.3,1616.8,"Rare Event Detection Experiment",,,,70.5,66.6,,,,,,,0.067,0.053,,,6.3,5.1,
"B09",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMov","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.2,2.5,56,20059,0,8,56,20051,0,20115,,,,,,,,,,,,,,,,,,1,1,1966,2924.6,1476,1480,"Rare Event Detection Experiment",,,,3.74,2.86,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","AA210423S",Ch2Unknown,"PMMov","Manual",114,One-Step RT-ddPCR Kit for Probes,2280,,,120,109,1730,16958,6,74,1724,16884,0,18688,,,,,,,,0.044,,,0.054,0.034,4.2,,,5.1,3.3,1,1,1966,2988.6,1466.8,1607.7,"Rare Event Detection Experiment",,,,117,111.5,,,,,,,0.049,0.039,,,4.69,3.77,
"C02",Rare Event Detection,"RED","AA210423S",Ch2Unknown,"PMMov","Manual",83,One-Step RT-ddPCR Kit for Probes,1660,,,90,76,542,7381,1,23,541,7358,0,7923,,,,,,,,0.043,,,0.06,0.025,4.1,,,5.7,2.5,1,1,1629,2497.7,1201.1,1289.8,"Rare Event Detection Experiment",,,,87,79.8,,,,,,,0.052,0.034,,,4.9,3.3,
"C03",Rare Event Detection,"RED","AA210423S-",Ch2Unknown,"PMMov","Manual",100,One-Step RT-ddPCR Kit for Probes,2000,,,105,95,1472,16530,6,48,1466,16482,0.113,18002,,,,,,,,0.035,,,0.045,0.026,3.4,,,4.3,2.5,1,1,1966,3093.7,1551.4,1677.5,"Rare Event Detection Experiment",,,,103,97.7,,,,,,,0.0401,0.0303,,,3.86,2.95,
"C04",Rare Event Detection,"RED","AA210423S-",Ch2Unknown,"PMMov","Manual",98.8,One-Step RT-ddPCR Kit for Probes,1976,,,103.5,94,1670,19067,7,75,1663,18992,0.0246,20737,,,,,,,,0.047,,,0.058,0.037,4.5,,,5.5,3.5,1,1,1966,3043.9,1487.4,1612.8,"Rare Event Detection Experiment",,,,101.2,96.4,,,,,,,0.053,0.042,,,4.99,4.02,
"C05",Rare Event Detection,"RED","AA210501S",Ch2Unknown,"PMMov","Manual",91.7,One-Step RT-ddPCR Kit for Probes,1834,,,96.5,86.9,1419,17503,9,82,1410,17421,0.147,18922,,,,,,,,0.062,,,0.075,0.049,5.8,,,7,4.7,1,1,1966,2939.4,1506.9,1614.3,"Rare Event Detection Experiment",,,,94.1,89.3,,,,,,,0.069,0.055,,,6.4,5.2,
"C06",Rare Event Detection,"RED","AA210501S",Ch2Unknown,"PMMov","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16608,0,3,0,16605,0,16608,,,,,,,,,,,,,,,,,,1,1,3348,0,2089.8,2089.8,"Rare Event Detection Experiment",,,,0.097,0,,,,,,,,,,,,,
"C07",Rare Event Detection,"RED","AA210501S-",Ch2Unknown,"PMMov","Manual",94,One-Step RT-ddPCR Kit for Probes,1880,,,99,89,1260,15129,5,59,1255,15070,0.00622,16389,,,,,,,,0.049,,,0.061,0.037,4.7,,,5.8,3.5,1,1,1966,3046.3,1565,1678.9,"Rare Event Detection Experiment",,,,96.8,91.5,,,,,,,0.055,0.043,,,5.2,4.1,
"C08",Rare Event Detection,"RED","AA210501S-",Ch2Unknown,"PMMov","Manual",85,One-Step RT-ddPCR Kit for Probes,1700,,,89.4,80.6,1428,19062,6,62,1422,19000,0.0781,20490,,,,,,,,0.046,,,0.057,0.035,4.4,,,5.4,3.4,1,1,1966,2932.4,1527.4,1625.3,"Rare Event Detection Experiment",,,,87.2,82.7,,,,,,,0.052,0.04,,,4.9,3.9,
"C09",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMov","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,2.7,62,20560,0,11,62,20549,0,20622,,,,,,,,,,,,,,,,,,1,1,1966,3217.6,1535.2,1540.2,"Rare Event Detection Experiment",,,,4.01,3.11,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","AA210424S",Ch2Unknown,"PMMov","Manual",100,One-Step RT-ddPCR Kit for Probes,2000,,,106,94,1074,12092,4,41,1070,12051,0.0321,13166,,,,,,,,0.04,,,0.052,0.028,3.9,,,5,2.8,1,1,1966,2907.1,1540.4,1651.9,"Rare Event Detection Experiment",,,,103.2,97.1,,,,,,,0.046,0.034,,,4.4,3.3,
"D02",Rare Event Detection,"RED","AA210424S",Ch2Unknown,"PMMov","Manual",102,One-Step RT-ddPCR Kit for Probes,2040,,,108,96,1268,14002,8,50,1260,13952,0.268,15270,,,,,,,,0.044,,,0.056,0.032,4.2,,,5.3,3.1,1,1,1966,3085.8,1555,1682.1,"Rare Event Detection Experiment",,,,104.9,99.1,,,,,,,0.05,0.038,,,4.7,3.7,
"D03",Rare Event Detection,"RED","AA210424S-",Ch2Unknown,"PMMov","Manual",119,One-Step RT-ddPCR Kit for Probes,2380,,,125,114,1659,15545,7,64,1652,15481,0.0117,17204,,,,,,,,0.041,,,0.051,0.031,3.9,,,4.8,3,1,1,1966,3137,1567,1718.4,"Rare Event Detection Experiment",,,,122.2,116.4,,,,,,,0.0457,0.0358,,,4.37,3.46,
"D04",Rare Event Detection,"RED","AA210424S-",Ch2Unknown,"PMMov","Manual",109,One-Step RT-ddPCR Kit for Probes,2180,,,114,103,1550,16037,10,55,1540,15982,0.314,17587,,,,,,,,0.04,,,0.05,0.03,3.9,,,4.8,2.9,1,1,1966,2988.9,1564.2,1689.8,"Rare Event Detection Experiment",,,,111.3,105.8,,,,,,,0.045,0.035,,,4.33,3.39,
"D05",Rare Event Detection,"RED","AA210502S",Ch2Unknown,"PMMov","Manual",65.1,One-Step RT-ddPCR Kit for Probes,1302,,,69.5,60.7,851,14955,1,46,850,14909,0,15806,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.5,3.7,1,1,1966,3062,1546.2,1627.8,"Rare Event Detection Experiment",,,,67.3,62.9,,,,,,,0.062,0.046,,,5.8,4.4,
"D06",Rare Event Detection,"RED","AA210502S",Ch2Unknown,"PMMov","Manual",118,One-Step RT-ddPCR Kit for Probes,2360,,,123,113,1972,18663,10,86,1962,18577,0.0523,20635,,,,,,,,0.046,,,0.056,0.037,4.4,,,5.3,3.6,1,1,1966,3117.2,1211.6,1393.7,"Rare Event Detection Experiment",,,,120.8,115.5,,,,,,,0.0513,0.0416,,,4.88,3.99,
"D07",Rare Event Detection,"RED","AA210502S-",Ch2Unknown,"PMMov","Manual",59.6,One-Step RT-ddPCR Kit for Probes,1192,,,63.5,55.7,891,17146,5,67,886,17079,0.0994,18037,,,,,,,,0.079,,,0.098,0.06,7.3,,,9,5.7,1,1,1966,3155.6,1567.8,1646.3,"Rare Event Detection Experiment",,,,61.6,57.6,,,,,,,0.089,0.069,,,8.1,6.5,
"D08",Rare Event Detection,"RED","AA210502S-",Ch2Unknown,"PMMov","Manual",61.9,One-Step RT-ddPCR Kit for Probes,1238,,,65.6,58.2,1074,19886,3,69,1071,19817,0,20960,,,,,,,,0.065,,,0.081,0.05,6.1,,,7.5,4.8,1,1,1966,3047.2,1549.2,1625.9,"Rare Event Detection Experiment",,,,63.8,60,,,,,,,0.073,0.057,,,6.8,5.4,
"D09",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMov","Manual",4,One-Step RT-ddPCR Kit for Probes,80,,,5,3.1,69,20413,0,15,69,20398,0,20482,,,,,,,,,,,,,,,,,,1,1,1966,3157.4,1539.5,1544.9,"Rare Event Detection Experiment",,,,4.47,3.51,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","AA210425S",Ch2Unknown,"PMMov","Manual",156,One-Step RT-ddPCR Kit for Probes,3120,,,162,149,2272,16038,13,95,2259,15943,0,18310,,,,,,,,0.045,,,0.053,0.036,4.3,,,5.1,3.5,1,1,1966,3097.7,1489.4,1689,"Rare Event Detection Experiment",,,,159.1,152.6,,,,,,,0.0491,0.0403,,,4.68,3.87,
"E02",Rare Event Detection,"RED","AA210425S",Ch2Unknown,"PMMov","Manual",153,One-Step RT-ddPCR Kit for Probes,3060,,,160,146,1795,12892,12,70,1783,12822,0.182,14687,,,,,,,,0.043,,,0.053,0.033,4.1,,,5,3.2,1,1,1966,3167.9,1512,1714.3,"Rare Event Detection Experiment",,,,157,149.7,,,,,,,0.0478,0.0381,,,4.56,3.67,
"E03",Rare Event Detection,"RED","AA210425S-",Ch2Unknown,"PMMov","Manual",148,One-Step RT-ddPCR Kit for Probes,2960,,,154,141,2285,17106,15,101,2270,17005,0.0921,19391,,,,,,,,0.048,,,0.057,0.039,4.6,,,5.4,3.8,1,1,1966,3164.2,1531.6,1724,"Rare Event Detection Experiment",,,,150.6,144.4,,,,,,,0.0524,0.0433,,,4.98,4.15,
"E04",Rare Event Detection,"RED","AA210425S-",Ch2Unknown,"PMMov","Manual",152,One-Step RT-ddPCR Kit for Probes,3040,,,159,145,1990,14438,8,104,1982,14334,0,16428,,,,,,,,0.053,,,0.063,0.043,5,,,5.9,4.1,1,1,1966,3098.2,1514.5,1706.3,"Rare Event Detection Experiment",,,,155.3,148.5,,,,,,,0.058,0.048,,,5.5,4.57,
"E05",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMov","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,20976,0,114,0,20862,0,0,20976,,,,,,,,,,,,,,,,,,1,1,1966,4167.1,0,4167.1,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"E06",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMov","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,19541,0,171,0,19370,0,0,19541,,,,,,,,,,,,,,,,,,1,1,1966,4228.4,0,4228.4,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"E07",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMov","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.8,2.7,47,15140,1,4,46,15136,0.0765,15187,,,,,,,,,,,,,,,,,,1,1,1966,3120,1544.2,1549.1,"Rare Event Detection Experiment",,,,4.2,3.1,,,,,,,,,,,,,
"E08",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMov","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6.1,3.8,67,16134,1,8,66,16126,0.0702,16201,,,,,,,,,,,,,,,,,,1,1,1966,3097.2,1502.8,1509.4,"Rare Event Detection Experiment",,,,5.5,4.3,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210426S",Ch2Unknown,"PMMov","Manual",92.5,One-Step RT-ddPCR Kit for Probes,1850,,,97.3,87.8,1456,17790,9,79,1447,17711,0.156,19246,,,,,,,,0.058,,,0.071,0.046,5.5,,,6.6,4.4,1,1,1966,3025.4,1545.7,1657.6,"Rare Event Detection Experiment",,,,95,90.1,,,,,,,0.065,0.052,,,6.1,4.9,
"F02",Rare Event Detection,"RED","AA210426S",Ch2Unknown,"PMMov","Manual",93,One-Step RT-ddPCR Kit for Probes,1860,,,99,87,1058,12873,3,53,1055,12820,0,13931,,,,,,,,0.051,,,0.065,0.037,4.9,,,6.1,3.6,1,1,1966,3080,1567.3,1682.2,"Rare Event Detection Experiment",,,,95.8,90.1,,,,,,,0.058,0.044,,,5.5,4.2,
"F03",Rare Event Detection,"RED","AA210426S-",Ch2Unknown,"PMMov","Manual",87.5,One-Step RT-ddPCR Kit for Probes,1750,,,92,83.1,1497,19383,7,90,1490,19293,0.00278,20880,,,,,,,,0.063,,,0.075,0.05,5.9,,,7,4.7,1,1,1966,3148.2,1528.4,1644.5,"Rare Event Detection Experiment",,,,89.8,85.3,,,,,,,0.069,0.056,,,6.5,5.3,
"F04",Rare Event Detection,"RED","AA210426S-",Ch2Unknown,"PMMov","Manual",90.2,One-Step RT-ddPCR Kit for Probes,1804,,,95,85.4,1364,17124,8,71,1356,17053,0.15,18488,,,,,,,,0.056,,,0.069,0.043,5.3,,,6.4,4.1,1,1,1966,3085.5,1536,1650.3,"Rare Event Detection Experiment",,,,92.6,87.7,,,,,,,0.062,0.049,,,5.9,4.7,
"F05",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMov","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,20964,0,114,0,20850,0,0,20964,,,,,,,,,,,,,,,,,,1,1,1966,4123.5,0,4123.5,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMov","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,18277,0,159,0,18118,0,0,18277,,,,,,,,,,,,,,,,,,1,1,1966,4208.7,0,4208.7,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F07",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMov","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.2,2.3,42,15568,0,4,42,15564,0,15610,,,,,,,,,,,,,,,,,,1,1,1966,3117.8,1542.7,1546.9,"Rare Event Detection Experiment",,,,3.68,2.71,,,,,,,,,,,,,
"F08",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMov","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5,3,59,17894,0,12,59,17882,0,17953,,,,,,,,,,,,,,,,,,1,1,1966,3017.5,1531.1,1536,"Rare Event Detection Experiment",,,,4.4,3.4,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210427S",Ch2Unknown,"PMMov","Manual",88,One-Step RT-ddPCR Kit for Probes,1760,,,92.7,83.3,1360,17510,3,61,1357,17449,0,18870,,,,,,,,0.045,,,0.057,0.034,4.3,,,5.4,3.3,1,1,1966,3049.4,1479.4,1592.6,"Rare Event Detection Experiment",,,,90.4,85.6,,,,,,,0.051,0.04,,,4.9,3.8,
"G02",Rare Event Detection,"RED","AA210427S",Ch2Unknown,"PMMov","Manual",81.1,One-Step RT-ddPCR Kit for Probes,1622,,,86,76.2,1041,14591,5,48,1036,14543,0.119,15632,,,,,,,,0.049,,,0.063,0.036,4.7,,,5.9,3.5,1,1,1966,3014.9,1540.2,1638.4,"Rare Event Detection Experiment",,,,83.6,78.6,,,,,,,0.056,0.042,,,5.3,4.1,
"G03",Rare Event Detection,"RED","AA210427S-",Ch2Unknown,"PMMov","Manual",122,One-Step RT-ddPCR Kit for Probes,2440,,,129,116,1552,14145,5,48,1547,14097,0,15697,,,,,,,,0.032,,,0.041,0.024,3.1,,,4,2.3,1,1,1966,3140.2,1493.4,1656.2,"Rare Event Detection Experiment",,,,125.6,119.4,,,,,,,0.037,0.028,,,3.57,2.72,
"G04",Rare Event Detection,"RED","AA210427S-",Ch2Unknown,"PMMov","Manual",82.2,One-Step RT-ddPCR Kit for Probes,1644,,,86.7,77.7,1265,17480,5,60,1260,17420,0.0414,18745,,,,,,,,0.05,,,0.062,0.037,4.7,,,5.9,3.6,1,1,1966,2996.5,1539.7,1638.1,"Rare Event Detection Experiment",,,,84.5,79.9,,,,,,,0.056,0.043,,,5.3,4.2,
"G05",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMov","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,17844,0,127,0,17717,0,0,17844,,,,,,,,,,,,,,,,,,1,1,1966,4068.8,0,4068.8,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","BCoV 3",Ch2Negative Control,"PMMov","Manual",4.6,One-Step RT-ddPCR Kit for Probes,92,,,5.7,3.7,77,19530,1,160,76,19370,0.0223,19607,,,,,,,,,,,,,,,,,,1,1,1966,3230.8,1520,1526.7,"Rare Event Detection Experiment",,,,5.2,4.1,,,,,,,,,,,,,
"G07",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"PMMov","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.5,2.6,54,18126,0,4,54,18122,0,18180,,,,,,,,,,,,,,,,,,1,1,1966,2988.9,1529.4,1533.7,"Rare Event Detection Experiment",,,,4,3.05,,,,,,,,,,,,,
"G08",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMov","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,5.9,3.9,90,21759,1,22,89,21737,0.049,21849,,,,,,,,,,,,,,,,,,1,1,1966,2978,1506.5,1512.5,"Rare Event Detection Experiment",,,,5.4,4.4,,,,,,,,,,,,,
