Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"D05",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18323,0,16457,0,1866,0,18323,,,,,,,,,,,,,,,,,,1,1,2352,0,1629.2,1629.2,"Rare Event Detection Experiment",,,,0.088,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC210211S",Ch2Unknown,"PMMoV","Manual",58.4,One-Step RT-ddPCR Kit for Probes,1168,,,62.6,54.3,771,15137,3,34,768,15103,0.094,15908,,,,,,,,0.047,,,0.062,0.031,4.5,,,5.9,3.1,1,1,2352,3217,1731.6,1803.6,"Rare Event Detection Experiment",,,,60.6,56.3,,,,,,,0.055,0.039,,,5.2,3.8,
"E02",Rare Event Detection,"RED","YC210211S",Ch2Unknown,"PMMoV","Manual",57.1,One-Step RT-ddPCR Kit for Probes,1142,,,61,53.3,851,17108,1,27,850,17081,0,17959,,,,,,,,0.032,,,0.044,0.02,3.1,,,4.3,2,1,1,2352,3230.9,1697.1,1769.8,"Rare Event Detection Experiment",,,,59.1,55.2,,,,,,,0.038,0.026,,,3.7,2.5,
"E03",Rare Event Detection,"RED","YC210211S-",Ch2Unknown,"PMMoV","Manual",45.8,One-Step RT-ddPCR Kit for Probes,916,,,49.3,42.3,648,16329,0,29,648,16300,0,16977,,,,,,,,0.044,,,0.06,0.027,4.2,,,5.7,2.7,1,1,2352,3253.4,1719.4,1777.9,"Rare Event Detection Experiment",,,,47.6,44,,,,,,,0.052,0.036,,,5,3.4,
"E04",Rare Event Detection,"RED","YC210211S-",Ch2Unknown,"PMMoV","Manual",50.2,One-Step RT-ddPCR Kit for Probes,1004,,,54.2,46.3,614,14077,0,26,614,14051,0,14691,,,,,,,,0.041,,,0.058,0.025,4,,,5.5,2.5,1,1,2352,3334.6,1726.6,1793.8,"Rare Event Detection Experiment",,,,52.3,48.2,,,,,,,0.05,0.033,,,4.7,3.2,
"E05",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.13,One-Step RT-ddPCR Kit for Probes,2.6,,,0.4,0.02,2,18770,0,0,2,18770,0,18772,,,,,,,,,,,,,,,,,,1,1,2352,2958.8,1719.7,1719.8,"Rare Event Detection Experiment",,,,0.24,0.05,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","YC210216S",Ch2Unknown,"PMMoV","Manual",24,One-Step RT-ddPCR Kit for Probes,480,,,26.7,21.2,290,14095,1,28,289,14067,0.0347,14385,,,,,,,,0.099,,,0.137,0.061,9,,,12.2,5.9,1,1,2352,3199.3,1748.1,1777.4,"Rare Event Detection Experiment",,,,25.4,22.6,,,,,,,0.118,0.08,,,10.6,7.4,
"F02",Rare Event Detection,"RED","YC210216S",Ch2Unknown,"PMMoV","Manual",22.4,One-Step RT-ddPCR Kit for Probes,448,,,24.9,19.8,303,15788,0,25,303,15763,0,16091,,,,,,,,0.082,,,0.115,0.048,7.6,,,10.4,4.7,1,1,2352,3217.3,1721.8,1750,"Rare Event Detection Experiment",,,,23.7,21.1,,,,,,,0.099,0.065,,,9,6.1,
"F03",Rare Event Detection,"RED","YC210216S-",Ch2Unknown,"PMMoV","Manual",27.7,One-Step RT-ddPCR Kit for Probes,554,,,30.6,24.9,363,15225,5,33,358,15192,0.319,15588,,,,,,,,0.104,,,0.138,0.069,9.4,,,12.2,6.5,1,1,2352,3247.8,1710.3,1746.1,"Rare Event Detection Experiment",,,,29.2,26.3,,,,,,,0.121,0.086,,,10.8,7.9,
"F04",Rare Event Detection,"RED","YC210216S-",Ch2Unknown,"PMMoV","Manual",29,One-Step RT-ddPCR Kit for Probes,580,,,31.7,26.3,442,17720,2,44,440,17676,0.0586,18162,,,,,,,,0.103,,,0.134,0.072,9.3,,,11.9,6.8,1,1,2352,3259.2,1753.5,1790.2,"Rare Event Detection Experiment",,,,30.4,27.6,,,,,,,0.119,0.087,,,10.6,8,
"F05",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16032,0,0,0,16032,0,16032,,,,,,,,,,,,,,,,,,1,1,2352,0,1698.4,1698.4,"Rare Event Detection Experiment",,,,0.1,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,14531,0,59,0,14472,0,0,14531,,,,,,,,,,,,,,,,,,1,1,2352,4629.3,0,4629.3,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"G02",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,18918,0,75,0,18843,0,0,18918,,,,,,,,,,,,,,,,,,1,1,2352,4634.8,0,4634.8,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"G03",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.34,0,1,16421,0,0,1,16421,0,16422,,,,,,,,,,,,,,,,,,1,1,2352,3043.7,1698,1698.1,"Rare Event Detection Experiment",,,,0.18,0.02,,,,,,,,,,,,,
"G04",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17682,0,0,1,17682,0,17683,,,,,,,,,,,,,,,,,,1,1,2352,3214,1723.2,1723.3,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"G05",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.32,0,1,17806,0,0,1,17806,0,17807,,,,,,,,,,,,,,,,,,1,1,2352,3309.8,1746.7,1746.8,"Rare Event Detection Experiment",,,,0.16,0.02,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,12995,0,45,0,12950,0,0,12995,,,,,,,,,,,,,,,,,,1,1,2352,4299.3,0,4299.3,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"H02",Rare Event Detection,"RED","POS 2",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,15353,0,69,0,15284,0,0,15353,,,,,,,,,,,,,,,,,,1,1,2352,4356.6,0,4356.6,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"H03",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0.37,One-Step RT-ddPCR Kit for Probes,7.4,,,0.8,0.13,5,15913,1,0,4,15913,0.0739,15918,,,,,,,,,,,,,,,,,,1,1,2352,3118.1,1629.4,1629.8,"Rare Event Detection Experiment",,,,0.56,0.23,,,,,,,,,,,,,
"H04",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",0.3,One-Step RT-ddPCR Kit for Probes,6,,,0.71,0.09,4,15552,0,0,4,15552,0,15556,,,,,,,,,,,,,,,,,,1,1,2352,2905.3,1731.4,1731.7,"Rare Event Detection Experiment",,,,0.48,0.17,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,16476,0,0,0,16476,0,16476,,,,,,,,,,,,,,,,,,1,1,2352,0,1650.1,1650.1,"Rare Event Detection Experiment",,,,0.098,0,,,,,,,,,,,,,
