Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B09",Rare Event Detection,"RED","POS 2",Ch1Positive Control,"BCoV","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.6,3.5,72,18768,72,0,18768,0,0,18840,,,,,,,,,,,,,,,,,,1,1,4386,9179.1,2494,2519.6,"Rare Event Detection Experiment",,,,5.1,4,,,,,,,,,,,,,
"B10",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19171,0,0,39,19132,0,19171,,,,,,,,,,,,,,,,,,1,1,4386,0,2533.3,2533.3,"Rare Event Detection Experiment",,,,0.084,0,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC201021S",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.3,2.4,42,15215,0,42,755,14460,0,15257,,,,,,,,0.054,,,0.071,0.037,5.2,,,6.7,3.6,1,1,4386,9225.7,2522.6,2541,"Rare Event Detection Experiment",,,,3.77,2.77,,,,,,,0.063,0.046,,,5.9,4.4,
"C02",Rare Event Detection,"RED","YC201021S",Ch1Unknown,"BCoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.5,1.8,37,17013,2,35,838,16175,0.0129,17050,,,,,,,,0.043,,,0.057,0.029,4.1,,,5.4,2.8,1,1,4386,9391.7,2561.4,2576.2,"Rare Event Detection Experiment",,,,3,2.16,,,,,,,0.05,0.036,,,4.8,3.5,
"C03",Rare Event Detection,"RED","YC201021S-",Ch1Unknown,"BCoV","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.7,1.3,28,17473,1,27,536,16937,0.00978,17501,,,,,,,,0.051,,,0.071,0.032,4.9,,,6.7,3.1,1,1,4386,8974.8,2483.1,2493.5,"Rare Event Detection Experiment",,,,2.26,1.55,,,,,,,0.061,0.041,,,5.8,4,
"C04",Rare Event Detection,"RED","YC201021S-",Ch1Unknown,"BCoV","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2,0.9,23,19929,0,23,649,19280,0,19952,,,,,,,,0.035,,,0.05,0.02,3.4,,,4.7,2,1,1,4386,9041.3,2499.3,2506.9,"Rare Event Detection Experiment",,,,1.66,1.09,,,,,,,0.042,0.027,,,4.1,2.7,
"C05",Rare Event Detection,"RED","YC201116S",Ch1Unknown,"BCoV","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,3.8,2.1,45,18642,5,40,1208,17434,0.14,18687,,,,,,,,0.036,,,0.047,0.025,3.5,,,4.5,2.5,1,1,4386,9236.5,2506.3,2522.5,"Rare Event Detection Experiment",,,,3.28,2.44,,,,,,,0.041,0.03,,,4,3,
"C06",Rare Event Detection,"RED","YC201116S",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.2,2.4,53,19278,3,50,1300,17978,0,19331,,,,,,,,0.039,,,0.05,0.028,3.8,,,4.8,2.8,1,1,4386,9381.9,2557.6,2576.3,"Rare Event Detection Experiment",,,,3.69,2.81,,,,,,,0.045,0.034,,,4.3,3.3,
"C07",Rare Event Detection,"RED","YC201116S-",Ch1Unknown,"BCoV","Manual",2.8,One-Step RT-ddPCR Kit for Probes,56,,,4.7,1.6,13,5376,0,13,300,5076,0,5389,,,,,,,,0.042,,,0.066,0.018,4,,,6.2,1.9,1,1,4386,8120.1,2281.5,2295.6,"Rare Event Detection Experiment",,,,3.7,2.1,,,,,,,0.054,0.03,,,5.2,2.9,
"C08",Rare Event Detection,"RED","YC201116S-",Ch1Unknown,"BCoV","Manual",1.7,One-Step RT-ddPCR Kit for Probes,34,,,2.5,1.1,27,18448,1,26,1111,17337,0,18475,,,,,,,,0.024,,,0.033,0.014,2.3,,,3.2,1.4,1,1,4386,9172.3,2554.8,2564.4,"Rare Event Detection Experiment",,,,2.07,1.41,,,,,,,0.0281,0.019,,,2.74,1.86,
"C09",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.6,2.8,62,20000,62,0,20000,0,0,20062,,,,,,,,,,,,,,,,,,1,1,4386,8837.2,2522.7,2542.3,"Rare Event Detection Experiment",,,,4.12,3.2,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18657,0,0,15,18642,0,18657,,,,,,,,,,,,,,,,,,1,1,4386,0,2550.1,2550.1,"Rare Event Detection Experiment",,,,0.086,0,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC201022S",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.2,2.3,44,16230,2,42,733,15497,0.00097,16274,,,,,,,,0.059,,,0.076,0.041,5.5,,,7.1,3.9,1,1,4386,9353.6,2546.1,2564.5,"Rare Event Detection Experiment",,,,3.69,2.73,,,,,,,0.068,0.05,,,6.3,4.7,
"D02",Rare Event Detection,"RED","YC201022S",Ch1Unknown,"BCoV","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5.1,3,56,16658,1,55,737,15921,0,16714,,,,,,,,0.074,,,0.095,0.054,6.9,,,8.7,5.2,1,1,4386,9397.2,2533.2,2556.2,"Rare Event Detection Experiment",,,,4.5,3.4,,,,,,,0.085,0.064,,,7.8,6,
"D03",Rare Event Detection,"RED","YC201022S-",Ch1Unknown,"BCoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.4,1.8,36,16799,0,36,717,16082,0,16835,,,,,,,,0.049,,,0.066,0.033,4.7,,,6.2,3.2,1,1,4386,9077,2467.7,2481.8,"Rare Event Detection Experiment",,,,2.96,2.12,,,,,,,0.058,0.041,,,5.5,3.9,
"D04",Rare Event Detection,"RED","YC201022S-",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.3,2.4,48,17172,5,43,768,16404,0.204,17220,,,,,,,,0.061,,,0.079,0.043,5.7,,,7.3,4.1,1,1,4386,9343.5,2535.6,2554.6,"Rare Event Detection Experiment",,,,3.78,2.83,,,,,,,0.07,0.052,,,6.5,4.9,
"D05",Rare Event Detection,"RED","YC201117S",Ch1Unknown,"BCoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.1,1.6,35,18229,0,35,820,17409,0,18264,,,,,,,,0.042,,,0.056,0.028,4,,,5.3,2.7,1,1,4386,9292.4,2520.3,2533.3,"Rare Event Detection Experiment",,,,2.66,1.9,,,,,,,0.049,0.035,,,4.7,3.3,
"D06",Rare Event Detection,"RED","YC201117S",Ch1Unknown,"BCoV","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,3.6,1.9,37,16645,2,35,767,15878,0.0218,16682,,,,,,,,0.047,,,0.063,0.031,4.5,,,5.9,3.1,1,1,4386,9370.8,2567.1,2582.2,"Rare Event Detection Experiment",,,,3.06,2.21,,,,,,,0.055,0.039,,,5.2,3.8,
"D07",Rare Event Detection,"RED","YC201117S-",Ch1Unknown,"BCoV","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.5,2.5,43,14804,2,41,733,14071,0,14847,,,,,,,,0.057,,,0.075,0.039,5.4,,,7,3.8,1,1,4386,9276.2,2553.9,2573.4,"Rare Event Detection Experiment",,,,4,2.9,,,,,,,0.066,0.048,,,6.2,4.6,
"D08",Rare Event Detection,"RED","YC201117S-",Ch1Unknown,"BCoV","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.6,2,45,19447,2,43,979,18468,0,19492,,,,,,,,0.045,,,0.058,0.031,4.3,,,5.5,3.1,1,1,4386,9272.2,2570.3,2585.7,"Rare Event Detection Experiment",,,,3.14,2.33,,,,,,,0.052,0.038,,,4.9,3.7,
"D09",Rare Event Detection,"RED","POS 3",Ch1Positive Control,"BCoV","Manual",5.2,One-Step RT-ddPCR Kit for Probes,104,,,6.5,4.1,71,16089,71,0,16089,0,0,16160,,,,,,,,,,,,,,,,,,1,1,4386,8774.6,2515.5,2543,"Rare Event Detection Experiment",,,,5.8,4.6,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.18,0,0,19867,0,0,9,19858,0,19867,,,,,,,,,,,,,,,,,,1,1,4386,0,2546.6,2546.6,"Rare Event Detection Experiment",,,,0.081,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC201023S",Ch1Unknown,"BCoV","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.7,3.6,74,19116,3,71,1462,17654,0,19190,,,,,,,,0.049,,,0.06,0.037,4.6,,,5.7,3.6,1,1,4386,7698.1,1676.7,1699.9,"Rare Event Detection Experiment",,,,5.1,4,,,,,,,0.054,0.043,,,5.2,4.1,
"E02",Rare Event Detection,"RED","YC201023S",Ch1Unknown,"BCoV","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5.1,3,52,15539,1,51,792,14747,0,15591,,,,,,,,0.064,,,0.082,0.046,6,,,7.6,4.4,1,1,4386,9248.3,2531.8,2554.2,"Rare Event Detection Experiment",,,,4.5,3.4,,,,,,,0.073,0.055,,,6.8,5.2,
"E03",Rare Event Detection,"RED","YC201023S-",Ch1Unknown,"BCoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.5,1.8,34,15703,1,33,589,15114,0,15737,,,,,,,,0.057,,,0.076,0.037,5.4,,,7.1,3.6,1,1,4386,9089.2,2484.5,2498.8,"Rare Event Detection Experiment",,,,3.01,2.13,,,,,,,0.067,0.047,,,6.3,4.5,
"E04",Rare Event Detection,"RED","YC201023S-",Ch1Unknown,"BCoV","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.9,2.1,42,16867,2,40,686,16181,0.0212,16909,,,,,,,,0.06,,,0.079,0.041,5.6,,,7.3,4,1,1,4386,9156.3,2479.2,2495.8,"Rare Event Detection Experiment",,,,3.4,2.5,,,,,,,0.069,0.05,,,6.5,4.8,
"E05",Rare Event Detection,"RED","YC201118S",Ch1Unknown,"BCoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.2,1.6,34,17084,0,34,695,16389,0,17118,,,,,,,,0.048,,,0.065,0.031,4.6,,,6.1,3.1,1,1,4386,9092.6,2487,2500.2,"Rare Event Detection Experiment",,,,2.76,1.96,,,,,,,0.056,0.04,,,5.3,3.8,
"E06",Rare Event Detection,"RED","YC201118S",Ch1Unknown,"BCoV","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.5,1.8,34,15763,1,33,638,15125,0,15797,,,,,,,,0.052,,,0.07,0.034,5,,,6.6,3.3,1,1,4386,9263.7,2532.7,2547.2,"Rare Event Detection Experiment",,,,2.99,2.13,,,,,,,0.061,0.043,,,5.8,4.1,
"E07",Rare Event Detection,"RED","YC201118S-",Ch1Unknown,"BCoV","Manual",3.6,One-Step RT-ddPCR Kit for Probes,72,,,4.7,2.7,47,15346,4,43,832,14514,0.117,15393,,,,,,,,0.055,,,0.071,0.039,5.2,,,6.6,3.7,1,1,4386,9216.6,2552.2,2572.5,"Rare Event Detection Experiment",,,,4.1,3.1,,,,,,,0.063,0.047,,,5.9,4.5,
"E08",Rare Event Detection,"RED","YC201118S-",Ch1Unknown,"BCoV","Manual",4.1,One-Step RT-ddPCR Kit for Probes,82,,,5.2,3.2,64,18405,4,60,943,17462,0.0484,18469,,,,,,,,0.066,,,0.083,0.049,6.2,,,7.7,4.7,1,1,4386,9257.6,2537.4,2560.6,"Rare Event Detection Experiment",,,,4.6,3.6,,,,,,,0.074,0.057,,,6.9,5.4,
"E09",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",2650,One-Step RT-ddPCR Kit for Probes,53000,,,2700,2600,14127,1664,7,14120,4,1660,0,15791,,,,,,,,,,,,,,,,,,1,1,4386,9486,2508.3,8750.7,"Rare Event Detection Experiment",,,,2675,2620,,,,,,,,,,,,,
"E10",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.22,0,0,16288,0,0,10,16278,0,16288,,,,,,,,,,,,,,,,,,1,1,4386,0,2560.6,2560.6,"Rare Event Detection Experiment",,,,0.099,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","YC201102S",Ch1Unknown,"BCoV","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.1,1.6,33,17088,1,32,992,16096,0,17121,,,,,,,,0.032,,,0.044,0.021,3.1,,,4.2,2.1,1,1,4386,9363.8,2535.9,2549.1,"Rare Event Detection Experiment",,,,2.69,1.9,,,,,,,0.038,0.027,,,3.7,2.6,
"F02",Rare Event Detection,"RED","YC201102S",Ch1Unknown,"BCoV","Manual",3,One-Step RT-ddPCR Kit for Probes,60,,,4.1,2.2,39,15133,3,36,902,14231,0.0557,15172,,,,,,,,0.042,,,0.055,0.028,4,,,5.3,2.8,1,1,4386,9369.9,2504.1,2521.7,"Rare Event Detection Experiment",,,,3.54,2.57,,,,,,,0.049,0.035,,,4.6,3.4,
"F03",Rare Event Detection,"RED","YC201102S-",Ch1Unknown,"BCoV","Manual",2.2,One-Step RT-ddPCR Kit for Probes,44,,,3.1,1.5,30,16218,3,27,815,15403,0.114,16248,,,,,,,,0.036,,,0.049,0.023,3.5,,,4.7,2.2,1,1,4386,9138.2,2406.5,2418.9,"Rare Event Detection Experiment",,,,2.59,1.8,,,,,,,0.042,0.029,,,4.1,2.8,
"F04",Rare Event Detection,"RED","YC201102S-",Ch1Unknown,"BCoV","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,4,2,35,14217,2,33,793,13424,0.00418,14252,,,,,,,,0.043,,,0.057,0.028,4.1,,,5.5,2.8,1,1,4386,9272.5,2498.5,2515.1,"Rare Event Detection Experiment",,,,3.41,2.43,,,,,,,0.05,0.035,,,4.8,3.4,
"F05",Rare Event Detection,"RED","YC201119S",Ch1Unknown,"BCoV","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.4,2.5,53,18422,3,50,927,17495,0.0223,18475,,,,,,,,0.056,,,0.071,0.04,5.3,,,6.7,3.9,1,1,4386,9282.1,2526.6,2546,"Rare Event Detection Experiment",,,,3.86,2.94,,,,,,,0.063,0.048,,,6,4.6,
"F06",Rare Event Detection,"RED","YC201119S",Ch1Unknown,"BCoV","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,4,2.1,36,14396,4,32,714,13682,0.19,14432,,,,,,,,0.049,,,0.065,0.032,4.7,,,6.2,3.2,1,1,4386,9317.6,2547.8,2564.7,"Rare Event Detection Experiment",,,,3.45,2.48,,,,,,,0.057,0.041,,,5.4,3.9,
"F07",Rare Event Detection,"RED","YC201119S-",Ch1Unknown,"BCoV","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,5,2.8,48,14923,6,42,852,14071,0.272,14971,,,,,,,,0.054,,,0.07,0.039,5.2,,,6.6,3.7,1,1,4386,9303.1,2494.6,2516.4,"Rare Event Detection Experiment",,,,4.3,3.3,,,,,,,0.062,0.046,,,5.9,4.4,
"F08",Rare Event Detection,"RED","YC201119S-",Ch1Unknown,"BCoV","Manual",4.7,One-Step RT-ddPCR Kit for Probes,94,,,5.9,3.6,66,16513,3,63,923,15590,0,16579,,,,,,,,0.069,,,0.087,0.052,6.5,,,8,5,1,1,4386,9344.1,2633,2659.7,"Rare Event Detection Experiment",,,,5.3,4.1,,,,,,,0.078,0.061,,,7.3,5.7,
"F09",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",2640,One-Step RT-ddPCR Kit for Probes,52800,,,2690,2590,15971,1892,17,15954,2,1890,0.00774,17863,,,,,,,,,,,,,,,,,,1,1,4386,9493,2520.5,8754.5,"Rare Event Detection Experiment",,,,2667,2616,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","YC201103S",Ch1Unknown,"BCoV","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.6,2.6,45,15147,3,42,788,14359,0.0538,15192,,,,,,,,0.055,,,0.072,0.039,5.3,,,6.8,3.8,1,1,4386,9329.8,2517.3,2537.5,"Rare Event Detection Experiment",,,,4,3,,,,,,,0.064,0.047,,,6,4.5,
"G02",Rare Event Detection,"RED","YC201103S",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.5,2.2,30,10907,0,30,599,10308,0,10937,,,,,,,,0.049,,,0.067,0.031,4.6,,,6.3,3,1,1,4386,9500.1,2671.9,2690.6,"Rare Event Detection Experiment",,,,3.9,2.7,,,,,,,0.058,0.04,,,5.5,3.8,
"G03",Rare Event Detection,"RED","YC201103S-",Ch1Unknown,"BCoV","Manual",3.2,One-Step RT-ddPCR Kit for Probes,64,,,4.3,2.3,39,14375,0,39,757,13618,0,14414,,,,,,,,0.05,,,0.066,0.034,4.8,,,6.3,3.3,1,1,4386,9270.2,2527.9,2546.1,"Rare Event Detection Experiment",,,,3.7,2.7,,,,,,,0.058,0.042,,,5.5,4,
"G04",Rare Event Detection,"RED","YC201103S-",Ch1Unknown,"BCoV","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,5.4,3.2,58,16299,5,53,851,15448,0.15,16357,,,,,,,,0.066,,,0.084,0.048,6.2,,,7.8,4.6,1,1,4386,9049.8,2555,2578,"Rare Event Detection Experiment",,,,4.8,3.7,,,,,,,0.075,0.057,,,7,5.4,
"G05",Rare Event Detection,"RED","YC201120S",Ch1Unknown,"BCoV","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5,2.9,52,15767,6,46,607,15160,0.309,15819,,,,,,,,0.083,,,0.107,0.06,7.7,,,9.7,5.7,1,1,4386,9165.1,2510.9,2532.8,"Rare Event Detection Experiment",,,,4.4,3.4,,,,,,,0.095,0.071,,,8.7,6.7,
