Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"D04",Rare Event Detection,"RED","AA210506S-",Ch1Unknown,"BCoV","Manual",4.8,One-Step RT-ddPCR Kit for Probes,96,,,5.9,4.3,85,20796,12,73,2420,18376,0.134,20881,,,,,,,,0.033,,,0.04,0.026,3.2,,,3.9,2.5,1,1,4943,8095.6,2432.8,2455.9,"Rare Event Detection Experiment",,,,5.3,0,,,,,,,0.0366,0.0293,,,3.53,2.85,
"D05",Rare Event Detection,"RED"," POS 2",Ch1Positive Control,"BCoV","Manual",8.9,One-Step RT-ddPCR Kit for Probes,178,,,10.3,8.2,149,19590,149,0,19590,0,0,19739,,,,,,,,,,,,,,,,,,1,1,4943,8162.4,2393.3,2436.8,"Rare Event Detection Experiment",,,,9.6,0,,,,,,,,,,,,,
"D06",Rare Event Detection,"RED","NEG 3",Ch1Negative Control,"BCoV","Manual",0.21,One-Step RT-ddPCR Kit for Probes,4.2,,,0.55,0.11,3,16858,0,3,620,16238,0,16861,,,,,,,,,,,,,,,,,,1,1,4943,8278,2483.7,2484.8,"Rare Event Detection Experiment",,,,0.36,0,,,,,,,,,,,,,
"D07",Rare Event Detection,"RED","NTC",Ch1NTC,"BCoV","Manual",0.7,One-Step RT-ddPCR Kit for Probes,14,,,1.21,0.51,11,18457,0,11,730,17727,0,18468,,,,,,,,,,,,,,,,,,1,1,4943,7938.1,2421.8,2425.1,"Rare Event Detection Experiment",,,,0.93,0,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","AA210507S",Ch1Unknown,"BCoV","Manual",6.6,One-Step RT-ddPCR Kit for Probes,132,,,7.8,6,111,19727,17,94,2217,17510,0.302,19838,,,,,,,,0.047,,,0.056,0.038,4.5,,,5.3,3.7,1,1,4943,8126.6,2361.9,2394.2,"Rare Event Detection Experiment",,,,7.2,0,,,,,,,0.0515,0.0424,,,4.9,4.07,
"E02",Rare Event Detection,"RED","AA210507S",Ch1Unknown,"BCoV","Manual",5.6,One-Step RT-ddPCR Kit for Probes,112,,,7,5,79,16484,5,74,1789,14695,0,16563,,,,,,,,0.042,,,0.051,0.032,4,,,4.9,3.1,1,1,4943,8069.6,2363.3,2390.6,"Rare Event Detection Experiment",,,,6.3,0,,,,,,,0.0465,0.0369,,,4.44,3.56,
"E03",Rare Event Detection,"RED","AA210507S-",Ch1Unknown,"BCoV","Manual",6.3,One-Step RT-ddPCR Kit for Probes,126,,,7.4,5.7,112,20991,10,102,2094,18897,0,21103,,,,,,,,0.051,,,0.06,0.041,4.8,,,5.7,3.9,1,1,4943,8134.7,2386.3,2416.8,"Rare Event Detection Experiment",,,,6.9,0,,,,,,,0.0556,0.0458,,,5.27,4.38,
"E04",Rare Event Detection,"RED","AA210507S-",Ch1Unknown,"BCoV","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.6,4,81,21081,17,64,2106,18975,0.55,21162,,,,,,,,0.036,,,0.044,0.028,3.5,,,4.3,2.7,1,1,4943,8091.8,2389.2,2411.1,"Rare Event Detection Experiment",,,,5,0,,,,,,,0.0404,0.0322,,,3.88,3.12,
"E05",Rare Event Detection,"RED"," POS 3",Ch1Positive Control,"BCoV","Manual",9.2,One-Step RT-ddPCR Kit for Probes,184,,,10.6,8.5,156,19903,156,0,19902,1,9.19,20059,,,,,,,,,,,,,,,,,,1,1,4943,8050.5,2351.3,2395.6,"Rare Event Detection Experiment",,,,9.9,0,,,,,,,,,,,,,
"E06",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",6.8,One-Step RT-ddPCR Kit for Probes,136,,,8.1,6.2,115,19757,5,110,761,18996,0.0351,19872,,,,,,,,,,,,,,,,,,1,1,4943,7971,2370.6,2403,"Rare Event Detection Experiment",,,,7.5,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","AA210508S",Ch1Unknown,"BCoV","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.5,3.9,70,18581,12,58,2250,16331,0.253,18651,,,,,,,,0.029,,,0.036,0.022,2.8,,,3.5,2.2,1,1,4943,8037.6,2313.7,2335.1,"Rare Event Detection Experiment",,,,5,0,,,,,,,0.0326,0.0256,,,3.16,2.49,
"F02",Rare Event Detection,"RED","AA210508S",Ch1Unknown,"BCoV","Manual",3.8,One-Step RT-ddPCR Kit for Probes,76,,,4.8,3.3,60,18732,10,50,2242,16490,0.2,18792,,,,,,,,0.025,,,0.032,0.019,2.4,,,3.1,1.8,1,1,4943,8052.4,2372.3,2390.5,"Rare Event Detection Experiment",,,,4.3,0,,,,,,,0.0283,0.0218,,,2.76,2.13,
"F03",Rare Event Detection,"RED","AA210508S-",Ch1Unknown,"BCoV","Manual",3.5,One-Step RT-ddPCR Kit for Probes,70,,,4.4,3.1,63,21276,10,53,2551,18725,0.153,21339,,,,,,,,0.023,,,0.029,0.017,2.3,,,2.8,1.7,1,1,4943,8042.8,2353,2369.8,"Rare Event Detection Experiment",,,,3.9,0,,,,,,,0.0261,0.0202,,,2.54,1.98,
"F04",Rare Event Detection,"RED","AA210508S-",Ch1Unknown,"BCoV","Manual",3.3,One-Step RT-ddPCR Kit for Probes,66,,,4.2,2.9,58,20714,8,50,2347,18367,0.0912,20772,,,,,,,,0.023,,,0.029,0.017,2.3,,,2.9,1.7,1,1,4943,8125.8,2378.6,2394.7,"Rare Event Detection Experiment",,,,3.7,0,,,,,,,0.0263,0.0202,,,2.57,1.98,
"F05",Rare Event Detection,"RED"," POS 3",Ch1Positive Control,"BCoV","Manual",7.8,One-Step RT-ddPCR Kit for Probes,156,,,9.1,7.1,132,19887,132,0,19887,0,0,20019,,,,,,,,,,,,,,,,,,1,1,4943,8308.3,2379.4,2418.5,"Rare Event Detection Experiment",,,,8.5,0,,,,,,,,,,,,,
"F06",Rare Event Detection,"RED","BCoV 1",Ch1Positive Control,"BCoV","Manual",6.2,One-Step RT-ddPCR Kit for Probes,124,,,7.4,5.6,108,20443,2,106,798,19645,0,20551,,,,,,,,,,,,,,,,,,1,1,4943,7894.4,2356.8,2385.9,"Rare Event Detection Experiment",,,,6.8,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","AA210509S",Ch1Unknown,"BCoV","Manual",8.3,One-Step RT-ddPCR Kit for Probes,166,,,9.7,7.6,126,17822,11,115,1990,15832,0,17948,,,,,,,,0.06,,,0.07,0.049,5.6,,,6.6,4.7,1,1,4943,7983.5,2300.2,2340.1,"Rare Event Detection Experiment",,,,9,0,,,,,,,0.065,0.054,,,6.11,5.14,
"G02",Rare Event Detection,"RED","AA210509S",Ch1Unknown,"BCoV","Manual",6.6,One-Step RT-ddPCR Kit for Probes,132,,,7.8,6,116,20655,17,99,2188,18467,0.299,20771,,,,,,,,0.05,,,0.059,0.041,4.8,,,5.6,3.9,1,1,4943,8020.6,2331.3,2363,"Rare Event Detection Experiment",,,,7.2,0,,,,,,,0.0547,0.0451,,,5.18,4.32,
"G03",Rare Event Detection,"RED","AA210509S-",Ch1Unknown,"BCoV","Manual",5.6,One-Step RT-ddPCR Kit for Probes,112,,,6.8,5.1,97,20248,7,90,2169,18079,0,20345,,,,,,,,0.042,,,0.051,0.034,4.1,,,4.8,3.3,1,1,4943,8000.5,2355.6,2382.5,"Rare Event Detection Experiment",,,,6.2,0,,,,,,,0.0466,0.0379,,,4.46,3.65,
"G04",Rare Event Detection,"RED","AA210509S-",Ch1Unknown,"BCoV","Manual",4.9,One-Step RT-ddPCR Kit for Probes,98,,,6,4.4,82,19727,3,79,2087,17640,0,19809,,,,,,,,0.037,,,0.045,0.029,3.6,,,4.4,2.8,1,1,4943,8012.5,2346.5,2369.9,"Rare Event Detection Experiment",,,,5.4,0,,,,,,,0.0414,0.033,,,3.98,3.2,
"G05",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.21,0,0,17151,0,0,675,16476,0,17151,,,,,,,,,,,,,,,,,,1,1,4943,0,2400.4,2400.4,"Rare Event Detection Experiment",,,,0.094,0,,,,,,,,,,,,,
"G06",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",9.8,One-Step RT-ddPCR Kit for Probes,196,,,11.4,9,151,18031,7,144,741,17290,0.0536,18182,,,,,,,,,,,,,,,,,,1,1,4943,7869.6,2303.6,2349.8,"Rare Event Detection Experiment",,,,11,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","AA210510S",Ch1Unknown,"BCoV","Manual",10,One-Step RT-ddPCR Kit for Probes,200,,,11.6,9.2,152,17864,12,140,2217,15647,0,18016,,,,,,,,0.064,,,0.075,0.054,6,,,7,5.1,1,1,4943,7921.2,2365.7,2412.6,"Rare Event Detection Experiment",,,,11,0,,,,,,,0.07,0.059,,,6.5,5.55,
"H02",Rare Event Detection,"RED","AA210510S",Ch1Unknown,"BCoV","Manual",10.2,One-Step RT-ddPCR Kit for Probes,204,,,11.8,9.4,167,19133,32,135,2647,16486,0.63,19300,,,,,,,,0.058,,,0.067,0.049,5.5,,,6.3,4.7,1,1,4943,7965.9,2326.7,2375.4,"Rare Event Detection Experiment",,,,11,0,,,,,,,0.0628,0.0535,,,5.91,5.08,
"H03",Rare Event Detection,"RED","AA210510S-",Ch1Unknown,"BCoV","Manual",8.6,One-Step RT-ddPCR Kit for Probes,172,,,10,7.8,139,19052,14,125,2260,16792,0,19191,,,,,,,,0.058,,,0.068,0.048,5.4,,,6.3,4.6,1,1,4943,7894.8,2311.8,2352.2,"Rare Event Detection Experiment",,,,9.3,0,,,,,,,0.063,0.053,,,5.9,5,
"H04",Rare Event Detection,"RED","AA210510S-",Ch1Unknown,"BCoV","Manual",8,One-Step RT-ddPCR Kit for Probes,160,,,9.3,7.3,137,20157,18,119,2421,17736,0.102,20294,,,,,,,,0.053,,,0.062,0.044,5,,,5.8,4.2,1,1,4943,8016,2348.1,2386.4,"Rare Event Detection Experiment",,,,8.7,0,,,,,,,0.0575,0.0483,,,5.44,4.61,
"H05",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"BCoV","Manual",0.28,One-Step RT-ddPCR Kit for Probes,5.6,,,0.62,0.17,5,20661,2,3,876,19785,0.106,20666,,,,,,,,,,,,,,,,,,1,1,4943,7489.8,2349.7,2351,"Rare Event Detection Experiment",,,,0.43,0,,,,,,,,,,,,,
"H06",Rare Event Detection,"RED","BCoV 2",Ch1Positive Control,"BCoV","Manual",10.8,One-Step RT-ddPCR Kit for Probes,216,,,12.5,10,169,18278,8,161,806,17472,0.0365,18447,,,,,,,,,,,,,,,,,,1,1,4943,7943.6,2338.8,2390.2,"Rare Event Detection Experiment",,,,12,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","AA210503S",Ch2Unknown,"PMMoV","Manual",136,One-Step RT-ddPCR Kit for Probes,2720,,,142,130,1891,15422,4,67,1887,15355,0,17313,,,,,,,,0.036,,,0.044,0.027,3.4,,,4.2,2.6,1,1,2076,2814.8,1511.7,1654,"Rare Event Detection Experiment",,,,139.2,132.9,,,,,,,0.0398,0.0312,,,3.83,3.03,
"A02",Rare Event Detection,"RED","AA210503S",Ch2Unknown,"PMMoV","Manual",140,One-Step RT-ddPCR Kit for Probes,2800,,,146,134,2238,17672,6,57,2232,17615,0,19910,,,,,,,,0.027,,,0.033,0.02,2.6,,,3.2,2,1,1,2076,2898.5,1599.4,1745.4,"Rare Event Detection Experiment",,,,143.3,137.3,,,,,,,0.03,0.0232,,,2.91,2.27,
"A03",Rare Event Detection,"RED","AA210503S-",Ch2Unknown,"PMMoV","Manual",153,One-Step RT-ddPCR Kit for Probes,3060,,,159,146,2238,16144,12,55,2226,16089,0.281,18382,,,,,,,,0.028,,,0.035,0.021,2.7,,,3.4,2.1,1,1,2076,2827.1,1634.3,1779.5,"Rare Event Detection Experiment",,,,156,149.5,,,,,,,0.0316,0.0246,,,3.07,2.41,
"A04",Rare Event Detection,"RED","AA210503S-",Ch2Unknown,"PMMoV","Manual",154,One-Step RT-ddPCR Kit for Probes,3080,,,160,148,2513,17981,14,71,2499,17910,0.235,20494,,,,,,,,0.032,,,0.039,0.025,3.1,,,3.7,2.4,1,1,2076,2826.3,1627.1,1774.2,"Rare Event Detection Experiment",,,,157,150.8,,,,,,,0.0353,0.0283,,,3.41,2.75,
"A05",Rare Event Detection,"RED"," POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,19497,0,145,0,19352,0,0,19497,,,,,,,,,,,,,,,,,,1,1,2076,3826.9,0,3826.9,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"A06",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,407,0,0,0,407,0,407,,,,,,,,,,,,,,,,,,1,1,2076,0,816.74,816.74,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"A07",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",51.5,One-Step RT-ddPCR Kit for Probes,1030,,,55.1,47.9,796,17792,0,14,796,17778,0,18588,,,,,,,,,,,,,,,,,,1,1,2076,2999.7,1636.7,1695.1,"Rare Event Detection Experiment",,,,53.3,49.7,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","AA210504S",Ch2Unknown,"PMMoV","Manual",120,One-Step RT-ddPCR Kit for Probes,2400,,,126,115,1889,17533,9,84,1880,17449,0,19422,,,,,,,,0.047,,,0.057,0.037,4.5,,,5.4,3.6,1,1,2076,2790.5,1598.8,1714.7,"Rare Event Detection Experiment",,,,123.2,117.6,,,,,,,0.0519,0.0419,,,4.93,4.03,
"B02",Rare Event Detection,"RED","AA210504S",Ch2Unknown,"PMMoV","Manual",130,One-Step RT-ddPCR Kit for Probes,2600,,,136,124,2007,17162,5,62,2002,17100,0,19169,,,,,,,,0.032,,,0.039,0.024,3.1,,,3.8,2.3,1,1,2076,3010,1664.2,1805.1,"Rare Event Detection Experiment",,,,133,127.2,,,,,,,0.0356,0.0277,,,3.44,2.7,
"B03",Rare Event Detection,"RED","AA210504S-",Ch2Unknown,"PMMoV","Manual",135,One-Step RT-ddPCR Kit for Probes,2700,,,140,129,2329,19164,10,87,2319,19077,0,21493,,,,,,,,0.039,,,0.047,0.031,3.8,,,4.5,3,1,1,2076,2949.5,1643.3,1784.9,"Rare Event Detection Experiment",,,,137.7,132.1,,,,,,,0.0435,0.0354,,,4.17,3.42,
"B04",Rare Event Detection,"RED","AA210504S-",Ch2Unknown,"PMMoV","Manual",140,One-Step RT-ddPCR Kit for Probes,2800,,,145,134,2255,17885,13,53,2242,17832,0.37,20140,,,,,,,,0.028,,,0.034,0.021,2.7,,,3.3,2,1,1,2076,2883.9,1598.5,1742.4,"Rare Event Detection Experiment",,,,142.6,136.8,,,,,,,0.0311,0.0242,,,3.02,2.36,
"B05",Rare Event Detection,"RED"," POS 1",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,21220,0,141,0,21079,0,0,21220,,,,,,,,,,,,,,,,,,1,1,2076,4019,0,4019,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"B06",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"PMMoV","Manual",35.6,One-Step RT-ddPCR Kit for Probes,712,,,38.4,32.9,636,20680,2,4,634,20676,0.104,21316,,,,,,,,,,,,,,,,,,1,1,2076,3028.6,1633.1,1674.8,"Rare Event Detection Experiment",,,,37.1,34.2,,,,,,,,,,,,,
"B07",Rare Event Detection,"RED","NTC",Ch2NTC,"PMMoV","Manual",40.9,One-Step RT-ddPCR Kit for Probes,818,,,43.9,38,747,21090,0,15,747,21075,0,21837,,,,,,,,,,,,,,,,,,1,1,2076,3185.2,1662.6,1714.7,"Rare Event Detection Experiment",,,,42.4,39.5,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","AA210505S",Ch2Unknown,"PMMoV","Manual",123,One-Step RT-ddPCR Kit for Probes,2460,,,129,118,1958,17715,5,62,1953,17653,0,19673,,,,,,,,0.033,,,0.041,0.025,3.2,,,3.9,2.4,1,1,2076,3056,1558.3,1707.4,"Rare Event Detection Experiment",,,,126.1,120.6,,,,,,,0.0366,0.0285,,,3.53,2.77,
